# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       5.143623790431e-02      -4.824905754604e+01      -1.719323483746e+01      -1.509603685596e+02       1.000964118647e+02      -9.646156495290e+01      -4.313005706333e+02       2.275744003037e+02      -8.717196636381e+02       6.498588979555e+03 
       5.192460321867e-02      -4.815388912500e+01      -1.739514348778e+01      -1.533995808114e+02       1.016639843430e+02      -9.782939001454e+01      -4.350542801939e+02       2.303651400263e+02      -8.782204851824e+02       6.451810776304e+03 
       5.243771364478e-02      -4.807887589190e+01      -1.760977204589e+01      -1.559753690681e+02       1.033166447820e+02      -9.926925955206e+01      -4.389664825498e+02       2.332903238718e+02      -8.851154451600e+02       6.404215510936e+03 
       5.297838437871e-02      -4.802685815140e+01      -1.783863401192e+01      -1.587036974481e+02       1.050646087378e+02      -1.007897241955e+02      -4.430534420347e+02       2.363643913761e+02      -8.924488532139e+02       6.355703930968e+03 
       5.354988873076e-02      -4.800121495653e+01      -1.808349953353e+01      -1.616032053705e+02       1.069198506524e+02      -1.024007890718e+02      -4.473337446390e+02       2.396039687639e+02      -9.002720480952e+02       6.306159478019e+03 
       5.415605267857e-02      -4.800601060515e+01      -1.834645211015e+01      -1.646957764662e+02       1.088964953700e+02      -1.041142341963e+02      -4.518286968520e+02       2.430282806666e+02      -9.086448466297e+02       6.255443357517e+03 
       5.480137176968e-02      -4.804615997239e+01      -1.862995788554e+01      -1.680072475177e+02       1.110113103523e+02      -1.059440153986e+02      -4.565627880489e+02       2.466596376082e+02      -9.176372343041e+02       6.203388047624e+03 
       5.549115555878e-02      -4.812677904178e+01      -1.893688337758e+01      -1.715682969030e+02       1.132842582661e+02      -1.079067028487e+02      -4.615642050708e+02       2.505239516396e+02      -9.273283718776e+02       6.149781406705e+03 
       5.623170534897e-02      -4.825102807050e+01      -1.927040930975e+01      -1.754155562997e+02       1.157390881096e+02      -1.100219300657e+02      -4.668653780293e+02       2.546512339390e+02      -9.378004745223e+02       6.094334543670e+03 
       5.703053087773e-02      -4.842113937963e+01      -1.963421977625e+01      -1.795929642016e+02       1.184043934150e+02      -1.123132534186e+02      -4.725035974526e+02       2.590763984115e+02      -9.491440728026e+02       6.036669039932e+03 
       5.789660972060e-02      -4.863816993342e+01      -2.003261225807e+01      -1.841534209945e+02       1.213148179080e+02      -1.148091074966e+02      -4.785215604119e+02       2.638400130692e+02      -9.614588088136e+02       5.976284834515e+03 
       5.884068755889e-02      -4.890066901095e+01      -2.047054148463e+01      -1.891607597472e+02       1.245123119867e+02      -1.175437640902e+02      -4.849677158568e+02       2.689888823503e+02      -9.748508742317e+02       5.912529010375e+03 
       5.987560431018e-02      -4.920168943737e+01      -2.095353781800e+01      -1.946919911189e+02       1.280469484072e+02      -1.205578493745e+02      -4.918961655930e+02       2.745761167688e+02      -9.894266232839e+02       5.844623266168e+03 
       6.101660394657e-02      -4.952557251339e+01      -2.148762412725e+01      -2.008395539401e+02       1.319787437903e+02      -1.238996897338e+02      -4.993654951603e+02       2.806606725653e+02      -1.005280254706e+03       5.771547847589e+03 
       6.228153469986e-02      -4.984147064515e+01      -2.207892319872e+01      -2.077131083617e+02       1.363788679349e+02      -1.276260568314e+02      -5.074358174185e+02       2.873053104322e+02      -1.022468363493e+03       5.691907749392e+03 
       6.369075990322e-02      -5.008532486211e+01      -2.273215870637e+01      -2.154398844070e+02       1.413275150736e+02      -1.318000045509e+02      -5.161632473848e+02       2.945719305201e+02      -1.040946459401e+03       5.603842712877e+03 
       6.526647607832e-02      -5.014159516807e+01      -2.344890732133e+01      -2.241616612722e+02       1.469110639671e+02      -1.364880009794e+02      -5.255890399731e+02       3.025120095315e+02      -1.060490868223e+03       5.504809564299e+03 
       6.703101339994e-02      -4.982396530290e+01      -2.422520466943e+01      -2.340257203905e+02       1.532131613815e+02      -1.417520052775e+02      -5.357232122068e+02       3.111516102970e+02      -1.080612709657e+03       5.391562081416e+03 
       6.900371348073e-02      -4.885182703290e+01      -2.504796025577e+01      -2.451669284937e+02       1.602953699023e+02      -1.476330192656e+02      -5.465234542287e+02       3.204707750976e+02      -1.100459168708e+03       5.260505927603e+03 
       7.119641238802e-02      -4.683176123519e+01      -2.589108610151e+01      -2.576801535831e+02       1.681741859102e+02      -1.541320730824e+02      -5.578716190768e+02       3.303788749103e+02      -1.118707253482e+03       5.107793340611e+03 
       7.360861972775e-02      -4.328715654954e+01      -2.671482272569e+01      -2.715887044896e+02       1.767892732452e+02      -1.611852678481e+02      -5.695647904372e+02       3.407030538381e+02      -1.133654539655e+03       4.930551928205e+03 
       7.622474376016e-02      -3.772889137814e+01      -2.746945248185e+01      -2.868225541387e+02       1.859880885805e+02      -1.686532790857e+02      -5.813282443152e+02       3.511958472497e+02      -1.143447596361e+03       4.727786966259e+03 
       7.901570463513e-02      -2.979216660690e+01      -2.810627802044e+01      -3.032218889430e+02       1.955314232896e+02      -1.763292013664e+02      -5.928611190403e+02       3.615768253325e+02      -1.146577628408e+03       4.501725808334e+03 
       8.194493791359e-02      -1.940854847088e+01      -2.859403009574e+01      -3.205687629479e+02       2.051345744073e+02      -1.839753845637e+02      -6.038951976077e+02       3.715913255017e+02      -1.142455131385e+03       4.258255838645e+03 
       8.497582793569e-02      -6.857662519792e+00      -2.892715703941e+01      -3.386310742447e+02       2.145165190941e+02      -1.913645137353e+02      -6.142378410960e+02       3.810542381494e+02      -1.131598163774e+03       4.006061540842e+03 
       8.807712855771e-02       7.211452092832e+00      -2.913113498180e+01      -3.571978543886e+02       2.234486510164e+02      -1.983191361821e+02      -6.237884207231e+02       3.898729740745e+02      -1.115650257579e+03       3.755213751648e+03 
       9.122506666948e-02       2.193946395602e+01      -2.925258251573e+01      -3.760963330636e+02       2.317795063751e+02      -2.047290207508e+02      -6.325233558018e+02       3.980337582971e+02      -1.096863926761e+03       3.515085724990e+03 
       9.440294517792e-02       3.636575160744e+01      -2.935122859057e+01      -3.951932916849e+02       2.394351424151e+02      -2.105491245497e+02      -6.404734868733e+02       4.055799348005e+02      -1.077755074867e+03       3.293514028198e+03 
       9.759964985482e-02       4.955932032765e+01      -2.949020960486e+01      -4.143898750256e+02       2.464214600496e+02      -2.157984288591e+02      -6.476967036850e+02       4.125836902006e+02      -1.060687031598e+03       3.095856329475e+03 
       1.008080362680e-01       6.073372797726e+01      -2.972609625623e+01      -4.336133404035e+02       2.527968756657e+02      -2.205364231703e+02      -6.542608217978e+02       4.191253931696e+02      -1.047600265754e+03       2.925155847550e+03 
       1.040236122901e-01       6.935506015111e+01      -3.010054153418e+01      -4.528110166224e+02       2.586658355117e+02      -2.248563732916e+02      -6.602285702828e+02       4.252768899467e+02      -1.039719764360e+03       2.781683824181e+03 
       1.072435920750e-01       7.517429170097e+01      -3.063650760160e+01      -4.719451189252e+02       2.641505161173e+02      -2.288621894961e+02      -6.656509891637e+02       4.310918497912e+02      -1.037547883805e+03       2.663768272778e+03 
       1.104662624793e-01       7.821444313694e+01      -3.133860407199e+01      -4.909887924831e+02       2.693822590416e+02      -2.326617741913e+02      -6.705653490340e+02       4.366038021993e+02      -1.040909576340e+03       2.568112275761e+03 
       1.136905753695e-01       7.881058062555e+01      -3.218905918562e+01      -5.099240775783e+02       2.744757768041e+02      -2.363469143089e+02      -6.749932363198e+02       4.418222761458e+02      -1.048932174460e+03       2.490336427578e+03 
       1.169158913904e-01       7.751844192043e+01      -3.315411000731e+01      -5.287389168462e+02       2.795304308596e+02      -2.399952440940e+02      -6.789451815404e+02       4.467398774520e+02      -1.060260268533e+03       2.425388658801e+03 
       1.201418211756e-01       7.512228916100e+01      -3.418241032834e+01      -5.474261069683e+02       2.846045493877e+02      -2.436505649494e+02      -6.824227971086e+02       4.513343720686e+02      -1.073122131801e+03       2.368153736296e+03 
       1.233681277699e-01       7.254059871713e+01      -3.521213513463e+01      -5.659814176605e+02       2.897287660589e+02      -2.473339843477e+02      -6.854224756137e+02       4.555747581707e+02      -1.085510809640e+03       2.313561024664e+03 
       1.265946669723e-01       7.066719229974e+01      -3.618138398412e+01      -5.844021106972e+02       2.948912316330e+02      -2.510333616959e+02      -6.879419928110e+02       4.594309274194e+02      -1.095584203181e+03       2.257599299744e+03 
       1.298213509736e-01       7.036951571626e+01      -3.702872107224e+01      -6.026864445861e+02       3.000478756028e+02      -2.547113755644e+02      -6.899803696770e+02       4.628737934279e+02      -1.101641233647e+03       2.197089767898e+03 
       1.330481262333e-01       7.228183170430e+01      -3.770776998734e+01      -6.208321073789e+02       3.051346515455e+02      -2.583159773561e+02      -6.915435743412e+02       4.658849829908e+02      -1.102512405816e+03       2.130149347026e+03 
       1.362749600337e-01       7.674083660544e+01      -3.819140496867e+01      -6.388358973726e+02       3.100629439442e+02      -2.617770505039e+02      -6.926463792987e+02       4.684597532143e+02      -1.097703916783e+03       2.056527226463e+03 
       1.395018323137e-01       8.390053150740e+01      -3.846491540831e+01      -6.566939272569e+02       3.147452694512e+02      -2.650261116769e+02      -6.933080112593e+02       4.706010009988e+02      -1.087076598029e+03       1.976587775081e+03 
       1.427287307093e-01       9.339200983600e+01      -3.854932031275e+01      -6.744001302767e+02       3.191028699936e+02      -2.680036589743e+02      -6.935600738677e+02       4.723331889120e+02      -1.071485690156e+03       1.892324903404e+03 
       1.459556475425e-01       1.047261920732e+02      -3.847394124331e+01      -6.919479538825e+02       3.230610754236e+02      -2.706538818292e+02      -6.934369466239e+02       4.736857921817e+02      -1.052008239651e+03       1.806069657723e+03 
       1.491825779928e-01       1.171852334045e+02      -3.828505156606e+01      -7.093298598225e+02       3.265793640150e+02      -2.729486011534e+02      -6.929773662925e+02       4.746984765978e+02      -1.030058038227e+03       1.720321589947e+03 
       1.524095189864e-01       1.298781250549e+02      -3.804175622354e+01      -7.265375612036e+02       3.296430625852e+02      -2.748805534619e+02      -6.922233671505e+02       4.754186209920e+02      -1.007303773545e+03       1.637707800590e+03 
       1.556364685211e-01       1.419479170378e+02      -3.780148309256e+01      -7.435630652985e+02       3.322493440583e+02      -2.764515783021e+02      -6.912157279231e+02       4.758928096144e+02      -9.853264449047e+02       1.560612560384e+03 
       1.588634252553e-01       1.526939652423e+02      -3.761352724582e+01      -7.603996334098e+02       3.344410377120e+02      -2.776984932824e+02      -6.899897731784e+02       4.761636036847e+02      -9.653239170184e+02       1.490417713015e+03 
       1.620903882581e-01       1.614567816438e+02      -3.752502574182e+01      -7.770408577101e+02       3.362726508109e+02      -2.786670582252e+02      -6.885794024033e+02       4.762724928196e+02      -9.483940973779e+02       1.428246096639e+03 
       1.653173568566e-01       1.677819673093e+02      -3.756990086662e+01      -7.934818652979e+02       3.378061404365e+02      -2.794080595236e+02      -6.870129918591e+02       4.762537495995e+02      -9.352728442627e+02       1.374658594902e+03 
       1.685443305423e-01       1.716380155351e+02      -3.775482597844e+01      -8.097209461663e+02       3.391188234090e+02      -2.799826470046e+02      -6.853075284927e+02       4.761267645194e+02      -9.259494736201e+02       1.329057363362e+03 
       1.717713089139e-01       1.730481586712e+02      -3.808293536296e+01      -8.257568031944e+02       3.402897645198e+02      -2.804531300246e+02      -6.834785226562e+02       4.759089862531e+02      -9.203173331138e+02       1.290697701746e+03 
       1.749982916417e-01       1.722303963640e+02      -3.854388887953e+01      -8.415898259653e+02       3.413865957464e+02      -2.808725735425e+02      -6.815360411225e+02       4.756098025443e+02      -9.179769729904e+02       1.258542200557e+03 
       1.782252784455e-01       1.697320867805e+02      -3.910456059310e+01      -8.572232558505e+02       3.424576150544e+02      -2.812784093566e+02      -6.794809452636e+02       4.752249696582e+02      -9.180338130957e+02       1.231058475723e+03 
       1.814522690806e-01       1.661326147870e+02      -3.972960590120e+01      -8.726606112541e+02       3.435491700461e+02      -2.817064946550e+02      -6.773132033209e+02       4.747489192724e+02      -9.195453054447e+02       1.206666724645e+03 
       1.846792633293e-01       1.620562448949e+02      -4.037995062858e+01      -8.879057062642e+02       3.446903322856e+02      -2.821792208218e+02      -6.750319156295e+02       4.741743955147e+02      -9.215383781545e+02       1.183867999588e+03 
       1.879062609943e-01       1.582267832060e+02      -4.100824839478e+01      -9.029630103970e+02       3.458718529713e+02      -2.826891104516e+02      -6.726342573734e+02       4.734903992368e+02      -9.229722637509e+02       1.161342713022e+03 
       1.911332618956e-01       1.553814181537e+02      -4.156604077844e+01      -9.178370814343e+02       3.470793329595e+02      -2.832246717028e+02      -6.701171450451e+02       4.726854281290e+02      -9.227970908909e+02       1.137795376271e+03 
       1.943602658671e-01       1.541673601143e+02      -4.201047801449e+01      -9.325321366564e+02       3.482942324411e+02      -2.837711731116e+02      -6.674785736048e+02       4.717496101495e+02      -9.201012845543e+02       1.112121439394e+03 
       1.975872727552e-01       1.547764742984e+02      -4.232709368880e+01      -9.470506698000e+02       3.494770584196e+02      -2.842974896300e+02      -6.647219957675e+02       4.706813230623e+02      -9.146731334101e+02       1.084182616480e+03 
       2.008142824168e-01       1.572569292802e+02      -4.251037852437e+01      -9.613946307748e+02       3.505817053907e+02      -2.847673226420e+02      -6.618525866073e+02       4.694815481066e+02      -9.065217875576e+02       1.054145553403e+03 
       2.040412947185e-01       1.616471259365e+02      -4.255547099393e+01      -9.755659289556e+02       3.515624792988e+02      -2.851447022860e+02      -6.588756366070e+02       4.681514743871e+02      -8.956687307531e+02       1.022188411716e+03 
       2.072683095357e-01       1.676988498460e+02      -4.247652330155e+01      -9.895652810652e+02       3.523859080544e+02      -2.854034230136e+02      -6.557998218060e+02       4.666983945161e+02      -8.824969007556e+02       9.888257063453e+02 
       2.104953267514e-01       1.748370112126e+02      -4.230937219213e+01      -1.003392043668e+03       3.530324583651e+02      -2.855284151920e+02      -6.526376792770e+02       4.651365619322e+02      -8.678014617133e+02       9.549555520291e+02 
       2.137223462560e-01       1.824687092747e+02      -4.209103596279e+01      -1.017045499276e+03       3.534833562781e+02      -2.855052158362e+02      -6.494019565283e+02       4.634806094204e+02      -8.524000396950e+02       9.214969660852e+02 
       2.169493679465e-01       1.900167303229e+02      -4.185773545468e+01      -1.030524981720e+03       3.537232589749e+02      -2.853220251257e+02      -6.461052259560e+02       4.617451064425e+02      -8.370835768965e+02       8.893258166312e+02 
       2.201763917260e-01       1.970299495976e+02      -4.163928150383e+01      -1.043830236904e+03       3.537643986871e+02      -2.849884463374e+02      -6.427586521874e+02       4.599441132582e+02      -8.224285425653e+02       8.589711717601e+02 
       2.234034175034e-01       2.031179799567e+02      -4.146239723148e+01      -1.056961209230e+03       3.536322908829e+02      -2.845243928801e+02      -6.393727217150e+02       4.580914448273e+02      -8.089080930154e+02       8.307950430665e+02 
       2.266304451926e-01       2.078908225568e+02      -4.135378604513e+01      -1.069917844467e+03       3.533525363548e+02      -2.839498443887e+02      -6.359579167526e+02       4.562009146447e+02      -7.969947234145e+02       8.051583715383e+02 
       2.298574747126e-01       2.110222270771e+02      -4.133612104695e+01      -1.082700427246e+03       3.529515421846e+02      -2.832854432041e+02      -6.325237859169e+02       4.542850465008e+02      -7.870805869735e+02       7.823416087986e+02 
       2.330845059868e-01       2.125486673034e+02      -4.140914317331e+01      -1.095311170470e+03       3.524603025970e+02      -2.825556019615e+02      -6.290745657199e+02       4.523490260495e+02      -7.791006977961e+02       7.621672310845e+02 
       2.363115389428e-01       2.126347280353e+02      -4.156449392315e+01      -1.107752968133e+03       3.519114320214e+02      -2.817860649824e+02      -6.256126165114e+02       4.503954471352e+02      -7.728286123731e+02       7.442959613756e+02 
       2.395385735122e-01       2.114451410868e+02      -4.179380550819e+01      -1.120028714998e+03       3.513375468450e+02      -2.810025781929e+02      -6.221402964913e+02       4.484269006743e+02      -7.680377018564e+02       7.283883365556e+02 
       2.427656096303e-01       2.091670378948e+02      -4.208716700412e+01      -1.132141373977e+03       3.507689328367e+02      -2.802290916367e+02      -6.186596644658e+02       4.464454759980e+02      -7.644795073156e+02       7.140935791500e+02 
       2.459926472356e-01       2.061730575118e+02      -4.242188757595e+01      -1.144094471983e+03       3.502165730314e+02      -2.794746814232e+02      -6.151702995710e+02       4.444491081459e+02      -7.617247806392e+02       7.009672158271e+02 
       2.492196862701e-01       2.029274946374e+02      -4.276896209161e+01      -1.155891814565e+03       3.496819134309e+02      -2.787410747965e+02      -6.116705557630e+02       4.424336796708e+02      -7.592549492617e+02       6.885184796138e+02 
       2.524467266786e-01       1.998952947098e+02      -4.309934059698e+01      -1.167537209303e+03       3.491663324569e+02      -2.780299469271e+02      -6.081587783168e+02       4.403950585505e+02      -7.565508062472e+02       6.762562741327e+02 
       2.556737684087e-01       1.975364716251e+02      -4.338426920787e+01      -1.179034442424e+03       3.486709765787e+02      -2.773427798849e+02      -6.046333457914e+02       4.383291609059e+02      -7.530989651596e+02       6.636953558806e+02 
       2.589008114107e-01       1.961252630107e+02      -4.360614739146e+01      -1.190386495257e+03       3.481882563332e+02      -2.766737830572e+02      -6.010938895184e+02       4.362337166047e+02      -7.486053012295e+02       6.505709610347e+02 
       2.621278556374e-01       1.956979803520e+02      -4.376165886135e+01      -1.201595318231e+03       3.476993940504e+02      -2.760078516241e+02      -5.975416453130e+02       4.341087783992e+02      -7.430565010037e+02       6.369006969994e+02 
       2.653549010438e-01       1.962753720307e+02      -4.384842168312e+01      -1.212662794377e+03       3.471848801814e+02      -2.753292714754e+02      -5.939779539410e+02       4.319545509738e+02      -7.364576193687e+02       6.227206415886e+02 
       2.685819475871e-01       1.978781864194e+02      -4.386405392090e+01      -1.223590806751e+03       3.466252051362e+02      -2.746223284671e+02      -5.904041561728e+02       4.297712390033e+02      -7.288137112753e+02       6.080668727135e+02 
       2.718089952266e-01       2.004959357605e+02      -4.380819983911e+01      -1.234381148947e+03       3.460023378901e+02      -2.738724439295e+02      -5.868218079614e+02       4.275594629239e+02      -7.201593922282e+02       5.929956408869e+02 
       2.750360439235e-01       2.038801743451e+02      -4.369593938020e+01      -1.245034932838e+03       3.453095114503e+02      -2.730736894946e+02      -5.832341043958e+02       4.253230103916e+02      -7.107544707345e+02       5.777168716416e+02 
       2.782630936407e-01       2.076729580879e+02      -4.354945534444e+01      -1.255552956646e+03       3.445451420461e+02      -2.722241172901e+02      -5.796449948411e+02       4.230671264320e+02      -7.009623798018e+02       5.625112054175e+02 
       2.814901443431e-01       2.115157617383e+02      -4.339096822910e+01      -1.265936016905e+03       3.437076733837e+02      -2.713218005430e+02      -5.760584326831e+02       4.207970638530e+02      -6.911471024706e+02       5.476596580473e+02 
       2.847171959968e-01       2.150500593886e+02      -4.324269857262e+01      -1.276184910200e+03       3.427955491694e+02      -2.703648124785e+02      -5.724783712914e+02       4.185180754255e+02      -6.816726224444e+02       5.334432458561e+02 
       2.879442485698e-01       2.179588526923e+02      -4.312442748637e+01      -1.286300586561e+03       3.418092399276e+02      -2.693529214148e+02      -5.689084696535e+02       4.162350602516e+02      -6.728589119866e+02       5.201042767801e+02 
       2.911713020313e-01       2.201459510753e+02      -4.304296530097e+01      -1.296284811949e+03       3.407599929227e+02      -2.682949086079e+02      -5.653508214387e+02       4.139510367374e+02      -6.647919286003e+02       5.076792414081e+02 
       2.943983563519e-01       2.215882647696e+02      -4.300082823087e+01      -1.306139622464e+03       3.396626231929e+02      -2.672025391586e+02      -5.618070020386e+02       4.116684006938e+02      -6.574801566474e+02       4.961364921998e+02 
       2.976254115036e-01       2.222627510209e+02      -4.300052973086e+01      -1.315867054368e+03       3.385319480967e+02      -2.660875801064e+02      -5.582785865742e+02       4.093895474900e+02      -6.509320306373e+02       4.854443376971e+02 
       3.008524674594e-01       2.221463670662e+02      -4.304458325815e+01      -1.325469143955e+03       3.373827850161e+02      -2.649617985097e+02      -5.547671501288e+02       4.071168725310e+02      -6.451559850638e+02       4.755710863596e+02 
       3.040795241936e-01       2.212337672695e+02      -4.313435790761e+01      -1.334947959148e+03       3.362291258034e+02      -2.638363369296e+02      -5.512741184156e+02       4.048525251749e+02      -6.401453824459e+02       4.664761574323e+02 
       3.073065816815e-01       2.196817944656e+02      -4.326073504690e+01      -1.344305857733e+03       3.350773964194e+02      -2.627166144731e+02      -5.477995480841e+02       4.025963998781e+02      -6.357554556878e+02       4.580375040456e+02 
       3.105336398997e-01       2.177343904349e+02      -4.340896389328e+01      -1.353545353187e+03       3.339299597749e+02      -2.616049766266e+02      -5.443427605708e+02       4.003471801494e+02      -6.317672589000e+02       4.500893301176e+02 
       3.137606988253e-01       2.156363314082e+02      -4.356423970675e+01      -1.362668960462e+03       3.327891398733e+02      -2.605037394445e+02      -5.409030702794e+02       3.981035378917e+02      -6.279611355051e+02       4.424654203581e+02 
       3.169877584367e-01       2.136323939422e+02      -4.371175772763e+01      -1.371679194514e+03       3.316572607204e+02      -2.594152189836e+02      -5.374797915930e+02       3.958641450355e+02      -6.241174286303e+02       4.349995592473e+02 
       3.202148187130e-01       2.119665484248e+02      -4.383676069177e+01      -1.380578566754e+03       3.305366181001e+02      -2.583417063380e+02      -5.340722421146e+02       3.936276781280e+02      -6.200172242168e+02       4.275260996577e+02 
       3.234418796343e-01       2.107949763075e+02      -4.392966347123e+01      -1.389369198577e+03       3.294264354202e+02      -2.572827750568e+02      -5.306800877713e+02       3.913933205503e+02      -6.155224974824e+02       4.199412904091e+02 
       3.266689411813e-01       2.101083889466e+02      -4.399062970535e+01      -1.398052476320e+03       3.283201450888e+02      -2.562328764957e+02      -5.273036510965e+02       3.891612109437e+02      -6.106476888263e+02       4.122580456877e+02 
       3.298960033356e-01       2.098791698133e+02      -4.402090283120e+01      -1.406629704883e+03       3.272105380820e+02      -2.551858946581e+02      -5.239433273291e+02       3.869315937470e+02      -6.054241260786e+02       4.045022018291e+02 
       3.331230660794e-01       2.100797023378e+02      -4.402172628793e+01      -1.415102189181e+03       3.260904053675e+02      -2.541357135400e+02      -5.205995117195e+02       3.847047134187e+02      -5.998831371114e+02       3.966995951981e+02 
       3.363501293957e-01       2.106823699102e+02      -4.399434351669e+01      -1.423471234155e+03       3.249525379050e+02      -2.530762171305e+02      -5.172725995265e+02       3.824808143853e+02      -5.940560498372e+02       3.888760621871e+02 
       3.395771932682e-01       2.116575189819e+02      -4.394013267274e+01      -1.431738142781e+03       3.237898930917e+02      -2.520014219081e+02      -5.139629951741e+02       3.802601633557e+02      -5.879756148613e+02       3.810580936561e+02 
       3.428042576809e-01       2.129204351938e+02      -4.386411340369e+01      -1.439904165460e+03       3.225999275912e+02      -2.509089259239e+02      -5.106713514572e+02       3.780436285060e+02      -5.817130395214e+02       3.732898710979e+02 
       3.460313226188e-01       2.143263533602e+02      -4.377527686843e+01      -1.447970495256e+03       3.213850050923e+02      -2.498002333911e+02      -5.073985920450e+02       3.758327340371e+02      -5.753814731173e+02       3.656348698921e+02 
       3.492583880672e-01       2.157274709034e+02      -4.368281510584e+01      -1.455938322345e+03       3.201477374738e+02      -2.486770460906e+02      -5.041456542972e+02       3.736290372887e+02      -5.690961863982e+02       3.581575413219e+02 
       3.524854540120e-01       2.169759851056e+02      -4.359592016357e+01      -1.463808836901e+03       3.188907366174e+02      -2.475410658052e+02      -5.009134755805e+02       3.714340956510e+02      -5.629724502206e+02       3.509223367270e+02 
       3.557125204397e-01       2.179240931152e+02      -4.352378409763e+01      -1.471583229090e+03       3.176166144073e+02      -2.463939943192e+02      -4.977029932481e+02       3.692494664659e+02      -5.571255355439e+02       3.439937075014e+02 
       3.589395873371e-01       2.184254787790e+02      -4.347550959829e+01      -1.479262692258e+03       3.163279897076e+02      -2.452375432496e+02      -4.945151378180e+02       3.670766967976e+02      -5.516695522972e+02       3.374353907970e+02 
       3.621666546917e-01       2.184230153540e+02      -4.345483813962e+01      -1.486848608367e+03       3.150278999463e+02      -2.440740139671e+02      -4.913504289859e+02       3.649167141052e+02      -5.466489584312e+02       3.312682757977e+02 
       3.653937224913e-01       2.179978083431e+02      -4.345720199210e+01      -1.494342651799e+03       3.137200312699e+02      -2.429066218836e+02      -4.882087497386e+02       3.627694856309e+02      -5.420002601873e+02       3.254468427903e+02 
       3.686207907242e-01       2.172428529285e+02      -4.347731873242e+01      -1.501746522099e+03       3.124081256254e+02      -2.417386610317e+02      -4.850899282736e+02       3.606348960172e+02      -5.376506786264e+02       3.199198600693e+02 
       3.718478593789e-01       2.162511443720e+02      -4.350990593276e+01      -1.509061918802e+03       3.110959249624e+02      -2.405734254466e+02      -4.819937928114e+02       3.585128299085e+02      -5.335274347455e+02       3.146360958829e+02 
       3.750749284447e-01       2.151156780116e+02      -4.354968116096e+01      -1.516290541427e+03       3.097871712336e+02      -2.394142091658e+02      -4.789201715628e+02       3.564031719268e+02      -5.295577494813e+02       3.095443184352e+02 
       3.783019979109e-01       2.139294492580e+02      -4.359136198077e+01      -1.523434089525e+03       3.084856063942e+02      -2.382643062292e+02      -4.758688927404e+02       3.543058067279e+02      -5.256688437121e+02       3.045932958879e+02 
       3.815290677673e-01       2.127787149955e+02      -4.363002471902e+01      -1.530494204246e+03       3.071943682915e+02      -2.371264826493e+02      -4.728397862183e+02       3.522206089978e+02      -5.217935863719e+02       2.997359752689e+02 
       3.847561380041e-01       2.117059840737e+02      -4.366307487491e+01      -1.537472147535e+03       3.059126727896e+02      -2.360000763839e+02      -4.698326927439e+02       3.501473887763e+02      -5.179015148317e+02       2.949524337332e+02 
       3.879832086117e-01       2.107362988314e+02      -4.368884787535e+01      -1.544369029978e+03       3.046381698889e+02      -2.348830567299e+02      -4.668474573981e+02       3.480859303456e+02      -5.139768064276e+02       2.902335802074e+02 
       3.912102795809e-01       2.098946559738e+02      -4.370568157657e+01      -1.551185961756e+03       3.033685054954e+02      -2.337733894055e+02      -4.638839252638e+02       3.460360178669e+02      -5.100036767473e+02       2.855703519201e+02 
       3.944373509029e-01       2.092060522214e+02      -4.371191383382e+01      -1.557924053041e+03       3.021013255136e+02      -2.326690401272e+02      -4.609419414457e+02       3.439974355479e+02      -5.059663413679e+02       2.809536860925e+02 
       3.976644225689e-01       2.086954843093e+02      -4.370588250134e+01      -1.564584414035e+03       3.008342758461e+02      -2.315679746102e+02      -4.580213510179e+02       3.419699675517e+02      -5.018490158564e+02       2.763745199392e+02 
       4.008914945707e-01       2.083879489869e+02      -4.368592543246e+01      -1.571168154910e+03       2.995650023940e+02      -2.304681585682e+02      -4.551219990655e+02       3.399533980863e+02      -4.976359157703e+02       2.718237906679e+02 
       4.041185669001e-01       2.082951764816e+02      -4.365121124401e+01      -1.577676362702e+03       2.982915900101e+02      -2.293679003174e+02      -4.522437753747e+02       3.379476065565e+02      -4.933198673479e+02       2.672967095898e+02 
       4.073456395494e-01       2.083705353254e+02      -4.360456322360e+01      -1.584110022582e+03       2.970140545750e+02      -2.282670153453e+02      -4.493867662553e+02       3.359528913304e+02      -4.889315766849e+02       2.628072905325e+02 
       4.105727125109e-01       2.085513502076e+02      -4.354980934113e+01      -1.590470091702e+03       2.957329428150e+02      -2.271657334657e+02      -4.465511120795e+02       3.339696659411e+02      -4.845121631875e+02       2.583747162025e+02 
       4.137997857774e-01       2.087749453151e+02      -4.349077759791e+01      -1.596757527217e+03       2.944488014720e+02      -2.260642845040e+02      -4.437369532067e+02       3.319983439327e+02      -4.801027465877e+02       2.540181694668e+02 
