# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  123       4.691855699449e-10       1.410148064745e-13      -5.084832545758e-12       0.000000000000e+00       6.226728527962e-12       9.745829220370e-13      -5.766837161280e-15 
  124       4.739641235784e-10       1.421173899761e-13      -5.158537226893e-12       0.000000000000e+00       6.090654913985e-12       9.578897870986e-13      -5.700440982784e-15 
  125       4.787513290415e-10       1.431623253215e-13      -5.230650284094e-12       0.000000000000e+00       5.958557148612e-12       9.416324269615e-13      -5.633838965147e-15 
  126       4.835458753291e-10       1.441484223823e-13      -5.301097922656e-12       0.000000000000e+00       5.830216693319e-12       9.257874453972e-13      -5.567340349438e-15 
  127       4.883463489334e-10       1.450745309883e-13      -5.369806383357e-12       0.000000000000e+00       5.705382247223e-12       9.103276572450e-13      -5.501268337066e-15 
  128       4.931512312406e-10       1.459395422801e-13      -5.436701972690e-12       0.000000000000e+00       5.583768939948e-12       8.952219934646e-13      -5.435960301527e-15 
  129       4.979590458164e-10       1.467424335477e-13      -5.501711911720e-12       0.000000000000e+00       5.465119700729e-12       8.804421813241e-13      -5.371695033196e-15 
  130       5.027688240639e-10       1.474824054358e-13      -5.564766923740e-12       0.000000000000e+00       5.349398691748e-12       8.659838151879e-13      -5.308465000030e-15 
  131       5.075796859659e-10       1.481587624168e-13      -5.625798988932e-12       0.000000000000e+00       5.236617668139e-12       8.518474285495e-13      -5.246179387453e-15 
  132       5.123906932585e-10       1.487708723006e-13      -5.684740586909e-12       0.000000000000e+00       5.126775345240e-12       8.380318800854e-13      -5.184734518498e-15 
  133       5.172008478989e-10       1.493181678988e-13      -5.741524732802e-12       0.000000000000e+00       5.019857036366e-12       8.245343071885e-13      -5.124013543435e-15 
  134       5.220090905348e-10       1.498001486883e-13      -5.796085013347e-12       0.000000000000e+00       4.915834290595e-12       8.113500795009e-13      -5.063886129395e-15 
  135       5.268142989727e-10       1.502163824752e-13      -5.848355622969e-12       0.000000000000e+00       4.814664530543e-12       7.984727524464e-13      -5.004208149989e-15 
  136       5.316152866466e-10       1.505665070585e-13      -5.898271399868e-12       0.000000000000e+00       4.716290690146e-12       7.858940207636e-13      -4.944821374938e-15 
  137       5.364108010871e-10       1.508502318940e-13      -5.945767862104e-12       0.000000000000e+00       4.620640852438e-12       7.736036720387e-13      -4.885553159695e-15 
  138       5.411995223894e-10       1.510673397580e-13      -5.990781243684e-12       0.000000000000e+00       4.527627887331e-12       7.615895402384e-13      -4.826216135066e-15 
  139       5.459800616827e-10       1.512176884112e-13      -6.033248530648e-12       0.000000000000e+00       4.437149089395e-12       7.498374592425e-13      -4.766607896838e-15 
  140       5.507509595983e-10       1.513012122625e-13      -6.073107497152e-12       0.000000000000e+00       4.349085815635e-12       7.383312163771e-13      -4.706510695397e-15 
