# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       2.764645417674e-02      -8.923633051754e+01      -4.220063052916e+01       5.697066413561e+00      -1.235767917840e+00       5.209896188576e+00      -9.811219991195e+00      -6.863059593419e-03       4.170317573948e-03      -6.795658637672e-06      -9.883109043108e-05      -3.881672016010e-05       1.616806492898e+03 
       2.778551838153e-02      -8.966782748590e+01      -4.230468507696e+01       5.772848771007e+00      -1.244095214669e+00       5.271305539567e+00      -9.924329437883e+00      -7.025696550019e-03       3.976244789727e-03      -6.882191276772e-06      -9.967819942437e-05      -3.941390922861e-05       1.611449029388e+03 
       2.792480471975e-02      -9.009550892393e+01      -4.240504854998e+01       5.849139250955e+00      -1.252406633959e+00       5.333020622326e+00      -1.003794204739e+01      -7.190549197614e-03       3.777883516228e-03      -6.969293209549e-06      -1.005144918378e-04      -4.001109829713e-05       1.606072135733e+03 
       2.806431830242e-02      -9.051936619030e+01      -4.250171020908e+01       5.925937516386e+00      -1.260702131649e+00       5.395040958079e+00      -1.015205630027e+01      -7.357638600071e-03       3.575221798283e-03      -7.055825848648e-06      -1.013507842512e-04      -4.059747078577e-05       1.600676299825e+03 
       2.820406437562e-02      -9.093939032777e+01      -4.259465882779e+01       6.003243328763e+00      -1.268981665080e+00       5.457366113593e+00      -1.026667080630e+01      -7.526953940811e-03       3.368260774480e-03      -7.142927781425e-06      -1.021865073709e-04      -4.119465985429e-05       1.595262009971e+03 
       2.834404832474e-02      -9.135557205569e+01      -4.268388271166e+01       6.081056536656e+00      -1.277245192994e+00       5.519995740459e+00      -1.038178425099e+01      -7.698516852992e-03       3.156999306231e-03      -7.240846294090e-06      -1.030227997843e-04      -4.178103234292e-05       1.589829754981e+03 
       2.848427567880e-02      -9.176790174334e+01      -4.276936967783e+01       6.159377095659e+00      -1.285492675531e+00       5.582929535245e+00      -1.049739539783e+01      -7.872327336615e-03       2.941427146250e-03      -7.327378933189e-06      -1.038477063241e-04      -4.236740483155e-05       1.584380024245e+03 
       2.862475211498e-02      -9.217636938195e+01      -4.285110699061e+01       6.238205027975e+00      -1.293724074225e+00       5.646167226398e+00      -1.061350313841e+01      -8.048385960974e-03       2.721555111117e-03      -7.425297445854e-06      -1.046839987375e-04      -4.295377732018e-05       1.578913307877e+03 
       2.876548346330e-02      -9.258096460299e+01      -4.292908139230e+01       6.317540453725e+00      -1.301939352002e+00       5.709708661915e+00      -1.073010643092e+01      -8.226724037220e-03       2.497372384252e-03      -7.511830084953e-06      -1.055094745710e-04      -4.352933322893e-05       1.573430096762e+03 
       2.890647571153e-02      -9.298167664793e+01      -4.300327908151e+01       6.397383621690e+00      -1.310138473169e+00       5.773553689795e+00      -1.084720436278e+01      -8.407321640076e-03       2.268867579781e-03      -7.609748597618e-06      -1.063343811109e-04      -4.411570571756e-05       1.567930882756e+03 
       2.904773501022e-02      -9.337849433472e+01      -4.307368565056e+01       6.477734835873e+00      -1.318321403413e+00       5.837702266773e+00      -1.096479608746e+01      -8.590220897273e-03       2.036031019713e-03      -7.707667110283e-06      -1.071598569444e-04      -4.469126162630e-05       1.562416158737e+03 
       2.918926767802e-02      -9.377140606741e+01      -4.314028610368e+01       6.558594531783e+00      -1.326488109783e+00       5.902154413911e+00      -1.108288090984e+01      -8.775400175651e-03       1.798872382039e-03      -7.794199749382e-06      -1.079847634842e-04      -4.526681753505e-05       1.556886418782e+03 
       2.933108020712e-02      -9.416040018743e+01      -4.320306509897e+01       6.639963240572e+00      -1.334638565151e+00       5.966910186432e+00      -1.120145821110e+01      -8.962881677665e-03       1.557370033599e-03      -7.892118262047e-06      -1.088102393177e-04      -4.584237344379e-05       1.551342159509e+03 
       2.947317926897e-02      -9.454547940975e+01      -4.326201743481e+01       6.721841559997e+00      -1.342772915163e+00       6.031969898586e+00      -1.132052786144e+01      -9.152686467179e-03       1.311535360268e-03      -7.990036774712e-06      -1.096248985713e-04      -4.641792935254e-05       1.545783926376e+03 
       2.961557172025e-02      -9.492666534362e+01      -4.331715124525e+01       6.804230054230e+00      -1.350891530715e+00       6.097334093479e+00      -1.144009031630e+01      -9.344804296908e-03       1.061357545465e-03      -8.087385993698e-06      -1.104498051112e-04      -4.699348526128e-05       1.540212328347e+03 
       2.975826460900e-02      -9.530398080348e+01      -4.336847524903e+01       6.887129451397e+00      -1.358994803784e+00       6.163003444584e+00      -1.156014616205e+01      -9.539245983432e-03       8.068365891907e-04      -8.196121086250e-06      -1.112644643648e-04      -4.755765529646e-05       1.534627981618e+03 
       2.990126518113e-02      -9.567744854912e+01      -4.341599778574e+01       6.970540576403e+00      -1.367083133120e+00       6.228978668075e+00      -1.168069613764e+01      -9.736022343331e-03       5.479827387308e-04      -8.294039598915e-06      -1.120785543247e-04      -4.812239462532e-05       1.529031505879e+03 
       3.004458088705e-02      -9.604709129707e+01      -4.345972677140e+01       7.054464352644e+00      -1.375156924471e+00       6.295260579178e+00      -1.180174111180e+01      -9.935144193185e-03       2.847965633792e-04      -8.391388817902e-06      -1.128932135784e-04      -4.867631737429e-05       1.523423524562e+03 
       3.018821938872e-02      -9.641293169896e+01      -4.349966977364e+01       7.138901865193e+00      -1.383216590824e+00       6.361850078518e+00      -1.192328209447e+01      -1.013660014712e-02       1.727749384223e-05      -8.500123910454e-06      -1.136964869584e-04      -4.924105670315e-05       1.517804665082e+03 
       3.033218856694e-02      -9.677499237281e+01      -4.353583389438e+01       7.223854309567e+00      -1.391262552657e+00       6.428748143570e+00      -1.204532023618e+01      -1.034042322417e-02      -2.545847171664e-04      -8.598042423119e-06      -1.145111462121e-04      -4.979497945212e-05       1.512175559154e+03 
       3.047649652890e-02      -9.713329586210e+01      -4.356822583366e+01       7.309323009943e+00      -1.399295238198e+00       6.495955870795e+00      -1.216785681842e+01      -1.054661399362e-02      -5.307900696467e-04      -8.706777515671e-06      -1.153144195921e-04      -5.034833290741e-05       1.506536843092e+03 
       3.062115161618e-02      -9.748786465506e+01      -4.359685186736e+01       7.395309432253e+00      -1.407315083694e+00       6.563474411874e+00      -1.229089329629e+01      -1.075518213348e-02      -8.113277470186e-04      -8.814943314545e-06      -1.161176929722e-04      -5.089143907649e-05       1.500889158117e+03 
       3.076616241298e-02      -9.783872118528e+01      -4.362171778292e+01       7.481815161978e+00      -1.415322533701e+00       6.631305047148e+00      -1.241443127750e+01      -1.096612878233e-02      -1.096219951736e-03      -8.923678407097e-06      -1.169215356459e-04      -5.144536182546e-05       1.495233150681e+03 
       3.091153775478e-02      -9.818588785503e+01      -4.364282891177e+01       7.568841969054e+00      -1.423318041379e+00       6.699449124135e+00      -1.253847249894e+01      -1.117947500402e-02      -1.385455867218e-03      -9.032413499649e-06      -1.177248090260e-04      -5.198789870087e-05       1.489569472860e+03 
       3.105728673736e-02      -9.852938722770e+01      -4.366019032463e+01       7.656391731580e+00      -1.431302071897e+00       6.767908129831e+00      -1.266301892583e+01      -1.139523161516e-02      -1.679045740752e-03      -9.140579298523e-06      -1.185178351198e-04      -5.252018829006e-05       1.483898778363e+03 
       3.120341872625e-02      -9.886924833955e+01      -4.367381172964e+01       7.744466557081e+00      -1.439275179923e+00       6.836683888253e+00      -1.278807321960e+01      -1.161340943230e-02      -1.976989572338e-03      -9.249314391075e-06      -1.193102919200e-04      -5.306329445914e-05       1.478221614390e+03 
       3.134994336655e-02      -9.920550726216e+01      -4.368370794781e+01       7.833068703945e+00      -1.447238016724e+00       6.905778604843e+00      -1.291363881027e+01      -1.183400902476e-02      -2.279287931269e-03      -9.368866063515e-06      -1.201141345937e-04      -5.359501475466e-05       1.472538412534e+03 
       3.149687059328e-02      -9.953820056638e+01      -4.368989373579e+01       7.922200658278e+00      -1.455191250479e+00       6.975194623385e+00      -1.303971939025e+01      -1.205704120910e-02      -2.585940248251e-03      -9.477601156067e-06      -1.208957748140e-04      -5.411648776397e-05       1.466849601824e+03 
       3.164421064212e-02      -9.986736499785e+01      -4.369238345858e+01       8.011865015490e+00      -1.463135562690e+00       7.044934388425e+00      -1.316631883645e+01      -1.228252704919e-02      -2.896936275998e-03      -9.597152828506e-06      -1.216882316142e-04      -5.464820805949e-05       1.461155614815e+03 
       3.179197406071e-02      -1.001930375282e+02      -4.369119113502e+01       8.102064587891e+00      -1.471071648717e+00       7.115000505051e+00      -1.329344120963e+01      -1.251046654504e-02      -3.212297078377e-03      -9.716135207268e-06      -1.224812577080e-04      -5.515886448891e-05       1.455456887816e+03 
       3.194017172047e-02      -1.005152552947e+02      -4.368633041337e+01       8.192802351179e+00      -1.479000218346e+00       7.185395699610e+00      -1.342109085294e+01      -1.274087165181e-02      -3.532001591521e-03      -9.835686879707e-06      -1.232628979283e-04      -5.567976820454e-05       1.449753861264e+03 
       3.208881482898e-02      -1.008340556921e+02      -4.367781455134e+01       8.284081464366e+00      -1.486921996384e+00       7.256122816295e+00      -1.354927226266e+01      -1.297375204749e-02      -3.856060062717e-03      -9.955238552147e-06      -1.240553547285e-04      -5.619042463396e-05       1.444046980023e+03 
       3.223791494288e-02      -1.011494763341e+02      -4.366565639446e+01       8.375905294823e+00      -1.494837723278e+00       7.327184863252e+00      -1.367799022712e+01      -1.320912993454e-02      -4.184483877838e-03      -1.007479022459e-05      -1.248369949488e-04      -5.670051176970e-05       1.438336693733e+03 
       3.238748398155e-02      -1.014615550844e+02      -4.364986839775e+01       8.468277392665e+00      -1.502748155777e+00       7.398584989814e+00      -1.380724975211e+01      -1.344700531296e-02      -4.517272467590e-03      -1.019434189703e-05      -1.256192044627e-04      -5.721116819912e-05       1.432623457248e+03 
       3.253753424128e-02      -1.017703300772e+02      -4.363046261316e+01       8.561201536295e+00      -1.510654067617e+00       7.470326496177e+00      -1.393705608197e+01      -1.368739981590e-02      -4.854415584688e-03      -1.031332427579e-05      -1.263900281031e-04      -5.771043875497e-05       1.426907730957e+03 
       3.268807841027e-02      -1.020758397181e+02      -4.360745064744e+01       8.654681700522e+00      -1.518556250248e+00       7.542412846492e+00      -1.406741473316e+01      -1.393032425994e-02      -5.195945109576e-03      -1.044369252811e-05      -1.271716683234e-04      -5.821027860451e-05       1.421189981275e+03 
       3.283912958428e-02      -1.023781227506e+02      -4.358084368607e+01       8.748722076484e+00      -1.526455513888e+00       7.614847646097e+00      -1.419833149369e+01      -1.417578946168e-02      -5.541850794970e-03      -1.057406078044e-05      -1.279424919638e-04      -5.869873258047e-05       1.415470680447e+03 
       3.299070128317e-02      -1.026772208911e+02      -4.355065462754e+01       8.843327213978e+00      -1.534352725034e+00       7.687634934700e+00      -1.432981291042e+01      -1.442382787084e-02      -5.892143457448e-03      -1.069361245288e-05      -1.287247014778e-04      -5.918718655644e-05       1.409750228224e+03 
       3.314280746815e-02      -1.029731815142e+02      -4.351690016127e+01       8.938502162638e+00      -1.542248844305e+00       7.760779336672e+00      -1.446186673715e+01      -1.467444062601e-02      -6.246822527718e-03      -1.082398070521e-05      -1.294955251182e-04      -5.967564053241e-05       1.404028872916e+03 
       3.329546256005e-02      -1.032660531577e+02      -4.347959716055e+01       9.034252242514e+00      -1.550144864342e+00       7.834285750787e+00      -1.459450120472e+01      -1.492763683590e-02      -6.605899391652e-03      -1.096516553742e-05      -1.302663487586e-04      -6.015384722217e-05       1.398306847277e+03 
