# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       2.685819475871e-01      -8.550286752964e+01       2.172061229728e+02       4.892004067804e+02      -2.300388859434e+01       2.735094107798e+02       1.662692603499e+02      -4.217948996355e+02      -2.818556926657e+02      -3.812347563039e+02       9.637115070020e-01      -3.174433389992e-01      -1.950915631533e-01       2.162913199719e+02       6.354332507829e+02 
       2.718089952266e-01      -8.289814436442e+01       2.220579339888e+02       4.895513846664e+02      -2.302808609965e+01       2.725687697135e+02       1.664765674229e+02      -4.202205371454e+02      -2.814186922050e+02      -3.775711743461e+02       9.628014193263e-01      -3.213515645803e-01      -1.989388407224e-01       2.113100331511e+02       6.208276951861e+02 
       2.750360439235e-01      -8.029090249994e+01       2.268934133469e+02       4.899738471900e+02      -2.304943501206e+01       2.716028217813e+02       1.666417779939e+02      -4.186078710481e+02      -2.809339260361e+02      -3.739307064768e+02       9.617342105804e-01      -3.250616241555e-01      -2.026056402404e-01       2.064557157354e+02       6.066082551271e+02 
       2.782630936407e-01      -7.770661866231e+01       2.316506223058e+02       4.904016121998e+02      -2.306854858519e+01       2.706130177762e+02       1.667659727556e+02      -4.169589679992e+02      -2.804018049504e+02      -3.703221469967e+02       9.605201092639e-01      -3.285763841187e-01      -2.060862721861e-01       2.017400018218e+02       5.928029097733e+02 
       2.814901443431e-01      -7.517080600904e+01       2.362675319490e+02       4.907684083490e+02      -2.308604086579e+01       2.696008147229e+02       1.668502422286e+02      -4.152759046203e+02      -2.798227539986e+02      -3.667543010043e+02       9.591693433069e-01      -3.318987546991e-01      -2.093751341406e-01       1.971745278090e+02       5.794396366659e+02 
       2.847171959968e-01      -7.270897773405e+01       2.406821132172e+02       4.910079641833e+02      -2.310252590181e+01       2.685676696358e+02       1.668956769371e+02      -4.135607575303e+02      -2.791971982342e+02      -3.632359736563e+02       9.576921639809e-01      -3.350316461259e-01      -2.124666009129e-01       1.927709301360e+02       5.665464133884e+02 
       2.879442485698e-01      -7.034258629875e+01       2.448425523583e+02       4.910639514560e+02      -2.311852959923e+01       2.675152088332e+02       1.669037556704e+02      -4.118159291826e+02      -2.785263190906e+02      -3.597745145902e+02       9.560992666060e-01      -3.379798899947e-01      -2.153589566520e-01       1.885379544545e+02       5.541435571608e+02 
       2.911713020313e-01      -6.807149276646e+01       2.487513515016e+02       4.909329112612e+02      -2.313410920163e+01       2.664459588643e+02       1.668780214499e+02      -4.100455544602e+02      -2.778153197287e+02      -3.563695346616e+02       9.544038331774e-01      -3.407584388038e-01      -2.180711821783e-01       1.844689760666e+02       5.422106546721e+02 
       2.943983563519e-01      -6.588841012001e+01       2.524289946762e+02       4.906288876538e+02      -2.314916679672e+01       2.653627442980e+02       1.668227007660e+02      -4.082543417777e+02      -2.770707347548e+02      -3.530180826427e+02       9.526198387163e-01      -3.433856431657e-01      -2.206290773121e-01       1.805522817280e+02       5.307138082337e+02 
       2.976254115036e-01      -6.378604674238e+01       2.558959775128e+02       4.901659359755e+02      -2.316360437231e+01       2.642683898949e+02       1.667420205211e+02      -4.064469999522e+02      -2.762990996284e+02      -3.497172056934e+02       9.507613009411e-01      -3.458798206739e-01      -2.230584629374e-01       1.767761548796e+02       5.196191114155e+02 
       3.008524674594e-01      -6.175711096755e+01       2.591727956815e+02       4.895581116198e+02      -2.317732391604e+01       2.631657204231e+02       1.666402076514e+02      -4.046282377800e+02      -2.755069498244e+02      -3.464639509327e+02       9.488421948728e-01      -3.482593116933e-01      -2.253851713242e-01       1.731288789530e+02       5.088926577186e+02 
       3.040795241936e-01      -5.979419198034e+01       2.622800757608e+02       4.888204168432e+02      -2.319022662807e+01       2.620573942272e+02       1.665212383687e+02      -4.028024959046e+02      -2.747004529937e+02      -3.432554049276e+02       9.468754525866e-01      -3.505413920101e-01      -2.276336120775e-01       1.695989960187e+02       4.985014821133e+02 
       3.073065816815e-01      -5.788878669139e+01       2.652396438025e+02       4.879765318482e+02      -2.320220649221e+01       2.609445443333e+02       1.663867913469e+02      -4.009717571176e+02      -2.738824054618e+02      -3.400890154392e+02       9.448641915349e-01      -3.527337277328e-01      -2.298153281959e-01       1.661774187342e+02       4.884212483287e+02 
       3.105336398997e-01      -5.603180551360e+01       2.680739699721e+02       4.870547970222e+02      -2.321315361689e+01       2.598274846037e+02       1.662373114173e+02      -3.991366843440e+02      -2.730537931070e+02      -3.369624242466e+02       9.428062711732e-01      -3.548388049670e-01      -2.319349235575e-01       1.628563327997e+02       4.786322539413e+02 
       3.137606988253e-01      -5.421415318802e+01       2.708055306605e+02       4.860835974810e+02      -2.322295807332e+01       2.587065210901e+02       1.660732315945e+02      -3.972979278138e+02      -2.722155844864e+02      -3.338732749669e+02       9.406994991517e-01      -3.568590671211e-01      -2.339969468187e-01       1.596279360990e+02       4.691148408601e+02 
       3.169877584367e-01      -5.242673446648e+01       2.734568022850e+02       4.850913183060e+02      -2.323150993259e+01       2.575819598249e+02       1.658949848950e+02      -3.954561378080e+02      -2.713687481233e+02      -3.308192112265e+02       9.385417036151e-01      -3.587969570344e-01      -2.360059489132e-01       1.564844265053e+02       4.598493509353e+02 
       3.202148187130e-01      -5.066050254717e+01       2.760501399854e+02       4.841062240521e+02      -2.323870024452e+01       2.564541056114e+02       1.657030016855e+02      -3.936119614370e+02      -2.705142459595e+02      -3.277978898136e+02       9.363306796888e-01      -3.606549078679e-01      -2.379664466169e-01       1.534180262323e+02       4.508161851061e+02 
       3.234418796343e-01      -4.891168973407e+01       2.785946941277e+02       4.831434470777e+02      -2.324452660824e+01       2.553231285642e+02       1.654974251663e+02      -3.917657037340e+02      -2.696523189053e+02      -3.248084020872e+02       9.340645384564e-01      -3.624338418774e-01      -2.398792978556e-01       1.504236090369e+02       4.420021779358e+02 
       3.266689411813e-01      -4.718647864477e+01       2.810747258903e+02       4.821933675361e+02      -2.324918745357e+01       2.541889449180e+02       1.652778571511e+02      -3.899170249217e+02      -2.687818488327e+02      -3.218525433758e+02       9.317419443550e-01      -3.641318587607e-01      -2.417385079667e-01       1.475010464859e+02       4.334062904788e+02 
       3.298960033356e-01      -4.549215399191e+01       2.834717396855e+02       4.812436239222e+02      -2.325290345503e+01       2.530514427934e+02       1.650438395344e+02      -3.880655138318e+02      -2.679015671241e+02      -3.189324084752e+02       9.293616272904e-01      -3.657467331487e-01      -2.435373126028e-01       1.446507637170e+02       4.250288269497e+02 
       3.331230660794e-01      -4.383600051321e+01       2.857672398602e+02       4.802818547132e+02      -2.325589528741e+01       2.519105103209e+02       1.647949141890e+02      -3.862107592630e+02      -2.670102051439e+02      -3.160500922074e+02       9.269223160298e-01      -3.672762709837e-01      -2.452689257832e-01       1.418731858616e+02       4.168700915416e+02 
       3.363501293957e-01      -4.222530297254e+01       2.879427307717e+02       4.792956984010e+02      -2.325838362575e+01       2.507660356104e+02       1.645306230100e+02      -3.843523500370e+02      -2.661064942450e+02      -3.132076893881e+02       9.244227188459e-01      -3.687182246941e-01      -2.469266042243e-01       1.391687380528e+02       4.089303884678e+02 
       3.395771932682e-01      -4.066710957746e+01       2.899803622865e+02       4.782730547584e+02      -2.326058271269e+01       2.496179207689e+02       1.642505328909e+02      -3.824898995422e+02      -2.651892071152e+02      -3.104072111206e+02       9.218617068292e-01      -3.700705100959e-01      -2.485037344415e-01       1.365377908206e+02       4.012098570602e+02 
       3.428042576809e-01      -3.916207514153e+01       2.918797335453e+02       4.772088876393e+02      -2.326253290583e+01       2.484664459709e+02       1.639548874669e+02      -3.806236856979e+02      -2.642582334777e+02      -3.076484050678e+02       9.192417769019e-01      -3.713338866267e-01      -2.499983842520e-01       1.339792393653e+02       3.937041805639e+02 
       3.460313226188e-01      -3.770388153646e+01       2.936594743868e+02       4.761058651559e+02      -2.326408491892e+01       2.473123037388e+02       1.636446683759e+02      -3.787547111492e+02      -2.633146813037e+02      -3.049285504102e+02       9.165693461423e-01      -3.725122197908e-01      -2.514137240523e-01       1.314903697829e+02       3.864041822884e+02 
       3.492583880672e-01      -3.628585801975e+01       2.953391772155e+02       4.749670450988e+02      -2.326507987377e+01       2.461562074438e+02       1.633208945965e+02      -3.768840152023e+02      -2.623597202105e+02      -3.022448014552e+02       9.138510604848e-01      -3.736095817456e-01      -2.527531530949e-01       1.290683867857e+02       3.793004397093e+02 
       3.524854540120e-01      -3.490133379082e+01       2.969384344456e+02       4.737954852230e+02      -2.326535889205e+01       2.449988704676e+02       1.629845851093e+02      -3.750126371698e+02      -2.613945198042e+02      -2.995943125019e+02       9.110935761110e-01      -3.746300121992e-01      -2.540200911270e-01       1.267104950998e+02       3.723835302881e+02 
       3.557125204397e-01      -3.354363806901e+01       2.984768385297e+02       4.725942433341e+02      -2.326476309528e+01       2.438410061685e+02       1.626367588929e+02      -3.731416163519e+02      -2.604202496768e+02      -2.969742378470e+02       9.083035161837e-01      -3.755775502903e-01      -2.552179590343e-01       1.244138994309e+02       3.656440314761e+02 
       3.589395873371e-01      -3.220615508965e+01       2.999738186704e+02       4.713663653098e+02      -2.326313528255e+01       2.426833254283e+02       1.622784318001e+02      -3.712719894076e+02      -2.594380775971e+02      -2.943817545175e+02       9.054874941875e-01      -3.764562454048e-01      -2.563501657473e-01       1.221758113594e+02       3.590725542019e+02 
       3.621666546917e-01      -3.088557074033e+01       3.014390126129e+02       4.701141829833e+02      -2.326041889051e+01       2.415263888997e+02       1.619104311046e+02      -3.694046329755e+02      -2.584490609121e+02      -2.918154021407e+02       9.026499938794e-01      -3.772696060995e-01      -2.574202517034e-01       1.199938558849e+02       3.526617178569e+02 
       3.653937224913e-01      -2.958368804358e+01       3.028668824907e+02       4.688389214888e+02      -2.325671333128e+01       2.403705244449e+02       1.615332919186e+02      -3.675401757523e+02      -2.574540858162e+02      -2.892758322272e+02       8.997922426566e-01      -3.780203348116e-01      -2.584319844883e-01       1.178662986882e+02       3.464072546759e+02 
       3.686207907242e-01      -2.830275013377e+01       3.042505851298e+02       4.675417107917e+02      -2.325213143280e+01       2.392160399125e+02       1.611475241845e+02      -3.656792251060e+02      -2.564540237538e+02      -2.867638779666e+02       8.969151525275e-01      -3.787110383369e-01      -2.593891208707e-01       1.157914605335e+02       3.403051646854e+02 
       3.718478593789e-01      -2.704500014924e+01       3.055832773776e+02       4.662236808347e+02      -2.324678602311e+01       2.380632431280e+02       1.607536378757e+02      -3.638223884138e+02      -2.554497462125e+02      -2.842803725118e+02       8.940196468865e-01      -3.793443553516e-01      -2.602954512082e-01       1.137676622140e+02       3.343514478378e+02 
       3.750749284447e-01      -2.581268124088e+01       3.068581160822e+02       4.648859615797e+02      -2.324078993036e+01       2.369124419274e+02       1.603521429329e+02      -3.619702730301e+02      -2.544421246559e+02      -2.818261490371e+02       8.911066810084e-01      -3.799228920820e-01      -2.611547208838e-01       1.117932245091e+02       3.285421041375e+02 
       3.783019979109e-01      -2.460803656469e+01       3.080682580625e+02       4.635296829670e+02      -2.323425598277e+01       2.357639441585e+02       1.599435493301e+02      -3.601234863280e+02      -2.534320305596e+02      -2.794020407135e+02       8.881771555158e-01      -3.804492860659e-01      -2.619707305020e-01       1.098664681926e+02       3.228731335437e+02 
       3.815290677673e-01      -2.343297548214e+01       3.092078620825e+02       4.621559939817e+02      -2.322728577422e+01       2.346180359158e+02       1.595283309456e+02      -3.582825805457e+02      -2.524202477612e+02      -2.770087352831e+02       8.852318856372e-01      -3.809259812809e-01      -2.627468468657e-01       1.079857578615e+02       3.173405641900e+02 
       3.847561380041e-01      -2.228724046753e+01       3.102775917103e+02       4.607661670332e+02      -2.321990796255e+01       2.334748621887e+02       1.591067275471e+02      -3.564477499639e+02      -2.514069911469e+02      -2.746459762831e+02       8.822707950873e-01      -3.813541829219e-01      -2.634839375785e-01       1.061497425755e+02       3.119406069256e+02 
       3.879832086117e-01      -2.116970884470e+01       3.112807074987e+02       4.593615238006e+02      -2.321212208575e+01       2.323345116186e+02       1.586788854304e+02      -3.546190459481e+02      -2.503922484466e+02      -2.723131303229e+02       8.792934705589e-01      -3.817346618123e-01      -2.641818620248e-01       1.043571849817e+02       3.066695455772e+02 
       3.912102795809e-01      -2.007925566656e+01       3.122204768386e+02       4.579433861012e+02      -2.320392760568e+01       2.311970727153e+02       1.582449506082e+02      -3.527965195173e+02      -2.493760068262e+02      -2.700095629841e+02       8.762995010219e-01      -3.820681563262e-01      -2.648404790198e-01       1.026068480368e+02       3.015236641326e+02 
       3.944373509029e-01      -1.901475599288e+01       3.131001671080e+02       4.565130757730e+02      -2.319532398422e+01       2.300626339794e+02       1.578050691349e+02      -3.509802216570e+02      -2.483582534192e+02      -2.677346398718e+02       8.732884725999e-01      -3.823553934516e-01      -2.654596371314e-01       1.008974946690e+02       2.964992465991e+02 
       3.976644225689e-01      -1.797508487258e+01       3.139230456922e+02       4.550719146395e+02      -2.318631068326e+01       2.289312839093e+02       1.573593870572e+02      -3.491702033643e+02      -2.473389753697e+02      -2.654877265841e+02       8.702599617382e-01      -3.825971451507e-01      -2.660392048526e-01       9.922788782312e+01       2.915925769789e+02 
       4.008914945707e-01      -1.695911738250e+01       3.146923799727e+02       4.536212245118e+02      -2.317688716467e+01       2.278031109944e+02       1.569080503858e+02      -3.473665156464e+02      -2.463181598327e+02      -2.632681887103e+02       8.672135562684e-01      -3.827941497974e-01      -2.665790307516e-01       9.759679043538e+01       2.867999392473e+02 
       4.041185669001e-01      -1.596587573000e+01       3.154110441890e+02       4.521620602160e+02      -2.316705542642e+01       2.266782162751e+02       1.564512304028e+02      -3.455692358242e+02      -2.452958395825e+02      -2.610754391339e+02       8.641492675763e-01      -3.829472533620e-01      -2.670791694803e-01       9.600301019701e+01       2.821177281614e+02 
       4.073456395494e-01      -1.499502960406e+01       3.160801830645e+02       4.506943019779e+02      -2.315682862316e+01       2.255567558166e+02       1.559892092590e+02      -3.437785570134e+02      -2.442722482043e+02      -2.589090986881e+02       8.610688860904e-01      -3.830578027935e-01      -2.675404783951e-01       9.444555163824e+01       2.775428257714e+02 
       4.105727125109e-01      -1.404642667251e+01       3.167004658715e+02       4.492175071129e+02      -2.314622297654e+01       2.244389008549e+02       1.555222996187e+02      -3.419947041601e+02      -2.432476744802e+02      -2.567688453799e+02       8.579747146038e-01      -3.831272640231e-01      -2.679640323224e-01       9.292347341377e+01       2.730722480784e+02 
       4.137997857774e-01      -1.311991459121e+01       3.172725618865e+02       4.477312329361e+02      -2.313525470831e+01       2.233248226244e+02       1.550508141468e+02      -3.402179022089e+02      -2.422224071811e+02      -2.546543572202e+02       8.548690769733e-01      -3.831570921654e-01      -2.683509504937e-01       9.143583419079e+01       2.687030110664e+02 
       4.170268593418e-01      -1.221534103654e+01       3.177971403575e+02       4.462350367645e+02      -2.312394004026e+01       2.222146923488e+02       1.545750655071e+02      -3.384483761161e+02      -2.411967350880e+02      -2.525653122092e+02       8.517542742838e-01      -3.831487747847e-01      -2.687022957802e-01       8.998169260919e+01       2.644321307364e+02 
       4.202539331971e-01      -1.133255367575e+01       3.182748705542e+02       4.447284759054e+02      -2.311229519415e+01       2.211086812409e+02       1.540953663639e+02      -3.366863508148e+02      -2.401709469717e+02      -2.505013883599e+02       8.486325985117e-01      -3.831037772431e-01      -2.690191771660e-01       8.856010731967e+01       2.602566230731e+02 
       4.234810073366e-01      -1.047140018294e+01       3.187064217398e+02       4.432111076661e+02      -2.310033639178e+01       2.200069605454e+02       1.536120293817e+02      -3.349320512700e+02      -2.391453316115e+02      -2.484622636754e+02       8.455063729445e-01      -3.830235660410e-01      -2.693026683389e-01       8.717013697864e+01       2.561735040753e+02 
       4.267080817540e-01      -9.631679524003e+00       3.190925744035e+02       4.416826031140e+02      -2.308807869087e+01       2.189096963935e+02       1.531253607733e+02      -3.331856979843e+02      -2.381201763659e+02      -2.464476077552e+02       8.423777808235e-01      -3.829095962931e-01      -2.695538668973e-01       8.581084623770e+01       2.521798273714e+02 
       4.299351564429e-01      -8.812676354668e+00       3.194352843543e+02       4.401438352346e+02      -2.307552484898e+01       2.178170012805e+02       1.526355986555e+02      -3.314474645230e+02      -2.370957535411e+02      -2.444570013948e+02       8.392478195513e-01      -3.827630401750e-01      -2.697739455861e-01       8.448136305736e+01       2.482730444767e+02 
       4.331622313972e-01      -8.013366376703e+00       3.197372132541e+02       4.385963989061e+02      -2.306267023638e+01       2.167289554404e+02       1.521429402397e+02      -3.297174962825e+02      -2.360723263859e+02      -2.424899720264e+02       8.361167732052e-01      -3.825849730826e-01      -2.699640760116e-01       8.318085341783e+01       2.444508458095e+02 
       4.363893066110e-01      -7.232721088210e+00       3.200010323987e+02       4.370418987997e+02      -2.304951012270e+01       2.156456386728e+02       1.516475822042e+02      -3.279959382676e+02      -2.350501580415e+02      -2.405460463682e+02       8.329849122000e-01      -3.823764373924e-01      -2.701254650764e-01       8.190848383160e+01       2.407109250872e+02 
       4.396163820786e-01      -6.469711996396e+00       3.202294130550e+02       4.354819396162e+02      -2.303603977756e+01       2.145671307977e+02       1.511497211847e+02      -3.262829354826e+02      -2.340295116468e+02      -2.386247511522e+02       8.298524972719e-01      -3.821384749121e-01      -2.702592946343e-01       8.066342080548e+01       2.370509760008e+02 
       4.428434577944e-01      -5.723310596517e+00       3.204250265346e+02       4.339181260526e+02      -2.302225447059e+01       2.134935116143e+02       1.506495538593e+02      -3.245786329105e+02      -2.330106503538e+02      -2.367256130773e+02       8.267198221767e-01      -3.818721399734e-01      -2.703667607712e-01       7.944483085652e+01       2.334686922265e+02 
       4.460705337531e-01      -4.992488404321e+00       3.205905441189e+02       4.323520628032e+02      -2.300814947138e+01       2.124248609221e+02       1.501472768743e+02      -3.228831755875e+02      -2.319938372787e+02      -2.348481588789e+02       8.235871356956e-01      -3.815784743838e-01      -2.704490675434e-01       7.825188048411e+01       2.299617674784e+02 
       4.492976099492e-01      -4.276216901399e+00       3.207286371012e+02       4.307853545691e+02      -2.299372004957e+01       2.113612585412e+02       1.496430868861e+02      -3.211967084957e+02      -2.309793355610e+02      -2.329919152598e+02       8.204547105203e-01      -3.812585199507e-01      -2.705073985122e-01       7.708373618767e+01       2.265278954231e+02 
       4.525246863779e-01      -3.573634733322e+00       3.208415400594e+02       4.292193215299e+02      -2.297896476220e+01       2.103027749855e+02       1.491371655113e+02      -3.195193514337e+02      -2.299673687789e+02      -2.311564526988e+02       8.173228495150e-01      -3.809132877398e-01      -2.705427971931e-01       7.593961256337e+01       2.231648814066e+02 
       4.557517630340e-01      -2.884564255983e+00       3.209297010236e+02       4.276541200123e+02      -2.296389561457e+01       2.092494428818e+02       1.486296326990e+02      -3.178511210779e+02      -2.289579985890e+02      -2.293415207009e+02       8.141918788850e-01      -3.805434609033e-01      -2.705557947371e-01       7.481892089153e+01       2.198709874738e+02 
       4.589788399129e-01      -2.209002643408e+00       3.209931112386e+02       4.260896087281e+02      -2.294852805040e+01       2.082012851372e+02       1.481205926844e+02      -3.161920077594e+02      -2.279512452628e+02      -2.275469145442e+02       8.110621681020e-01      -3.801497134851e-01      -2.705467389826e-01       7.372112271881e+01       2.166445924085e+02 
       4.622059170097e-01      -1.546947059945e+00       3.210317619824e+02       4.245256464103e+02      -2.293287751342e+01       2.071583246705e+02       1.476101496815e+02      -3.145420017649e+02      -2.269471290610e+02      -2.257724294970e+02       8.079340854988e-01      -3.797326848019e-01      -2.705159880152e-01       7.264567963628e+01       2.134840750359e+02 
       4.654329943200e-01      -8.983946807593e-01       3.210456445019e+02       4.229620918025e+02      -2.291695944737e+01       2.061205843997e+02       1.470984079159e+02      -3.129010934374e+02      -2.259456702548e+02      -2.240178608487e+02       8.048079794833e-01      -3.792930278335e-01      -2.704639107374e-01       7.159205318323e+01       2.103878141618e+02 
       4.686600718394e-01      -2.633426804460e-01       3.210347500438e+02       4.213988036389e+02      -2.290078929598e+01       2.050880872325e+02       1.465854715905e+02      -3.112692730638e+02      -2.249468891266e+02      -2.222830038488e+02       8.016842189578e-01      -3.788313932827e-01      -2.703908663735e-01       7.055970495298e+01       2.073541885802e+02 
       4.718871495634e-01       3.582117886019e-01       3.209990698659e+02       4.198356406430e+02      -2.288438250302e+01       2.040608560763e+02       1.460714449511e+02      -3.096465309762e+02      -2.239508059273e+02      -2.205676537993e+02       7.985631620080e-01      -3.783484324215e-01      -2.702972232563e-01       6.954809648653e+01       2.043815771060e+02 
       4.751142274880e-01       9.662715421107e-01       3.209385952274e+02       4.182724615481e+02      -2.286775451222e+01       2.030389138604e+02       1.455564322005e+02      -3.080328574836e+02      -2.229574409379e+02      -2.188716059611e+02       7.954451672888e-01      -3.778447868437e-01      -2.701833400410e-01       6.855668936924e+01       2.014683585207e+02 
       4.783413056091e-01       1.560829034662e+00       3.208532830936e+02       4.167091188877e+02      -2.285092086866e+01       2.020222846427e+02       1.450405402782e+02      -3.064282487933e+02      -2.219668261368e+02      -2.171946589289e+02       7.923306259051e-01      -3.773211180687e-01      -2.700496078324e-01       6.758495648073e+01       1.986129485369e+02 
       4.815683839227e-01       2.141809391044e+00       3.207428676243e+02       4.151454249823e+02      -2.283389777517e+01       2.010110001061e+02       1.445238937259e+02      -3.048327393692e+02      -2.209790695919e+02      -2.155366329312e+02       7.892200473747e-01      -3.767781212040e-01      -2.698966238194e-01       6.663244431195e+01       1.958140023964e+02 
       4.847954624249e-01       2.709110826670e+00       3.206069940408e+02       4.135811760787e+02      -2.281670169731e+01       2.000050949171e+02       1.440066241432e+02      -3.032463789881e+02      -2.199943097770e+02      -2.138973567955e+02       7.861140186394e-01      -3.762164811099e-01      -2.697250717238e-01       6.569872875052e+01       1.930702710273e+02 
       4.880225411120e-01       3.262631481807e+00       3.204453073373e+02       4.120161683920e+02      -2.279934910131e+01       1.990046037553e+02       1.434888631296e+02      -3.016692174376e+02      -2.190126852195e+02      -2.122766593842e+02       7.830131152550e-01      -3.756369236359e-01      -2.695356250200e-01       6.478338575860e+01       1.903805056054e+02 
       4.912496199804e-01       3.802269497292e+00       3.202574524856e+02       4.104501981378e+02      -2.278185645342e+01       1.980095613211e+02       1.429707423059e+02      -3.001013045268e+02      -2.180343344588e+02      -2.106743695813e+02       7.799179013917e-01      -3.750401455974e-01      -2.693289674297e-01       6.388599127959e+01       1.877434572916e+02 
       4.944766990264e-01       4.327923035594e+00       3.200430744812e+02       4.088830615006e+02      -2.276424021987e+01       1.970200022927e+02       1.424523932621e+02      -2.985426900537e+02      -2.170593960324e+02      -2.090903162293e+02       7.768289634219e-01      -3.744268403942e-01      -2.691057729967e-01       6.300612127849e+01       1.851578772525e+02 
       4.977037782467e-01       4.839490226165e+00       3.198018183096e+02       4.073145547061e+02      -2.274651686694e+01       1.960359613597e+02       1.419339476068e+02      -2.969934238051e+02      -2.160880084792e+02      -2.075243282018e+02       7.737468666542e-01      -3.737977150889e-01      -2.688667140567e-01       6.214335171065e+01       1.826225166754e+02 
       5.009308576378e-01       5.336869220657e+00       3.195333289564e+02       4.057444739614e+02      -2.272870286087e+01       1.950574732125e+02       1.414155369512e+02      -2.954535555910e+02      -2.151203103253e+02      -2.059762343532e+02       7.706721974611e-01      -3.731534852837e-01      -2.686124749008e-01       6.129725853198e+01       1.801361267193e+02 
       5.041579371964e-01       5.819959897391e+00       3.192372562195e+02       4.041726176126e+02      -2.271081461544e+01       1.940845724527e+02       1.408972927963e+02      -2.939231350787e+02      -2.141564399364e+02      -2.044458632010e+02       7.676055302600e-01      -3.724948466556e-01      -2.683437295727e-01       6.046741774281e+01       1.776974587128e+02 
       5.073850169194e-01       6.288979299012e+00       3.189141338641e+02       4.025991767953e+02      -2.269285892905e+01       1.931172805109e+02       1.403793257514e+02      -2.924021875125e+02      -2.131965023050e+02      -2.029329758945e+02       7.645472783580e-01      -3.718224174574e-01      -2.680610741228e-01       5.965341499638e+01       1.753052953959e+02 
       5.106120968035e-01       6.744829081957e+00       3.185664035708e+02       4.010251904182e+02      -2.267482184594e+01       1.921555902589e+02       1.398617013489e+02      -2.908906854705e+02      -2.122405304173e+02      -2.014371883301e+02       7.614975943259e-01      -3.711366650792e-01      -2.677649326750e-01       5.885485672061e+01       1.729584871884e+02 
       5.138391768459e-01       7.188500030143e+00       3.181967555176e+02       3.994518077896e+02      -2.265668670745e+01       1.911994908858e+02       1.393444792703e+02      -2.893885946433e+02      -2.112885479222e+02      -1.999580974468e+02       7.584565641270e-01      -3.704380347087e-01      -2.674557065813e-01       5.807135209086e+01       1.706558933639e+02 
       5.170662570434e-01       7.620982959364e+00       3.178078798818e+02       3.978801782365e+02      -2.263843685491e+01       1.902489715717e+02       1.388277192060e+02      -2.878958807233e+02      -2.103405784119e+02      -1.984953002057e+02       7.554242532301e-01      -3.697269607170e-01      -2.671337869465e-01       5.730251023975e+01       1.683963731816e+02 
       5.202933373932e-01       8.043268644430e+00       3.174024668084e+02       3.963114510736e+02      -2.262005562963e+01       1.893040215056e+02       1.383114808259e+02      -2.864125094353e+02      -2.093966455233e+02      -1.970483935583e+02       7.524007698009e-01      -3.690038882918e-01      -2.667995762611e-01       5.654794032099e+01       1.661787858827e+02 
       5.235204178925e-01       8.456347913660e+00       3.169832064945e+02       3.947467756124e+02      -2.260152637293e+01       1.883646298670e+02       1.377958237885e+02      -2.849384464604e+02      -2.084567728606e+02      -1.956169744457e+02       7.493862020801e-01      -3.682692512348e-01      -2.664534747387e-01       5.580725149113e+01       1.640019907479e+02 
       5.267474985386e-01       8.861211553248e+00       3.165527891034e+02       3.931873011842e+02      -2.258283242612e+01       1.874307858360e+02       1.372808077958e+02      -2.834736575027e+02      -2.075209840495e+02      -1.942006398435e+02       7.463806132591e-01      -3.675234953029e-01      -2.660958638060e-01       5.508005290614e+01       1.618648470174e+02 
       5.299745793286e-01       9.258850361343e+00       3.161139048191e+02       3.916341770954e+02      -2.256395713052e+01       1.865024785793e+02       1.367664925062e+02      -2.820181082650e+02      -2.065893027155e+02      -1.927989866733e+02       7.433841245976e-01      -3.667670548673e-01      -2.657271556316e-01       5.436595369980e+01       1.597662139702e+02 
       5.332016602601e-01       9.650255026788e+00       3.156692434759e+02       3.900885525320e+02      -2.254488383029e+01       1.855796973100e+02       1.362529376103e+02      -2.805717644515e+02      -2.056617524743e+02      -1.914116119346e+02       7.403967998564e-01      -3.660003745463e-01      -2.653477515676e-01       5.366456304005e+01       1.577049508783e+02 
       5.364287413304e-01       1.003611762112e+01       3.152206530874e+02       3.885511918379e+02      -2.252560355822e+01       1.846624298066e+02       1.357401992272e+02      -2.791345910921e+02      -2.047383545831e+02      -1.900381865004e+02       7.374187483399e-01      -3.652238568305e-01      -2.649580000217e-01       5.297552601668e+01       1.556800200259e+02 
       5.396558225370e-01       1.041618268747e+01       3.147673106873e+02       3.870216384669e+02      -2.250613174031e+01       1.837506595583e+02       1.352283222902e+02      -2.777065510894e+02      -2.038191228411e+02      -1.886786156937e+02       7.344501658852e-01      -3.644378598057e-01      -2.645581822249e-01       5.229860165737e+01       1.536907103947e+02 
       5.428829038776e-01       1.079000732787e+01       3.143078648196e+02       3.854991942635e+02      -2.248648862899e+01       1.828443691528e+02       1.347173494747e+02      -2.762876069332e+02      -2.029040695366e+02      -1.873328512163e+02       7.314912358048e-01      -3.636426658415e-01      -2.641485270335e-01       5.163357153322e+01       1.517363756115e+02 
