# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2111       2.697919351483e-11       6.705434825638e-13      -8.598897711082e-13       5.498620732813e-15       2.611390066305e-16       7.145960253539e-17       1.242816297908e-18 
 2112       2.689502648068e-11       6.704415031770e-13      -8.450274758366e-13       5.492009611206e-15       2.605871188641e-16       7.109517023967e-17       1.360228328736e-18 
 2113       2.681029436968e-11       6.704138773989e-13      -8.303505813252e-13       5.485386249096e-15       2.600365729613e-16       7.073290583120e-17       1.478365195305e-18 
 2114       2.672501388760e-11       6.704594193887e-13      -8.158617044150e-13       5.478750852340e-15       2.594873656016e-16       7.037259048487e-17       1.597147993669e-18 
 2115       2.663920180698e-11       6.705769382137e-13      -8.015634701996e-13       5.472103627572e-15       2.589394934339e-16       7.001400452586e-17       1.716497516637e-18 
 2116       2.655287496720e-11       6.707652378429e-13      -7.874585120335e-13       5.465444782206e-15       2.583929530766e-16       6.965692742862e-17       1.836334253404e-18 
 2117       2.646605027456e-11       6.710231171410e-13      -7.735494715419e-13       5.458774524431e-15       2.578477411172e-16       6.930113781587e-17       1.956578389197e-18 
 2118       2.637874470232e-11       6.713493698622e-13      -7.598389986296e-13       5.452093063221e-15       2.573038541126e-16       6.894641345757e-17       2.077149804910e-18 
 2119       2.629097529086e-11       6.717427846434e-13      -7.463297514896e-13       5.445400608327e-15       2.567612885891e-16       6.859253126992e-17       2.197968076749e-18 
 2120       2.620275914768e-11       6.722021449987e-13      -7.330243966128e-13       5.438697370284e-15       2.562200410420e-16       6.823926731434e-17       2.318952475868e-18 
 2121       2.611411344754e-11       6.727262293125e-13      -7.199256087968e-13       5.431983560407e-15       2.556801079359e-16       6.788639679647e-17       2.440021968013e-18 
 2122       2.602505543250e-11       6.733138108336e-13      -7.070360711550e-13       5.425259390798e-15       2.551414857044e-16       6.753369406512e-17       2.561095213155e-18 
 2123       2.593560241201e-11       6.739636576688e-13      -6.943584751255e-13       5.418525074341e-15       2.546041707503e-16       6.718093261130e-17       2.682090565139e-18 
 2124       2.584577176303e-11       6.746745327768e-13      -6.818955204805e-13       5.411780824705e-15       2.540681594453e-16       6.682788506719e-17       2.802926071317e-18 
 2125       2.575558093003e-11       6.754451939618e-13      -6.696499153352e-13       5.405026856348e-15       2.535334481302e-16       6.647432320510e-17       2.923519472190e-18 
 2126       2.566504742514e-11       6.762743938671e-13      -6.576243761567e-13       5.398263384513e-15       2.530000331146e-16       6.612001793651e-17       3.043788201049e-18 
 2127       2.557418882821e-11       6.771608799692e-13      -6.458216277735e-13       5.391490625230e-15       2.524679106772e-16       6.576473931099e-17       3.163649383613e-18 
 2128       2.548302278687e-11       6.781033945713e-13      -6.342444033841e-13       5.384708795319e-15       2.519370770653e-16       6.540825651525e-17       3.283019837673e-18 
 2129       2.539156701664e-11       6.791006747970e-13      -6.228954445664e-13       5.377918112392e-15       2.514075284951e-16       6.505033787208e-17       3.401816072726e-18 
 2130       2.529983930099e-11       6.801514525842e-13      -6.117775012867e-13       5.371118794849e-15       2.508792611516e-16       6.469075083937e-17       3.519954289619e-18 
 2131       2.520785749141e-11       6.812544546790e-13      -6.008933319086e-13       5.364311061881e-15       2.503522711886e-16       6.432926200907e-17       3.637350380188e-18 
 2132       2.511563950754e-11       6.824084026287e-13      -5.902457032025e-13       5.357495133473e-15       2.498265547283e-16       6.396563710618e-17       3.753919926898e-18 
 2133       2.502320333720e-11       6.836120127766e-13      -5.798373903541e-13       5.350671230405e-15       2.493021078619e-16       6.359964098776e-17       3.869578202483e-18 
 2134       2.493056703646e-11       6.848639962549e-13      -5.696711769738e-13       5.343839574247e-15       2.487789266487e-16       6.323103764189e-17       3.984240169586e-18 
 2135       2.483774872980e-11       6.861630589788e-13      -5.597498551058e-13       5.337000387367e-15       2.482570071169e-16       6.285959018666e-17       4.097820480398e-18 
 2136       2.474476661008e-11       6.875079016403e-13      -5.500762252372e-13       5.330153892930e-15       2.477363452632e-16       6.248506086917e-17       4.210233476299e-18 
 2137       2.465163893873e-11       6.888972197015e-13      -5.406530963068e-13       5.323300314894e-15       2.472169370525e-16       6.210721106450e-17       4.321393187497e-18 
 2138       2.455838404572e-11       6.903297033891e-13      -5.314832857145e-13       5.316439878020e-15       2.466987784182e-16       6.172580127471e-17       4.431213332671e-18 
 2139       2.446502032975e-11       6.918040376875e-13      -5.225696193300e-13       5.309572807864e-15       2.461818652622e-16       6.134059112782e-17       4.539607318605e-18 
 2140       2.437156625825e-11       6.933189023327e-13      -5.139149315022e-13       5.302699330781e-15       2.456661934544e-16       6.095133937679e-17       4.646488239833e-18 
 2141       2.427804036748e-11       6.948729718061e-13      -5.055220650684e-13       5.295819673931e-15       2.451517588334e-16       6.055780389852e-17       4.751768878280e-18 
 2142       2.418446126263e-11       6.964649153284e-13      -4.973938713629e-13       5.288934065271e-15       2.446385572056e-16       6.015974169282e-17       4.855361702895e-18 
 2143       2.409084689225e-11       6.980933945816e-13      -4.895325431561e-13       5.282042744711e-15       2.441265846061e-16       5.975698081156e-17       4.957191691043e-18 
 2144       2.399721236604e-11       6.997570568722e-13      -4.819376084733e-13       5.275145997639e-15       2.436158380807e-16       5.934963668505e-17       5.057234889105e-18 
 2145       2.390357212228e-11       7.014545419091e-13      -4.746079230896e-13       5.268244121628e-15       2.431063149091e-16       5.893789727133e-17       5.155480114562e-18 
 2146       2.380994065225e-11       7.031844840641e-13      -4.675423363483e-13       5.261337415304e-15       2.425980123449e-16       5.852195126107e-17       5.251916158138e-18 
 2147       2.371633250023e-11       7.049455123660e-13      -4.607396911519e-13       5.254426178348e-15       2.420909276154e-16       5.810198807844e-17       5.346531783779e-18 
 2148       2.362276226358e-11       7.067362504941e-13      -4.541988239539e-13       5.247510711501e-15       2.415850579216e-16       5.767819788192e-17       5.439315728623e-18 
 2149       2.352924459279e-11       7.085553167718e-13      -4.479185647506e-13       5.240591316562e-15       2.410804004386e-16       5.725077156524e-17       5.530256702982e-18 
 2150       2.343579419157e-11       7.104013241606e-13      -4.418977370728e-13       5.233668296388e-15       2.405769523150e-16       5.681990075821e-17       5.619343390307e-18 
 2151       2.334242581689e-11       7.122728802532e-13      -4.361351579770e-13       5.226741954900e-15       2.400747106730e-16       5.638577782756e-17       5.706564447170e-18 
 2152       2.324915427905e-11       7.141685872679e-13      -4.306296380377e-13       5.219812597078e-15       2.395736726087e-16       5.594859587787e-17       5.791908503239e-18 
 2153       2.315599444170e-11       7.160870420416e-13      -4.253799813386e-13       5.212880528969e-15       2.390738351917e-16       5.550854875235e-17       5.875364161247e-18 
 2154       2.306296122199e-11       7.180268360241e-13      -4.203849854642e-13       5.205946057682e-15       2.385751954651e-16       5.506583103378e-17       5.956919996973e-18 
 2155       2.297006959053e-11       7.199865552712e-13      -4.156434414919e-13       5.199009491392e-15       2.380777504456e-16       5.462063804535e-17       6.036564559213e-18 
 2156       2.287733457153e-11       7.219647804389e-13      -4.111541339831e-13       5.192071139342e-15       2.375814971234e-16       5.417316585150e-17       6.114286369758e-18 
 2157       2.278477124283e-11       7.239600867768e-13      -4.069158409753e-13       5.185131311843e-15       2.370864324622e-16       5.372361125882e-17       6.190073923364e-18 
 2158       2.269239473593e-11       7.259710441217e-13      -4.029273339736e-13       5.178190320274e-15       2.365925533991e-16       5.327217181689e-17       6.263915687733e-18 
 2159       2.260022023611e-11       7.279962168915e-13      -3.991873779421e-13       5.171248477086e-15       2.360998568445e-16       5.281904581917e-17       6.335800103483e-18 
 2160       2.250826298247e-11       7.300341640788e-13      -3.956947312960e-13       5.164306095800e-15       2.356083396823e-16       5.236443230382e-17       6.405715584123e-18 
 2161       2.241653826795e-11       7.320834392447e-13      -3.924481458930e-13       5.157363491013e-15       2.351179987695e-16       5.190853105462e-17       6.473650516032e-18 
 2162       2.232506143946e-11       7.341425905121e-13      -3.894463670247e-13       5.150420978394e-15       2.346288309365e-16       5.145154260182e-17       6.539593258430e-18 
 2163       2.223384789788e-11       7.362101605598e-13      -3.866881334089e-13       5.143478874686e-15       2.341408329870e-16       5.099366822296e-17       6.603532143352e-18 
 2164       2.214291309818e-11       7.382846866161e-13      -3.841721771806e-13       5.136537497710e-15       2.336540016979e-16       5.053510994379e-17       6.665455475628e-18 
 2165       2.205227254942e-11       7.403647004523e-13      -3.818972238840e-13       5.129597166365e-15       2.331683338189e-16       5.007607053912e-17       6.725351532853e-18 
 2166       2.196194181485e-11       7.424487283764e-13      -3.798619924642e-13       5.122658200629e-15       2.326838260734e-16       4.961675353366e-17       6.783208565362e-18 
 2167       2.187193651196e-11       7.445352912271e-13      -3.780651952585e-13       5.115720921558e-15       2.322004751573e-16       4.915736320292e-17       6.839014796209e-18 
 2168       2.178227231254e-11       7.466229043670e-13      -3.765055379884e-13       5.108785651292e-15       2.317182777400e-16       4.869810457405e-17       6.892758421136e-18 
 2169       2.169296494276e-11       7.487100776768e-13      -3.751817197512e-13       5.101852713050e-15       2.312372304637e-16       4.823918342672e-17       6.944427608553e-18 
 2170       2.160403018319e-11       7.507953155485e-13      -3.740924330115e-13       5.094922431138e-15       2.307573299435e-16       4.778080629397e-17       6.994010499509e-18 
 2171       2.151548386891e-11       7.528771168795e-13      -3.732363635927e-13       5.087995130944e-15       2.302785727675e-16       4.732318046310e-17       7.041495207671e-18 
 2172       2.142734188952e-11       7.549539750659e-13      -3.726121906693e-13       5.081071138945e-15       2.298009554968e-16       4.686651397649e-17       7.086869819294e-18 
 2173       2.133962018925e-11       7.570243779965e-13      -3.722185867578e-13       5.074150782701e-15       2.293244746651e-16       4.641101563252e-17       7.130122393198e-18 
 2174       2.125233476700e-11       7.590868080461e-13      -3.720542177088e-13       5.067234390863e-15       2.288491267793e-16       4.595689498640e-17       7.171240960744e-18 
 2175       2.116550167637e-11       7.611397420699e-13      -3.721177426985e-13       5.060322293173e-15       2.283749083186e-16       4.550436235104e-17       7.210213525808e-18 
 2176       2.107913702579e-11       7.631816513963e-13      -3.724078142205e-13       5.053414820459e-15       2.279018157353e-16       4.505362879792e-17       7.247028064754e-18 
 2177       2.099325697853e-11       7.652110018211e-13      -3.729230780770e-13       5.046512304645e-15       2.274298454543e-16       4.460490615795e-17       7.281672526412e-18 
 2178       2.090787775276e-11       7.672262536012e-13      -3.736621733712e-13       5.039615078747e-15       2.269589938731e-16       4.415840702234e-17       7.314134832050e-18 
 2179       2.082301562163e-11       7.692258614480e-13      -3.746237324982e-13       5.032723476874e-15       2.264892573618e-16       4.371434474347e-17       7.344402875351e-18 
 2180       2.073868691334e-11       7.712082745213e-13      -3.758063811371e-13       5.025837834231e-15       2.260206322633e-16       4.327293343572e-17       7.372464522387e-18 
 2181       2.065490801117e-11       7.731719364230e-13      -3.772087382426e-13       5.018958487121e-15       2.255531148927e-16       4.283438797640e-17       7.398307611592e-18 
 2182       2.057169354376e-11       7.751154082302e-13      -3.788290672707e-13       5.012085753071e-15       2.250867017623e-16       4.239888398587e-17       7.421931530969e-18 
 2183       2.048905094238e-11       7.770377385099e-13      -3.806642273165e-13       5.005219871075e-15       2.246213902556e-16       4.196643747296e-17       7.443382034642e-18 
 2184       2.040698584728e-11       7.789380957742e-13      -3.827107149229e-13       4.998361060951e-15       2.241571779573e-16       4.153702438384e-17       7.462716659836e-18 
 2185       2.032550391416e-11       7.808156456630e-13      -3.849650121904e-13       4.991509543185e-15       2.236940624297e-16       4.111062054922e-17       7.479993171128e-18 
 2186       2.024461081421e-11       7.826695509407e-13      -3.874235867602e-13       4.984665538923e-15       2.232320412122e-16       4.068720168426e-17       7.495269560708e-18 
 2187       2.016431223409e-11       7.844989714930e-13      -3.900828917967e-13       4.977829269980e-15       2.227711118214e-16       4.026674338834e-17       7.508604048650e-18 
 2188       2.008461387601e-11       7.863030643236e-13      -3.929393659706e-13       4.971000958832e-15       2.223112717514e-16       3.984922114503e-17       7.520055083174e-18 
 2189       2.000552145767e-11       7.880809835512e-13      -3.959894334415e-13       4.964180828625e-15       2.218525184733e-16       3.943461032184e-17       7.529681340919e-18 
 2190       1.992704071235e-11       7.898318804061e-13      -3.992295038411e-13       4.957369103171e-15       2.213948494356e-16       3.902288617013e-17       7.537541727201e-18 
 2191       1.984917738884e-11       7.915549032270e-13      -4.026559722558e-13       4.950566006948e-15       2.209382620636e-16       3.861402382498e-17       7.543695376288e-18 
 2192       1.977193725156e-11       7.932491974579e-13      -4.062652192100e-13       4.943771765104e-15       2.204827537600e-16       3.820799830501e-17       7.548201651659e-18 
 2193       1.969532608048e-11       7.949139056446e-13      -4.100536106481e-13       4.936986603455e-15       2.200283219044e-16       3.780478451224e-17       7.551120146277e-18 
 2194       1.961934967117e-11       7.965481674319e-13      -4.140174979183e-13       4.930210748487e-15       2.195749638537e-16       3.740435723198e-17       7.552510682850e-18 
 2195       1.954401383486e-11       7.981511195601e-13      -4.181532177550e-13       4.923444427356e-15       2.191226769415e-16       3.700669113266e-17       7.552433314101e-18 
 2196       1.946932439839e-11       7.997218958617e-13      -4.224570922615e-13       4.916687867891e-15       2.186714584786e-16       3.661176076569e-17       7.550948323034e-18 
 2197       1.939528720423e-11       8.012596272585e-13      -4.269254288935e-13       4.909941298590e-15       2.182213057526e-16       3.621954056530e-17       7.548116223198e-18 
 2198       1.932190811057e-11       8.027634417581e-13      -4.315545204412e-13       4.903204948625e-15       2.177722160282e-16       3.583000484845e-17       7.543997758958e-18 
 2199       1.924919299123e-11       8.042324644509e-13      -4.363406450126e-13       4.896479047839e-15       2.173241865468e-16       3.544312781463e-17       7.538653905756e-18 
 2200       1.917714773576e-11       8.056658175066e-13      -4.412800660164e-13       4.889763826753e-15       2.168772145267e-16       3.505888354575e-17       7.532145870382e-18 
 2201       1.910577824941e-11       8.070626201712e-13      -4.463690321446e-13       4.883059516558e-15       2.164312971632e-16       3.467724600596e-17       7.524535091238e-18 
 2202       1.903509045317e-11       8.084219887639e-13      -4.516037773557e-13       4.876366349122e-15       2.159864316281e-16       3.429818904157e-17       7.515883238607e-18 
 2203       1.896509028376e-11       8.097430366736e-13      -4.569805208572e-13       4.869684556990e-15       2.155426150701e-16       3.392168638084e-17       7.506252214916e-18 
 2204       1.889578369368e-11       8.110248743556e-13      -4.624954670887e-13       4.863014373382e-15       2.150998446146e-16       3.354771163387e-17       7.495704155005e-18 
 2205       1.882717665118e-11       8.122666093289e-13      -4.681448057047e-13       4.856356032195e-15       2.146581173638e-16       3.317623829246e-17       7.484301426392e-18 
 2206       1.875927514032e-11       8.134673461726e-13      -4.739247115575e-13       4.849709768004e-15       2.142174303964e-16       3.280723972996e-17       7.472106629540e-18 
 2207       1.869208516097e-11       8.146261865224e-13      -4.798313446800e-13       4.843075816064e-15       2.137777807678e-16       3.244068920111e-17       7.459182598126e-18 
 2208       1.862561272880e-11       8.157422290683e-13      -4.858608502687e-13       4.836454412307e-15       2.133391655099e-16       3.207655984194e-17       7.445592399302e-18 
 2209       1.855986387533e-11       8.168145695503e-13      -4.920093586662e-13       4.829845793348e-15       2.129015816314e-16       3.171482466955e-17       7.431399333967e-18 
 2210       1.849484464795e-11       8.178423007559e-13      -4.982729853446e-13       4.823250196479e-15       2.124650261173e-16       3.135545658207e-17       7.416666937031e-18 
 2211       1.843056110989e-11       8.188245125168e-13      -5.046478308880e-13       4.816667859676e-15       2.120294959291e-16       3.099842835843e-17       7.401458977680e-18 
 2212       1.836701934029e-11       8.197602917052e-13      -5.111299809754e-13       4.810099021595e-15       2.115949880049e-16       3.064371265825e-17       7.385839459644e-18 
 2213       1.830422543416e-11       8.206487222313e-13      -5.177155063637e-13       4.803543921577e-15       2.111614992592e-16       3.029128202171e-17       7.369872621467e-18 
 2214       1.824218550247e-11       8.214888850395e-13      -5.244004628704e-13       4.797002799645e-15       2.107290265827e-16       2.994110886938e-17       7.353622936767e-18 
 2215       1.818090567207e-11       8.222798581054e-13      -5.311808913565e-13       4.790475896506e-15       2.102975668428e-16       2.959316550208e-17       7.337155114505e-18 
 2216       1.812039208579e-11       8.230207164328e-13      -5.380528177096e-13       4.783963453551e-15       2.098671168830e-16       2.924742410077e-17       7.320534099254e-18 
 2217       1.806065090241e-11       8.237105320500e-13      -5.450122528265e-13       4.777465712858e-15       2.094376735232e-16       2.890385672636e-17       7.303825071463e-18 
 2218       1.800168829669e-11       8.243483740070e-13      -5.520551925959e-13       4.770982917190e-15       2.090092335594e-16       2.856243531960e-17       7.287093447723e-18 
 2219       1.794351045940e-11       8.249333083719e-13      -5.591776178820e-13       4.764515309998e-15       2.085817937641e-16       2.822313170092e-17       7.270404881036e-18 
 2220       1.788612359728e-11       8.254643982283e-13      -5.663754945063e-13       4.758063135419e-15       2.081553508858e-16       2.788591757029e-17       7.253825261079e-18 
 2221       1.782953219505e-11       8.259408643671e-13      -5.736448575464e-13       4.751626605417e-15       2.077299018436e-16       2.755077424234e-17       7.237410726983e-18 
 2222       1.777373378864e-11       8.263625685281e-13      -5.809820648709e-13       4.745205800963e-15       2.073054443114e-16       2.721772192205e-17       7.221177633187e-18 
 2223       1.771872415750e-11       8.267295333378e-13      -5.883835452411e-13       4.738800770205e-15       2.068819761374e-16       2.688679062174e-17       7.205132386146e-18 
 2224       1.766449905954e-11       8.270417819030e-13      -5.958457141326e-13       4.732411561269e-15       2.064594951500e-16       2.655801044345e-17       7.189281413868e-18 
 2225       1.761105423108e-11       8.272993378122e-13      -6.033649737204e-13       4.726038222259e-15       2.060379991581e-16       2.623141157897e-17       7.173631165938e-18 
 2226       1.755838538685e-11       8.275022251357e-13      -6.109377128639e-13       4.719680801260e-15       2.056174859505e-16       2.590702431001e-17       7.158188113544e-18 
 2227       1.750648821993e-11       8.276504684265e-13      -6.185603070913e-13       4.713339346333e-15       2.051979532963e-16       2.558487900823e-17       7.142958749495e-18 
 2228       1.745535840175e-11       8.277440927211e-13      -6.262291185851e-13       4.707013905520e-15       2.047793989450e-16       2.526500613537e-17       7.127949588251e-18 
 2229       1.740499158207e-11       8.277831235400e-13      -6.339404961667e-13       4.700704526840e-15       2.043618206260e-16       2.494743624335e-17       7.113167165940e-18 
 2230       1.735538338891e-11       8.277675868885e-13      -6.416907752814e-13       4.694411258289e-15       2.039452160488e-16       2.463219997431e-17       7.098618040389e-18 
 2231       1.730652942857e-11       8.276975092575e-13      -6.494762779832e-13       4.688134147843e-15       2.035295829031e-16       2.431932806078e-17       7.084308791142e-18 
 2232       1.725842528557e-11       8.275729176238e-13      -6.572933129200e-13       4.681873243456e-15       2.031149188586e-16       2.400885132571e-17       7.070246019484e-18 
 2233       1.721106652267e-11       8.273938394514e-13      -6.651381753182e-13       4.675628593058e-15       2.027012215652e-16       2.370080068260e-17       7.056436348469e-18 
 2234       1.716444868077e-11       8.271603026915e-13      -6.730071469677e-13       4.669400244558e-15       2.022884886525e-16       2.339520713556e-17       7.042886422939e-18 
 2235       1.711856727895e-11       8.268723357836e-13      -6.808964962070e-13       4.663188245843e-15       2.018767177303e-16       2.309210177945e-17       7.029602909550e-18 
 2236       1.707341781442e-11       8.265299676564e-13      -6.888024779078e-13       4.656992644777e-15       2.014659063883e-16       2.279151579993e-17       7.016592496793e-18 
 2237       1.702899576247e-11       8.261332277278e-13      -6.967213334603e-13       4.650813489202e-15       2.010560521961e-16       2.249348047357e-17       7.003861895023e-18 
 2238       1.698529657648e-11       8.256821459063e-13      -7.046492907576e-13       4.644650826936e-15       2.006471527033e-16       2.219802716796e-17       6.991417836476e-18 
 2239       1.694231568787e-11       8.251767525911e-13      -7.125825641812e-13       4.638504705775e-15       2.002392054391e-16       2.190518734178e-17       6.979267075298e-18 
 2240       1.690004850610e-11       8.246170786735e-13      -7.205173545854e-13       4.632375173492e-15       1.998322079128e-16       2.161499254489e-17       6.967416387565e-18 
 2241       1.685849041860e-11       8.240031555367e-13      -7.284498492826e-13       4.626262277838e-15       1.994261576134e-16       2.132747441845e-17       6.955872571309e-18 
 2242       1.681763679078e-11       8.233350150573e-13      -7.363762220281e-13       4.620166066538e-15       1.990210520097e-16       2.104266469498e-17       6.944642446541e-18 
 2243       1.677748296598e-11       8.226126896055e-13      -7.442926330048e-13       4.614086587297e-15       1.986168885503e-16       2.076059519850e-17       6.933732855274e-18 
 2244       1.673802426546e-11       8.218362120458e-13      -7.521952288083e-13       4.608023887795e-15       1.982136646635e-16       2.048129784455e-17       6.923150661546e-18 
 2245       1.669925598838e-11       8.210056157380e-13      -7.600801424318e-13       4.601978015687e-15       1.978113777572e-16       2.020480464037e-17       6.912902751446e-18 
 2246       1.666117341175e-11       8.201209345378e-13      -7.679434932513e-13       4.595949018608e-15       1.974100252192e-16       1.993114768493e-17       6.902996033135e-18 
 2247       1.662377179040e-11       8.191822027971e-13      -7.757813870098e-13       4.589936944167e-15       1.970096044167e-16       1.966035916905e-17       6.893437436872e-18 
 2248       1.658704635699e-11       8.181894553653e-13      -7.835899158028e-13       4.583941839949e-15       1.966101126966e-16       1.939247137549e-17       6.884233915036e-18 
 2249       1.655099232194e-11       8.171427275895e-13      -7.913651580632e-13       4.577963753515e-15       1.962115473856e-16       1.912751667903e-17       6.875392442150e-18 
 2250       1.651560487345e-11       8.160420553154e-13      -7.991031785460e-13       4.572002732403e-15       1.958139057895e-16       1.886552754659e-17       6.866920014905e-18 
 2251       1.648087917741e-11       8.148874748880e-13      -8.068000283131e-13       4.566058824126e-15       1.954171851942e-16       1.860653653729e-17       6.858823652184e-18 
 2252       1.644681037745e-11       8.136790231522e-13      -8.144517447185e-13       4.560132076173e-15       1.950213828646e-16       1.835057630259e-17       6.851110395082e-18 
 2253       1.641339359484e-11       8.124167374535e-13      -8.220543513933e-13       4.554222536008e-15       1.946264960454e-16       1.809767958632e-17       6.843787306938e-18 
 2254       1.638062392852e-11       8.111006556388e-13      -8.296038582302e-13       4.548330251072e-15       1.942325219606e-16       1.784787922483e-17       6.836861473347e-18 
 2255       1.634849645504e-11       8.097308160570e-13      -8.370962613687e-13       4.542455268779e-15       1.938394578137e-16       1.760120814706e-17       6.830340002196e-18 
 2256       1.631700622853e-11       8.083072575598e-13      -8.445275431800e-13       4.536597636521e-15       1.934473007877e-16       1.735769937463e-17       6.824230023676e-18 
 2257       1.628614828072e-11       8.068300195020e-13      -8.518936722517e-13       4.530757401663e-15       1.930560480446e-16       1.711738602194e-17       6.818538690316e-18 
 2258       1.625591762085e-11       8.052991417429e-13      -8.591906033732e-13       4.524934611545e-15       1.926656967261e-16       1.688030129625e-17       6.813273176997e-18 
 2259       1.622630923568e-11       8.037146646463e-13      -8.664142775200e-13       4.519129313483e-15       1.922762439531e-16       1.664647849781e-17       6.808440680985e-18 
 2260       1.619731732318e-11       8.020767376296e-13      -8.735610056733e-13       4.513341528763e-15       1.918876869946e-16       1.641594275260e-17       6.804037057014e-18 
 2261       1.616893298822e-11       8.003859455779e-13      -8.806286230247e-13       4.507571174434e-15       1.915000237750e-16       1.618868615195e-17       6.800012642062e-18 
 2262       1.614114653189e-11       7.986429845459e-13      -8.876153422179e-13       4.501818141013e-15       1.911132523701e-16       1.596469245210e-17       6.796306209240e-18 
 2263       1.611394821638e-11       7.968485534045e-13      -8.945193701879e-13       4.496082318434e-15       1.907273708386e-16       1.574394532676e-17       6.792856312379e-18 
 2264       1.608732826495e-11       7.950033538447e-13      -9.013389081541e-13       4.490363596053e-15       1.903423772218e-16       1.552642836700e-17       6.789601285794e-18 
 2265       1.606127686188e-11       7.931080903804e-13      -9.080721516150e-13       4.484661862645e-15       1.899582695437e-16       1.531212508120e-17       6.786479244031e-18 
 2266       1.603578415241e-11       7.911634703519e-13      -9.147172903416e-13       4.478977006406e-15       1.895750458114e-16       1.510101889487e-17       6.783428081632e-18 
 2267       1.601084024271e-11       7.891702039287e-13      -9.212725083715e-13       4.473308914949e-15       1.891927040141e-16       1.489309315064e-17       6.780385472884e-18 
 2268       1.598643519984e-11       7.871290041133e-13      -9.277359840031e-13       4.467657475303e-15       1.888112421243e-16       1.468833110809e-17       6.777288871585e-18 
 2269       1.596255905169e-11       7.850405867442e-13      -9.341058897889e-13       4.462022573918e-15       1.884306580966e-16       1.448671594367e-17       6.774075510790e-18 
 2270       1.593920178695e-11       7.829056704990e-13      -9.403803925301e-13       4.456404096657e-15       1.880509498687e-16       1.428823075062e-17       6.770682402578e-18 
 2271       1.591635335504e-11       7.807249768977e-13      -9.465576532700e-13       4.450801928799e-15       1.876721153605e-16       1.409285853884e-17       6.767046337801e-18 
 2272       1.589400366611e-11       7.784992303062e-13      -9.526358272885e-13       4.445215955037e-15       1.872941524747e-16       1.390058223479e-17       6.763103885845e-18 
 2273       1.587214259095e-11       7.762291579392e-13      -9.586130640952e-13       4.439646059481e-15       1.869170590966e-16       1.371138468142e-17       6.758791394387e-18 
 2274       1.585075996097e-11       7.739154898636e-13      -9.644875074243e-13       4.434092125651e-15       1.865408330939e-16       1.352524863804e-17       6.754044989146e-18 
 2275       1.582984556814e-11       7.715589590017e-13      -9.702572952277e-13       4.428554036481e-15       1.861654723168e-16       1.334215678023e-17       6.748800573649e-18 
 2276       1.580938916497e-11       7.691603011344e-13      -9.759205596694e-13       4.423031674317e-15       1.857909745982e-16       1.316209169974e-17       6.742993828979e-18 
 2277       1.578938046444e-11       7.667202549046e-13      -9.814754271193e-13       4.417524920915e-15       1.854173377531e-16       1.298503590437e-17       6.736560213537e-18 
 2278       1.576980913997e-11       7.642395618203e-13      -9.869200181472e-13       4.412033657443e-15       1.850445595793e-16       1.281097181792e-17       6.729434962797e-18 
 2279       1.575066482537e-11       7.617189662579e-13      -9.922524475165e-13       4.406557764477e-15       1.846726378568e-16       1.263988178002e-17       6.721553089063e-18 
 2280       1.573193711478e-11       7.591592154653e-13      -9.974708241784e-13       4.401097122004e-15       1.843015703480e-16       1.247174804609e-17       6.712849381225e-18 
 2281       1.571361556266e-11       7.565610595652e-13      -1.002573251266e-12       4.395651609416e-15       1.839313547978e-16       1.230655278720e-17       6.703258404518e-18 
 2282       1.569568968373e-11       7.539252515586e-13      -1.007557826086e-12       4.390221105516e-15       1.835619889332e-16       1.214427808999e-17       6.692714500275e-18 
 2283       1.567814895289e-11       7.512525473277e-13      -1.012422640119e-12       4.384805488511e-15       1.831934704639e-16       1.198490595655e-17       6.681151785687e-18 
 2284       1.566098280525e-11       7.485437056392e-13      -1.017165779004e-12       4.379404636017e-15       1.828257970815e-16       1.182841830435e-17       6.668504153558e-18 
 2285       1.564418063600e-11       7.457994881477e-13      -1.021785322540e-12       4.374018425051e-15       1.824589664601e-16       1.167479696611e-17       6.654705272064e-18 
 2286       1.562773180044e-11       7.430206593987e-13      -1.026279344677e-12       4.368646732038e-15       1.820929762559e-16       1.152402368971e-17       6.639688584505e-18 
 2287       1.561162561389e-11       7.402079868322e-13      -1.030645913509e-12       4.363289432807e-15       1.817278241075e-16       1.137608013808e-17       6.623387309069e-18 
 2288       1.559585135165e-11       7.373622407856e-13      -1.034883091272e-12       4.357946402588e-15       1.813635076357e-16       1.123094788914e-17       6.605734438580e-18 
 2289       1.558039824896e-11       7.344841944969e-13      -1.038988934331e-12       4.352617516014e-15       1.810000244432e-16       1.108860843563e-17       6.586662740262e-18 
 2290       1.556525550099e-11       7.315746241083e-13      -1.042961493182e-12       4.347302647121e-15       1.806373721151e-16       1.094904318507e-17       6.566104755492e-18 
