# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
   93       3.182757891891e-10       8.554900648030e-14      -2.373765360196e-12       0.000000000000e+00       1.233231626944e-11       1.652412522510e-12      -8.043515051232e-15       6.326362772843e-04       6.190893740719e-08       5.670938791691e-13       1.487323020230e-08 
   94       3.220822015979e-10       8.753163091786e-14      -2.456666282543e-12       0.000000000000e+00       1.199794638779e-11       1.615554008730e-12      -7.920083935865e-15       6.395612291166e-04       6.128500335191e-08       5.481469972911e-13       1.470146091141e-08 
   95       3.259173034122e-10       8.950751983087e-14      -2.540069266813e-12       0.000000000000e+00       1.167477239551e-11       1.579761589548e-12      -7.790637426394e-15       6.464772265559e-04       6.067139479845e-08       5.299688458445e-13       1.453283794682e-08 
   96       3.297811599489e-10       9.147487897631e-14      -2.623913300960e-12       0.000000000000e+00       1.136275757043e-11       1.545048029837e-12      -7.656750503418e-15       6.533847423524e-04       6.006851393482e-08       5.125511433429e-13       1.436744669136e-08 
   97       3.336736759217e-10       9.343188443406e-14      -2.708136017355e-12       0.000000000000e+00       1.106176193064e-11       1.511416335346e-12      -7.520127212243e-15       6.602841472655e-04       5.947659265533e-08       4.958789084494e-13       1.420532560204e-08 
   98       3.375945884146e-10       9.537668294034e-14      -2.792673705209e-12       0.000000000000e+00       1.077153842396e-11       1.478859373368e-12      -7.382603827952e-15       6.671757030075e-04       5.889568548015e-08       4.799302206896e-13       1.404646429992e-08 
   99       3.415434598541e-10       9.730739222115e-14      -2.877461322986e-12       0.000000000000e+00       1.049172911732e-11       1.447359493419e-12      -7.246152020474e-15       6.740595551867e-04       5.832566247476e-08       4.646759811652e-13       1.389080165991e-08 
  100       3.455196709825e-10       9.922210132566e-14      -2.962432510824e-12       0.000000000000e+00       1.022186138626e-11       1.416888147903e-12      -7.112882019654e-15       6.809357262513e-04       5.776620216948e-08       4.500796732673e-13       1.373822390062e-08 
  101       3.495224138302e-10       1.011188709597e-13      -3.047519602948e-12       0.000000000000e+00       9.961344104304e-12       1.387405512793e-12      -6.985045780324e-15       6.878041084322e-04       5.721678447898e-08       4.360971233892e-13       1.358856267411e-08 
  102       3.535506846888e-10       1.029957338190e-13      -3.132653640097e-12       0.000000000000e+00       9.709463832446e-12       1.358860108296e-12      -6.865040147371e-15       6.946644566869e-04       5.667668362174e-08       4.226762616403e-13       1.344159315581e-08 
  103       3.576032770840e-10       1.048506949229e-13      -3.217764381933e-12       0.000000000000e+00       9.465381008544e-12       1.331188419532e-12      -6.755410020810e-15       7.015163816427e-04       5.614496103958e-08       4.097568825587e-13       1.329703213424e-08 
  104       3.616790375296e-10       1.066817882371e-13      -3.302781510783e-12       0.000000000000e+00       9.228320357200e-12       1.304329396360e-12      -6.658249270187e-15       7.083595371974e-04       5.562075955070e-08       3.972833949705e-13       1.315462014096e-08 
  105       3.657776872746e-10       1.084872545351e-13      -3.387638401290e-12       0.000000000000e+00       8.998179620537e-12       1.278271000613e-12      -6.573304493723e-15       7.151942273819e-04       5.510424631343e-08       3.852455484695e-13       1.301438458972e-08 
  106       3.698990989779e-10       1.102653882965e-13      -3.472268885510e-12       0.000000000000e+00       8.774996336899e-12       1.253009268815e-12      -6.499619812790e-15       7.220208687020e-04       5.459578463606e-08       3.736427880034e-13       1.287640878789e-08 
  107       3.740430397505e-10       1.120144845042e-13      -3.556606132262e-12       0.000000000000e+00       8.558759307449e-12       1.228533781302e-12      -6.436112836931e-15       7.288397979437e-04       5.409564039343e-08       3.624716606255e-13       1.274075009591e-08 
  108       3.782091670156e-10       1.137328395956e-13      -3.640582672643e-12       0.000000000000e+00       8.349406919891e-12       1.204827446408e-12      -6.381571210785e-15       7.356512672554e-04       5.360397825671e-08       3.517257189451e-13       1.260743894061e-08 
  109       3.823970243690e-10       1.154187524151e-13      -3.724130425533e-12       0.000000000000e+00       8.146825472199e-12       1.181866284639e-12      -6.334649161018e-15       7.424554392308e-04       5.312085792316e-08       3.413954245796e-13       1.247647782855e-08 
  110       3.866060374401e-10       1.170705251662e-13      -3.807180723106e-12       0.000000000000e+00       7.950847496340e-12       1.159619212857e-12      -6.293864043260e-15       7.492523819911e-04       5.264623034588e-08       3.314680516047e-13       1.234784035937e-08 
  111       3.908355097515e-10       1.186864643629e-13      -3.889664336340e-12       0.000000000000e+00       7.761250081996e-12       1.138047828460e-12      -6.257592889028e-15       7.560420642675e-04       5.217993396357e-08       3.219275900060e-13       1.222147023911e-08 
  112       3.950846185806e-10       1.202648817822e-13      -3.971511500526e-12       0.000000000000e+00       7.577753200289e-12       1.117106193557e-12      -6.224068952661e-15       7.628243504842e-04       5.172169093028e-08       3.127546491300e-13       1.209728029354e-08 
  113       3.993524108191e-10       1.218040954161e-13      -4.052651940777e-12       0.000000000000e+00       7.400018027510e-12       1.096740619157e-12      -6.191378258251e-15       7.695989958400e-04       5.127110334519e-08       3.039263611354e-13       1.197515148153e-08 
  114       4.036377988341e-10       1.233024304231e-13      -4.133014897538e-12       0.000000000000e+00       7.227645268837e-12       1.076889449340e-12      -6.157456146572e-15       7.763656413919e-04       5.082764948236e-08       2.954162844440e-13       1.185493190837e-08 
  115       4.079395563286e-10       1.247582200809e-13      -4.212529152092e-12       0.000000000000e+00       7.060173482063e-12       1.057482845445e-12      -6.120083822011e-15       7.831238091366e-04       5.039068002050e-08       2.871943071919e-13       1.173643583910e-08 
  116       4.122564876416e-10       1.261698492988e-13      -4.291123520800e-12       0.000000000000e+00       6.897180301575e-12       1.038458695277e-12      -6.077360588623e-15       7.898729870738e-04       4.995960797965e-08       2.792328456334e-13       1.161949604581e-08 
  117       4.165879678525e-10       1.275358891242e-13      -4.368728351422e-12       0.000000000000e+00       6.738603655985e-12       1.019812996536e-12      -6.029193076714e-15       7.966129066401e-04       4.953451279009e-08       2.715265007203e-13       1.150413017930e-08 
  118       4.209334608754e-10       1.288549804536e-13      -4.445274257466e-12       0.000000000000e+00       6.584456638493e-12       1.001555222302e-12      -5.975981436586e-15       8.033432899278e-04       4.911560292874e-08       2.640746212122e-13       1.139039286643e-08 
  119       4.252923493177e-10       1.301257942484e-13      -4.520691695077e-12       0.000000000000e+00       6.434727342974e-12       9.836926716623e-13      -5.918160595037e-15       8.100637586468e-04       4.870302674859e-08       2.568751821169e-13       1.127832367659e-08 
  120       4.296639318736e-10       1.313470328639e-13      -4.594910992685e-12       0.000000000000e+00       6.289378097514e-12       9.662303964609e-13      -5.856201008211e-15       8.167738300021e-04       4.829687042116e-08       2.499247438001e-13       1.116794660660e-08 
  121       4.340474207183e-10       1.325174313766e-13      -4.667862380666e-12       0.000000000000e+00       6.148344697950e-12       9.491711280557e-13      -5.790609414441e-15       8.234729125721e-04       4.789715587897e-08       2.432184110951e-13       1.105926956558e-08 
  122       4.384419389020e-10       1.336357589135e-13      -4.739476020989e-12       0.000000000000e+00       6.011535641417e-12       9.325152040705e-13      -5.721929587102e-15       8.301603021865e-04       4.750383875800e-08       2.367497924116e-13       1.095228385991e-08 
  123       4.428465177438e-10       1.347008199797e-13      -4.809682036874e-12       0.000000000000e+00       5.878831359882e-12       9.162604951480e-13      -5.650743087451e-15       8.368351778047e-04       4.711680634017e-08       2.305109588457e-13       1.084696367808e-08 
  124       4.472600942261e-10       1.357114557870e-13      -4.878410542444e-12       0.000000000000e+00       5.750083453690e-12       9.004023317038e-13      -5.577670017478e-15       8.434965973936e-04       4.673587549577e-08       2.244924032891e-13       1.074326557564e-08 
  125       4.516815083880e-10       1.366665455823e-13      -4.945591672378e-12       0.000000000000e+00       5.625113925103e-12       8.849334306791e-13      -5.503369772754e-15       8.501434938059e-04       4.636079062595e-08       2.186829995383e-13       1.064112796005e-08 
  126       4.561095007197e-10       1.375650079756e-13      -5.011155611566e-12       0.000000000000e+00       5.503714411840e-12       8.698438222945e-13      -5.428541795274e-15       8.567746706581e-04       4.599122160520e-08       2.130699614043e-13       1.054047057563e-08 
  127       4.605427095565e-10       1.384058022686e-13      -5.075032624765e-12       0.000000000000e+00       5.385645420620e-12       8.551207768030e-13      -5.353926326309e-15       8.633887982084e-04       4.562676172378e-08       2.076388018220e-13       1.044119398843e-08 
  128       4.649796684728e-10       1.391879297828e-13      -5.137153086245e-12       0.000000000000e+00       5.270635560703e-12       8.407487312435e-13      -5.280305159247e-15       8.699844092354e-04       4.526692563018e-08       2.023732919595e-13       1.034317907114e-08 
  129       4.694189585660e-10       1.399104748455e-13      -5.197448348365e-12       0.000000000000e+00       5.158439908051e-12       8.267128680534e-13      -5.208348086982e-15       8.765601209911e-04       4.491128325742e-08       1.972587577539e-13       1.024632068953e-08 
  130       4.738596897319e-10       1.405727300098e-13      -5.255853392005e-12       0.000000000000e+00       5.049023964769e-12       8.130104503437e-13      -5.138131599703e-15       8.831153373477e-04       4.455988258301e-08       1.922924652444e-13       1.015063403398e-08 
  131       4.783010675070e-10       1.411740871455e-13      -5.312304524280e-12       0.000000000000e+00       4.942398525738e-12       7.996405974849e-13      -5.069568564606e-15       8.896496162466e-04       4.421286957382e-08       1.874743025518e-13       1.005615903353e-08 
  132       4.827422414281e-10       1.417140006089e-13      -5.366738600997e-12       0.000000000000e+00       4.838562016993e-12       7.866006980621e-13      -5.002557450595e-15       8.961624480474e-04       4.387035528571e-08       1.828035277348e-13       9.962926932223e-09 
  133       4.871823035346e-10       1.421919888554e-13      -5.419093062306e-12       0.000000000000e+00       4.737500152394e-12       7.738863627596e-13      -4.936981976973e-15       9.026532530240e-04       4.353241477907e-08       1.782787517809e-13       9.870960018792e-09 
  134       4.916202868707e-10       1.426076360511e-13      -5.469305968364e-12       0.000000000000e+00       4.639185590273e-12       7.614913772453e-13      -4.872710762136e-15       9.091213788604e-04       4.319908603429e-08       1.738979215972e-13       9.780271356259e-09 
  135       4.960551639879e-10       1.429605936850e-13      -5.517316034988e-12       0.000000000000e+00       4.543577590099e-12       7.494076550558e-13      -4.809596972268e-15       9.155660981462e-04       4.287036886730e-08       1.696583030013e-13       9.690864511582e-09 
  136       5.004858454476e-10       1.432505821812e-13      -5.563062669309e-12       0.000000000000e+00       4.450621669133e-12       7.376251904811e-13      -4.747477970032e-15       9.219866058728e-04       4.254622384510e-08       1.655564637118e-13       9.602733285294e-09 
  137       5.049111783229e-10       1.434773925111e-13      -5.606486005434e-12       0.000000000000e+00       4.360249259088e-12       7.261320114488e-13      -4.686174963267e-15       9.283820169289e-04       4.222657120125e-08       1.615882563396e-13       9.515861441135e-09 
  138       5.093299447013e-10       1.436408878050e-13      -5.647526940101e-12       0.000000000000e+00       4.272377362784e-12       7.149141324093e-13      -4.625492653677e-15       9.347513635966e-04       4.191128975138e-08       1.577488013783e-13       9.430222435689e-09 
  139       5.137408601870e-10       1.437410049646e-13      -5.686127168332e-12       0.000000000000e+00       4.186908210811e-12       7.039555072204e-13      -4.565218885526e-15       9.410935930467e-04       4.160021580873e-08       1.540324701955e-13       9.345779148019e-09 
  140       5.181425724033e-10       1.437777562749e-13      -5.722229219095e-12       0.000000000000e+00       4.103728918182e-12       6.932379820319e-13      -4.505124294336e-15       9.474075648352e-04       4.129314209967e-08       1.504328680231e-13       9.262483609303e-09 
  141       5.225336594948e-10       1.437512310164e-13      -5.755776490957e-12       0.000000000000e+00       4.022711140997e-12       6.827412481703e-13      -4.444961955571e-15       9.536920483987e-04       4.098981667915e-08       1.469428169483e-13       9.180276732471e-09 
  142       5.269126286296e-10       1.436615970773e-13      -5.786713287743e-12       0.000000000000e+00       3.943710733094e-12       6.724427950235e-13      -4.384467033339e-15       9.599457205500e-04       4.068994184631e-08       1.435543389046e-13       9.099088041840e-09 
  143       5.312779145022e-10       1.435091025649e-13      -5.814984854189e-12       0.000000000000e+00       3.866567402714e-12       6.623178629255e-13      -4.323356429082e-15       9.661671629744e-04       4.039317305992e-08       1.402586386625e-13       9.018835402750e-09 
  144       5.356280038839e-10       1.432940895397e-13      -5.840537878127e-12       0.000000000000e+00       3.791138342140e-12       6.523448724695e-13      -4.261392570216e-15       9.723550749712e-04       4.009921056266e-08       1.370478597252e-13       8.939447659021e-09 
  145       5.399618262764e-10       1.430170333364e-13      -5.863321977547e-12       0.000000000000e+00       3.717403578093e-12       6.425224151693e-13      -4.198582605326e-15       9.785089406040e-04       3.980808672374e-08       1.339205830237e-13       8.860935631385e-09 
  146       5.442783991040e-10       1.426785102017e-13      -5.883288428599e-12       0.000000000000e+00       3.645370403152e-12       6.328538560837e-13      -4.134998270553e-15       9.846284228681e-04       3.951990509474e-08       1.308768405094e-13       8.783327637183e-09 
  147       5.485767043566e-10       1.422791871880e-13      -5.900389750239e-12       0.000000000000e+00       3.575040188600e-12       6.233419922955e-13      -4.070713530199e-15       9.907131530950e-04       3.923474969780e-08       1.279163841671e-13       8.706647073579e-09 
  148       5.528556878170e-10       1.418198238352e-13      -5.914579742558e-12       0.000000000000e+00       3.506408236336e-12       6.139890372701e-13      -4.005804594038e-15       9.967627296852e-04       3.895268447392e-08       1.250386791948e-13       8.630912278853e-09 
  149       5.571142582871e-10       1.413012738525e-13      -5.925813525127e-12       0.000000000000e+00       3.439463630773e-12       6.047966052143e-13      -3.940349934627e-15       1.002776716841e-03       3.867375273132e-08       1.222428971839e-13       8.556136393685e-09 
  150       5.613512868150e-10       1.407244868002e-13      -5.934047575331e-12       0.000000000000e+00       3.374189090749e-12       5.957656954340e-13      -3.874430304627e-15       1.008754643298e-03       3.839797659375e-08       1.195279092987e-13       8.482327222450e-09 
  151       5.655656059214e-10       1.400905097712e-13      -5.939239766708e-12       0.000000000000e+00       3.310560821429e-12       5.868966766933e-13      -3.808128754112e-15       1.014696001062e-03       3.812535644879e-08       1.168922794566e-13       8.409487094507e-09 
  152       5.697560088271e-10       1.394004890730e-13      -5.941349407287e-12       0.000000000000e+00       3.248548366213e-12       5.781892715726e-13      -3.741530647882e-15       1.020600244136e-03       3.785587039621e-08       1.143342575081e-13       8.337612725485e-09 
  153       5.739212486788e-10       1.386556719091e-13      -5.940337277925e-12       0.000000000000e+00       3.188114458636e-12       5.696425408269e-13      -3.674723682779e-15       1.026466787258e-03       3.758947369628e-08       1.118517724166e-13       8.266695078578e-09 
  154       5.780600377766e-10       1.378574080613e-13      -5.936165670647e-12       0.000000000000e+00       3.129214874280e-12       5.612548677447e-13      -3.607797905000e-15       1.032295004632e-03       3.732609821808e-08       1.094424254383e-13       8.196719225834e-09 
  155       5.821710468006e-10       1.370071515710e-13      -5.928798426980e-12       0.000000000000e+00       3.071798282673e-12       5.530239425057e-13      -3.540845727413e-15       1.038084228660e-03       3.706565188785e-08       1.071034833021e-13       8.127664209442e-09 
  156       5.862529040373e-10       1.361064624209e-13      -5.918200976293e-12       0.000000000000e+00       3.015806099199e-12       5.449467465401e-13      -3.473961946865e-15       1.043833748677e-03       3.680801813728e-08       1.048318713900e-13       8.059502903024e-09 
  157       5.903041946068e-10       1.351570082170e-13      -5.904340374137e-12       0.000000000000e+00       2.961172337000e-12       5.370195368862e-13      -3.407243761503e-15       1.049542809680e-03       3.655305535188e-08       1.026241669161e-13       7.992201872927e-09 
  158       5.943234596893e-10       1.341605658703e-13      -5.887185340578e-12       0.000000000000e+00       2.907823458883e-12       5.292378305494e-13      -3.340790788082e-15       1.055210611066e-03       3.630059631924e-08       1.004765921074e-13       7.925721239508e-09 
  159       5.983091957521e-10       1.331190232785e-13      -5.866706298540e-12       0.000000000000e+00       2.855678229224e-12       5.215963888602e-13      -3.274705079284e-15       1.060836305362e-03       3.605044767741e-08       9.838500738343e-14       7.860014538429e-09 
  160       6.022598537762e-10       1.320343810076e-13      -5.842875412138e-12       0.000000000000e+00       2.804647565874e-12       5.140892018331e-13      -3.209091141024e-15       1.066418996956e-03       3.580238936321e-08       9.634490453605e-14       7.795028581944e-09 
  161       6.061739464996e-10       1.309087087484e-13      -5.815666516674e-12       0.000000000000e+00       2.754652806463e-12       5.067109397371e-13      -3.144040532210e-15       1.071957915597e-03       3.555623335458e-08       9.435229067931e-14       7.730717844381e-09 
