# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
 1856       3.695136833245e-11       1.198464064102e-12      -1.016770400866e-13       0.000000000000e+00       4.900144136248e-16       5.479211543301e-17      -1.155523093047e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1857       3.677272553873e-11       1.207057605991e-12      -1.046654843153e-13       0.000000000000e+00       4.888070247279e-16       5.530266111429e-17      -1.169035038585e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1858       3.659501202355e-11       1.215643271015e-12      -1.083374575999e-13       0.000000000000e+00       4.876030036798e-16       5.581808483229e-17      -1.182380730269e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1859       3.641827820840e-11       1.224216340608e-12      -1.126893360169e-13       0.000000000000e+00       4.864023391580e-16       5.633865462132e-17      -1.195559750811e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1860       3.624257471899e-11       1.232772076096e-12      -1.177174729670e-13       0.000000000000e+00       4.852050197326e-16       5.686463962536e-17      -1.208571683048e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1861       3.606795238558e-11       1.241305718672e-12      -1.234181991418e-13       0.000000000000e+00       4.840110338673e-16       5.739631009960e-17      -1.221416109949e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1862       3.589446224321e-11       1.249812489369e-12      -1.297878224898e-13       0.000000000000e+00       4.828203699180e-16       5.793393741188e-17      -1.234092614611e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1863       3.572215553196e-11       1.258287589028e-12      -1.368226281831e-13       0.000000000000e+00       4.816330161338e-16       5.847779404413e-17      -1.246600780261e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1864       3.555108369726e-11       1.266726198280e-12      -1.445188785836e-13       0.000000000000e+00       4.804489606559e-16       5.902815359391e-17      -1.258940190259e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1865       3.538129839012e-11       1.275123477512e-12      -1.528728132093e-13       0.000000000000e+00       4.792681915178e-16       5.958529077583e-17      -1.271110428099e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1866       3.521285146739e-11       1.283474566841e-12      -1.618806487010e-13       0.000000000000e+00       4.780906966453e-16       6.014948142306e-17      -1.283111077408e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1867       3.504579499208e-11       1.291774586091e-12      -1.715385787879e-13       0.000000000000e+00       4.769164638560e-16       6.072100248878e-17      -1.294941721947e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1868       3.488018123358e-11       1.300018634763e-12      -1.818427742549e-13       0.000000000000e+00       4.757454808592e-16       6.130013204765e-17      -1.306601945616e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1869       3.471606266795e-11       1.308201792006e-12      -1.927893829084e-13       0.000000000000e+00       4.745777352560e-16       6.188714929731e-17      -1.318091332449e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1870       3.455348631397e-11       1.316319496800e-12      -2.043733568235e-13       0.000000000000e+00       4.734132152821e-16       6.248221786084e-17      -1.329409470929e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1871       3.439247669228e-11       1.324368691784e-12      -2.165849241189e-13       0.000000000000e+00       4.722519120441e-16       6.308503469275e-17      -1.340555966942e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1872       3.423305273343e-11       1.332346688325e-12      -2.294130895034e-13       0.000000000000e+00       4.710938173006e-16       6.369517842828e-17      -1.351530430925e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1873       3.407523343006e-11       1.340250787108e-12      -2.428468044147e-13       0.000000000000e+00       4.699389227203e-16       6.431222583047e-17      -1.362332473567e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1874       3.391903783691e-11       1.348078278125e-12      -2.568749669453e-13       0.000000000000e+00       4.687872198816e-16       6.493575178758e-17      -1.372961705809e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1875       3.376448507099e-11       1.355826440663e-12      -2.714864217691e-13       0.000000000000e+00       4.676387002725e-16       6.556532931058e-17      -1.383417738849e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1876       3.361159431157e-11       1.363492543286e-12      -2.866699600671e-13       0.000000000000e+00       4.664933552909e-16       6.620052953063e-17      -1.393700184140e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1877       3.346038480031e-11       1.371073843821e-12      -3.024143194537e-13       0.000000000000e+00       4.653511762437e-16       6.684092169655e-17      -1.403808653393e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1878       3.331087584129e-11       1.378567589350e-12      -3.187081839028e-13       0.000000000000e+00       4.642121543474e-16       6.748607317229e-17      -1.413742758575e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1879       3.316308680114e-11       1.385971016189e-12      -3.355401836743e-13       0.000000000000e+00       4.630762807273e-16       6.813554943439e-17      -1.423502111917e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1880       3.301703710904e-11       1.393281349880e-12      -3.528988952395e-13       0.000000000000e+00       4.619435464178e-16       6.878891406946e-17      -1.433086325907e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1881       3.287274625686e-11       1.400495805172e-12      -3.707728412079e-13       0.000000000000e+00       4.608139423620e-16       6.944572877165e-17      -1.442495013297e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1882       3.273023379920e-11       1.407611586011e-12      -3.891504902530e-13       0.000000000000e+00       4.596874594118e-16       7.010555334012e-17      -1.451727787102e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1883       3.258951935347e-11       1.414625885524e-12      -4.080202570388e-13       0.000000000000e+00       4.585640883276e-16       7.076794567651e-17      -1.460784260601e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1884       3.245062259998e-11       1.421535886007e-12      -4.273705021452e-13       0.000000000000e+00       4.574438197779e-16       7.143246178241e-17      -1.469664047341e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1885       3.231356328197e-11       1.428338758909e-12      -4.471895319950e-13       0.000000000000e+00       4.563266443396e-16       7.209865575684e-17      -1.478366761133e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1886       3.217836120574e-11       1.435031664818e-12      -4.674655987795e-13       0.000000000000e+00       4.552125524977e-16       7.276607979372e-17      -1.486892016058e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1887       3.204503624068e-11       1.441611753452e-12      -4.881869003848e-13       0.000000000000e+00       4.541015346448e-16       7.343428417932e-17      -1.495239426467e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1888       3.191360831937e-11       1.448076163636e-12      -5.093415803180e-13       0.000000000000e+00       4.529935810817e-16       7.410281728974e-17      -1.503408606979e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1889       3.178409743764e-11       1.454422023299e-12      -5.309177276331e-13       0.000000000000e+00       4.518886820164e-16       7.477122558842e-17      -1.511399172489e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1890       3.165652365465e-11       1.460646449450e-12      -5.529033768574e-13       0.000000000000e+00       4.507868275645e-16       7.543905362354e-17      -1.519210738162e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1891       3.153090709296e-11       1.466746548172e-12      -5.752865079175e-13       0.000000000000e+00       4.496880077489e-16       7.610584402556e-17      -1.526842919438e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1892       3.140726793860e-11       1.472719414602e-12      -5.980550460656e-13       0.000000000000e+00       4.485922124997e-16       7.677113750463e-17      -1.534295332033e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1893       3.128562644117e-11       1.478562132923e-12      -6.211968618054e-13       0.000000000000e+00       4.474994316539e-16       7.743447284811e-17      -1.541567591940e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1894       3.116600291387e-11       1.484271776346e-12      -6.446997708183e-13       0.000000000000e+00       4.464096549554e-16       7.809538691802e-17      -1.548659315430e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1895       3.104841773361e-11       1.489845407095e-12      -6.685515338898e-13       0.000000000000e+00       4.453228720547e-16       7.875341464852e-17      -1.555570119052e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1896       3.093289134107e-11       1.495280076398e-12      -6.927398568350e-13       0.000000000000e+00       4.442390725091e-16       7.940808904334e-17      -1.562299619637e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1897       3.081944424077e-11       1.500572824471e-12      -7.172523904258e-13       0.000000000000e+00       4.431582457819e-16       8.005894117333e-17      -1.568847434298e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1898       3.070809700115e-11       1.505720680501e-12      -7.420767303158e-13       0.000000000000e+00       4.420803812431e-16       8.070550017385e-17      -1.575213180429e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1899       3.059887025466e-11       1.510720662637e-12      -7.672004169673e-13       0.000000000000e+00       4.410054681685e-16       8.134729324229e-17      -1.581396475710e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1900       3.049178469778e-11       1.515569777972e-12      -7.926109355774e-13       0.000000000000e+00       4.399334957399e-16       8.198384563553e-17      -1.587396938105e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1901       3.038686109116e-11       1.520265022534e-12      -8.182957160034e-13       0.000000000000e+00       4.388644530448e-16       8.261468066741e-17      -1.593214185865e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1902       3.028412025966e-11       1.524803381265e-12      -8.442421326898e-13       0.000000000000e+00       4.377983290767e-16       8.323931970618e-17      -1.598847837530e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1903       3.018358309242e-11       1.529181828015e-12      -8.704375045942e-13       0.000000000000e+00       4.367351127343e-16       8.385728217201e-17      -1.604297511928e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1904       3.008527054295e-11       1.533397325522e-12      -8.968690951130e-13       0.000000000000e+00       4.356747928216e-16       8.446808553443e-17      -1.609562828176e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1905       2.998920362918e-11       1.537446825402e-12      -9.235241120080e-13       0.000000000000e+00       4.346173580481e-16       8.507124530982e-17      -1.614643405684e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1906       2.989540343356e-11       1.541327268132e-12      -9.503897073325e-13       0.000000000000e+00       4.335627970280e-16       8.566627505887e-17      -1.619538864156e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1907       2.980389110314e-11       1.545035583041e-12      -9.774529773572e-13       0.000000000000e+00       4.325110982806e-16       8.625268638405e-17      -1.624248823587e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1908       2.971468784959e-11       1.548568688288e-12      -1.004700962497e-12       0.000000000000e+00       4.314622502299e-16       8.682998892708e-17      -1.628772904269e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1909       2.962780912222e-11       1.551924012897e-12      -1.032120885138e-12       0.000000000000e+00       4.304162419997e-16       8.739778570810e-17      -1.633110688604e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1910       2.954324707781e-11       1.555101067228e-12      -1.059700865268e-12       0.000000000000e+00       4.293730658054e-16       8.795605994717e-17      -1.637261606233e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1911       2.946098797649e-11       1.558099884516e-12      -1.087429210188e-12       0.000000000000e+00       4.283327145802e-16       8.850489043664e-17      -1.641225048026e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1912       2.938101799657e-11       1.560920499923e-12      -1.115294177038e-12       0.000000000000e+00       4.272951811816e-16       8.904435639965e-17      -1.645000404194e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1913       2.930332323441e-11       1.563562950546e-12      -1.143283972732e-12       0.000000000000e+00       4.262604583908e-16       8.957453749075e-17      -1.648587064286e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1914       2.922788970429e-11       1.566027275417e-12      -1.171386753897e-12       0.000000000000e+00       4.252285389133e-16       9.009551379653e-17      -1.651984417187e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1915       2.915470333832e-11       1.568313515510e-12      -1.199590626799e-12       0.000000000000e+00       4.241994153784e-16       9.060736583621e-17      -1.655191851122e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1916       2.908374998627e-11       1.570421713738e-12      -1.227883647283e-12       0.000000000000e+00       4.231730803387e-16       9.111017456224e-17      -1.658208753654e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1917       2.901501541553e-11       1.572351914962e-12      -1.256253820704e-12       0.000000000000e+00       4.221495262708e-16       9.160402136093e-17      -1.661034511683e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1918       2.894848531091e-11       1.574104165995e-12      -1.284689101862e-12       0.000000000000e+00       4.211287455746e-16       9.208898805305e-17      -1.663668511448e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1919       2.888414527460e-11       1.575678515599e-12      -1.313177394936e-12       0.000000000000e+00       4.201107305731e-16       9.256515689444e-17      -1.666110138524e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1920       2.882198082597e-11       1.577075014494e-12      -1.341706553417e-12       0.000000000000e+00       4.190954735127e-16       9.303261057661e-17      -1.668358777825e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1921       2.876197740153e-11       1.578293715360e-12      -1.370264380045e-12       0.000000000000e+00       4.180829665628e-16       9.349143222737e-17      -1.670413813604e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1922       2.870412035475e-11       1.579334672837e-12      -1.398838626738e-12       0.000000000000e+00       4.170732018159e-16       9.394170541141e-17      -1.672274629450e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1923       2.864839495600e-11       1.580197943535e-12      -1.427416994530e-12       0.000000000000e+00       4.160661712870e-16       9.438351413093e-17      -1.673940608291e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1924       2.859478639236e-11       1.580883586030e-12      -1.455987133504e-12       0.000000000000e+00       4.150618669141e-16       9.481694282623e-17      -1.675411132392e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1925       2.854327976759e-11       1.581391660872e-12      -1.484536642724e-12       0.000000000000e+00       4.140602805576e-16       9.524207637636e-17      -1.676685583356e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1926       2.849386010192e-11       1.581722230588e-12      -1.513053070172e-12       0.000000000000e+00       4.130614040003e-16       9.565900009967e-17      -1.677763342123e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1927       2.844651233201e-11       1.581875359682e-12      -1.541523912680e-12       0.000000000000e+00       4.120652289474e-16       9.606779975446e-17      -1.678643788971e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1928       2.840122131078e-11       1.581851114642e-12      -1.569936615866e-12       0.000000000000e+00       4.110717470265e-16       9.646856153958e-17      -1.679326303517e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1929       2.835797180732e-11       1.581649563942e-12      -1.598278574063e-12       0.000000000000e+00       4.100809497868e-16       9.686137209503e-17      -1.679810264713e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1930       2.831674850677e-11       1.581270778046e-12      -1.626537130260e-12       0.000000000000e+00       4.090928287000e-16       9.724631850258e-17      -1.680095050850e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1931       2.827753601017e-11       1.580714829407e-12      -1.654699576031e-12       0.000000000000e+00       4.081073751591e-16       9.762348828636e-17      -1.680180039557e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1932       2.824031883440e-11       1.579981792478e-12      -1.682753151470e-12       0.000000000000e+00       4.071245804792e-16       9.799296941350e-17      -1.680064607800e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1933       2.820508141200e-11       1.579071743709e-12      -1.710685045126e-12       0.000000000000e+00       4.061444358967e-16       9.835485029471e-17      -1.679748131881e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1934       2.817180809111e-11       1.577984761553e-12      -1.738482393935e-12       0.000000000000e+00       4.051669325697e-16       9.870921978491e-17      -1.679229987441e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1935       2.814048313529e-11       1.576720926469e-12      -1.766132283158e-12       0.000000000000e+00       4.041920615776e-16       9.905616718381e-17      -1.678509549459e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1936       2.811109072347e-11       1.575280320923e-12      -1.793621746309e-12       0.000000000000e+00       4.032198139207e-16       9.939578223655e-17      -1.677586192248e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1937       2.808361494977e-11       1.573663029397e-12      -1.820937765095e-12       0.000000000000e+00       4.022501805207e-16       9.972815513429e-17      -1.676459289462e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1938       2.805803982342e-11       1.571869138386e-12      -1.848067269345e-12       0.000000000000e+00       4.012831522203e-16       1.000533765148e-16      -1.675128214091e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1939       2.803434926865e-11       1.569898736404e-12      -1.874997136948e-12       0.000000000000e+00       4.003187197827e-16       1.003715374632e-16      -1.673592338461e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1940       2.801252712452e-11       1.567751913989e-12      -1.901714193784e-12       0.000000000000e+00       3.993568738921e-16       1.006827295123e-16      -1.671851034236e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1941       2.799255714485e-11       1.565428763703e-12      -1.928205213659e-12       0.000000000000e+00       3.983976051532e-16       1.009870446435e-16      -1.669903672418e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1942       2.797442299810e-11       1.562929380137e-12      -1.954456918240e-12       0.000000000000e+00       3.974409040912e-16       1.012845752872e-16      -1.667749623344e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1943       2.795810826723e-11       1.560253859916e-12      -1.980455976986e-12       0.000000000000e+00       3.964867611516e-16       1.015754143235e-16      -1.665388256692e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1944       2.794359644959e-11       1.557402301699e-12      -2.006189007087e-12       0.000000000000e+00       3.955351667000e-16       1.018596550828e-16      -1.662818941472e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1945       2.793087095680e-11       1.554374806184e-12      -2.031642573392e-12       0.000000000000e+00       3.945861110224e-16       1.021373913463e-16      -1.660041046034e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1946       2.791991511464e-11       1.551171476110e-12      -2.056803188349e-12       0.000000000000e+00       3.936395843245e-16       1.024087173469e-16      -1.657053938065e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1947       2.791071216294e-11       1.547792416265e-12      -2.081657311933e-12       0.000000000000e+00       3.926955767319e-16       1.026737277694e-16      -1.653856984587e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1948       2.790324249664e-11       1.544238097731e-12      -2.106192644139e-12       0.000000000000e+00       3.917540788994e-16       1.029325031409e-16      -1.650449793453e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1949       2.789747536664e-11       1.540510453631e-12      -2.130402013201e-12       0.000000000000e+00       3.908150838444e-16       1.031850658789e-16      -1.646832939793e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1950       2.789337711639e-11       1.536611791626e-12      -2.154279516451e-12       0.000000000000e+00       3.898785851268e-16       1.034314239143e-16      -1.643007245026e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1951       2.789091393480e-11       1.532544430426e-12      -2.177819230396e-12       0.000000000000e+00       3.889445762409e-16       1.036715852715e-16      -1.638973535867e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1952       2.789005185603e-11       1.528310699806e-12      -2.201015210690e-12       0.000000000000e+00       3.880130506154e-16       1.039055580692e-16      -1.634732644336e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1953       2.789075675930e-11       1.523912940621e-12      -2.223861492106e-12       0.000000000000e+00       3.870840016131e-16       1.041333505203e-16      -1.630285407769e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1954       2.789299436870e-11       1.519353504822e-12      -2.246352088518e-12       0.000000000000e+00       3.861574225311e-16       1.043549709319e-16      -1.625632668821e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1955       2.789673025294e-11       1.514634755466e-12      -2.268480992868e-12       0.000000000000e+00       3.852333066001e-16       1.045704277055e-16      -1.620775275474e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1956       2.790192982517e-11       1.509759066738e-12      -2.290242177148e-12       0.000000000000e+00       3.843116469849e-16       1.047797293375e-16      -1.615714081047e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1957       2.790855834280e-11       1.504728823960e-12      -2.311629592368e-12       0.000000000000e+00       3.833924367841e-16       1.049828844188e-16      -1.610449944205e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1958       2.791658090724e-11       1.499546423609e-12      -2.332637168536e-12       0.000000000000e+00       3.824756690300e-16       1.051799016354e-16      -1.604983728960e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1959       2.792596246375e-11       1.494214273328e-12      -2.353258814631e-12       0.000000000000e+00       3.815613366881e-16       1.053707897681e-16      -1.599316304686e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1960       2.793666780118e-11       1.488734791948e-12      -2.373488418576e-12       0.000000000000e+00       3.806494326579e-16       1.055555576933e-16      -1.593448546121e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1961       2.794866155183e-11       1.483110409494e-12      -2.393319847218e-12       0.000000000000e+00       3.797399497717e-16       1.057342143823e-16      -1.587381333378e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1962       2.796190819117e-11       1.477343567207e-12      -2.412746946295e-12       0.000000000000e+00       3.788328807956e-16       1.059067689024e-16      -1.581115551953e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1963       2.797637203771e-11       1.471436717555e-12      -2.431763540419e-12       0.000000000000e+00       3.779282184283e-16       1.060732304160e-16      -1.574652092728e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1964       2.799201725274e-11       1.465392324249e-12      -2.450363433045e-12       0.000000000000e+00       3.770259553018e-16       1.062336081818e-16      -1.567991851985e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1965       2.800880784014e-11       1.459212862258e-12      -2.468540406448e-12       0.000000000000e+00       3.761260839812e-16       1.063879115542e-16      -1.561135731407e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1966       2.802670764619e-11       1.452900817822e-12      -2.486288221699e-12       0.000000000000e+00       3.752285969642e-16       1.065361499836e-16      -1.554084638092e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1967       2.804568035934e-11       1.446458688471e-12      -2.503600618638e-12       0.000000000000e+00       3.743334866811e-16       1.066783330168e-16      -1.546839484555e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1968       2.806568951003e-11       1.439888983033e-12      -2.520471315847e-12       0.000000000000e+00       3.734407454951e-16       1.068144702969e-16      -1.539401188741e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1969       2.808669847048e-11       1.433194221658e-12      -2.536894010631e-12       0.000000000000e+00       3.725503657019e-16       1.069445715636e-16      -1.531770674027e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1970       2.810867045445e-11       1.426376935823e-12      -2.552862378986e-12       0.000000000000e+00       3.716623395293e-16       1.070686466533e-16      -1.523948869233e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1971       2.813156851709e-11       1.419439668355e-12      -2.568370075578e-12       0.000000000000e+00       3.707766591377e-16       1.071867054990e-16      -1.515936708630e-17       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
