# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       3.008524674594e-01      -3.857068518078e+01       3.080032050606e+02       5.022079676982e+02      -2.276907550225e+01       2.631730417755e+02       1.666501834523e+02      -4.046296896878e+02      -2.755351187233e+02      -3.427203152953e+02       9.488157870469e-01      -3.483202710911e-01      -2.255766048629e-01       1.710856923023e+02       5.031208645752e+02 
       3.040795241936e-01      -3.795126980882e+01       3.073544843379e+02       4.998617342609e+02      -2.281656314452e+01       2.620264181378e+02       1.664643201579e+02      -4.027408266283e+02      -2.746185428553e+02      -3.401256386287e+02       9.467529918235e-01      -3.502964477121e-01      -2.273222904138e-01       1.678138108594e+02       4.934990674566e+02 
       3.073065816815e-01      -3.811992201522e+01       3.045893225328e+02       4.966318479884e+02      -2.288341222072e+01       2.608857052903e+02       1.662777436005e+02      -4.008641219027e+02      -2.737117471071e+02      -3.378368085481e+02       9.446867865309e-01      -3.522462933618e-01      -2.290823637237e-01       1.647780231550e+02       4.845715638577e+02 
       3.105336398997e-01      -3.878192893603e+01       3.005089454741e+02       4.928598027018e+02      -2.296182008391e+01       2.597512986147e+02       1.660919945548e+02      -3.990004319166e+02      -2.728183709062e+02      -3.357384807760e+02       9.426118403033e-01      -3.541778202796e-01      -2.308770204861e-01       1.619186843930e+02       4.761629531318e+02 
       3.137606988253e-01      -3.964155688858e+01       2.959173309109e+02       4.888882459852e+02      -2.304395554563e+01       2.586235691016e+02       1.659085780448e+02      -3.971505737288e+02      -2.719420021477e+02      -3.337149723255e+02       9.405227027228e-01      -3.560989234301e-01      -2.327262520176e-01       1.591759989826e+02       4.680973911541e+02 
       3.169877584367e-01      -4.040307180936e+01       2.916184576895e+02       4.850598258484e+02      -2.312198740704e+01       2.575028877647e+02       1.657289991076e+02      -3.953153644067e+02      -2.710862286897e+02      -3.316506000641e+02       9.384139216639e-01      -3.580174425567e-01      -2.346500701297e-01       1.564901712484e+02       4.601990335723e+02 
       3.202148187130e-01      -4.077170817703e+01       2.884136603887e+02       4.817160549984e+02      -2.318810959277e+01       2.563896136371e+02       1.655547392349e+02      -3.934955998723e+02      -2.702545952653e+02      -3.294300931670e+02       9.362800142593e-01      -3.599411735668e-01      -2.366682691635e-01       1.538016099703e+02       4.522926373285e+02 
       3.234418796343e-01      -4.055817171617e+01       2.868163214642e+02       4.790748124168e+02      -2.323725190615e+01       2.552828038830e+02       1.653847144273e+02      -3.916897746468e+02      -2.694459472104e+02      -3.269830794717e+02       9.341130758661e-01      -3.618662401399e-01      -2.387786129335e-01       1.510729908850e+02       4.442684409514e+02 
       3.266689411813e-01      -3.977196691056e+01       2.867970732038e+02       4.771209445398e+02      -2.326950090667e+01       2.541790618420e+02       1.652130051480e+02      -3.898920453825e+02      -2.686502722226e+02      -3.243238146269e+02       9.319005102925e-01      -3.637668857221e-01      -2.409373848089e-01       1.483089598474e+02       4.361401067485e+02 
       3.298960033356e-01      -3.844461772416e+01       2.882664315169e+02       4.758134865224e+02      -2.328551432894e+01       2.530747190492e+02       1.650331562426e+02      -3.880960882783e+02      -2.678565768865e+02      -3.214759278779e+02       9.296292545258e-01      -3.656149120589e-01      -2.430962329696e-01       1.455188114297e+02       4.279349677492e+02 
       3.331230660794e-01      -3.660764815907e+01       2.911349121779e+02       4.751114734442e+02      -2.328594990867e+01       2.519661070246e+02       1.648387125676e+02      -3.862955795128e+02      -2.670538678006e+02      -3.184630485073e+02       9.272862466917e-01      -3.673821294353e-01      -2.452068266595e-01       1.427118402016e+02       4.196803570229e+02 
       3.363501293957e-01      -3.429258225668e+01       2.953130308178e+02       4.749739403628e+02      -2.327146538267e+01       2.508495572928e+02       1.646232189513e+02      -3.844841952598e+02      -2.662311515197e+02      -3.153088058207e+02       9.248583805112e-01      -3.690403504133e-01      -2.472208237367e-01       1.398973407437e+02       4.114036076409e+02 
       3.395771932682e-01      -3.153340160696e+01       3.007046383452e+02       4.753571089279e+02      -2.324278974672e+01       2.497214962503e+02       1.643803720519e+02      -3.826557692921e+02      -2.653776712785e+02      -3.120374158644e+02       9.223330706090e-01      -3.705620268718e-01      -2.490908595364e-01       1.370848431103e+02       4.031327450950e+02 
       3.428042576809e-01      -2.843051835583e+01       3.070334297266e+02       4.761411523144e+02      -2.320257821845e+01       2.485809146905e+02       1.641079719409e+02      -3.808083954479e+02      -2.644890680493e+02      -3.086889543919e+02       9.197104695557e-01      -3.719368978617e-01      -2.507954568853e-01       1.342902414776e+02       3.949145103002e+02 
       3.460313226188e-01      -2.515679558488e+01       3.138266169619e+02       4.771233031383e+02      -2.315558680570e+01       2.474296002619e+02       1.638082940209e+02      -3.789448137443e+02      -2.635679603572e+02      -3.053207941968e+02       9.170046816023e-01      -3.731736058302e-01      -2.523414017641e-01       1.315363709841e+02       3.868160557606e+02 
       3.492583880672e-01      -2.188876097663e+01       3.206014738909e+02       4.780965988541e+02      -2.310667777478e+01       2.462694820545e+02       1.634838400602e+02      -3.770679991643e+02      -2.626173196417e+02      -3.019911829985e+02       9.142304861819e-01      -3.742817285742e-01      -2.537369147734e-01       1.288464178518e+02       3.789055664035e+02 
       3.524854540120e-01      -1.880294236157e+01       3.268752738803e+02       4.788540766874e+02      -2.306071339664e+01       2.451024891534e+02       1.631371118160e+02      -3.751809267389e+02      -2.616401173621e+02      -2.987583685469e+02       9.114026718365e-01      -3.752708433211e-01      -2.549902142369e-01       1.262435683010e+02       3.712512272466e+02 
       3.557125204397e-01      -1.607586776151e+01       3.321652898549e+02       4.791887737107e+02      -2.302255594669e+01       2.439305506649e+02       1.627706110676e+02      -3.732865714705e+02      -2.606393249427e+02      -2.956805986554e+02       9.085360493103e-01      -3.761505483626e-01      -2.561095105078e-01       1.237510085877e+02       3.639212233219e+02 
       3.589395873371e-01      -1.388230411616e+01       3.359936358332e+02       4.788958214871e+02      -2.299702042892e+01       2.427555944086e+02       1.623868436426e+02      -3.713879090689e+02      -2.596179300595e+02      -2.928155073521e+02       9.056453319984e-01      -3.769304323119e-01      -2.571031209670e-01       1.213916680357e+02       3.569829840868e+02 
       3.621666546917e-01      -1.229136975924e+01       3.381728493862e+02       4.778960041220e+02      -2.298608595198e+01       2.415794715251e+02       1.619885588051e+02      -3.694879570270e+02      -2.585798924915e+02      -2.901839077196e+02       9.027409004018e-01      -3.776217113930e-01      -2.579852472144e-01       1.191730614569e+02       3.504586088251e+02 
       3.653937224913e-01      -1.120844111213e+01       3.389655877431e+02       4.763048512155e+02      -2.298733634707e+01       2.404039143520e+02       1.615788831350e+02      -3.675897976294e+02      -2.575306787231e+02      -2.877495449777e+02       8.998264469594e-01      -3.782380241748e-01      -2.587792365532e-01       1.170788132428e+02       3.442999408810e+02 
       3.686207907242e-01      -1.052481077387e+01       3.386732239642e+02       4.742546428675e+02      -2.299797739745e+01       2.392306449938e+02       1.611609756360e+02      -3.656965187234e+02      -2.564758848480e+02      -2.854712558466e+02       8.969050868460e-01      -3.787932261267e-01      -2.595092042635e-01       1.150904929000e+02       3.384527806901e+02 
       3.718478593789e-01      -1.013177120970e+01       3.375971313825e+02       4.718776592935e+02      -2.301521488400e+01       2.380613855643e+02       1.607379953540e+02      -3.638112081600e+02      -2.554211069205e+02      -2.833078770020e+02       8.939799266973e-01      -3.793011823962e-01      -2.601992781500e-01       1.131896699110e+02       3.328629286445e+02 
       3.750749284447e-01      -9.920614849577e+00       3.360386835547e+02       4.693061808143e+02      -2.303625458530e+01       2.368978581736e+02       1.603131013213e+02      -3.619369537837e+02      -2.543719410616e+02      -2.812182450571e+02       8.910540606244e-01      -3.797757495915e-01      -2.608735854480e-01       1.113579137445e+02       3.274761851184e+02 
       3.783019979109e-01      -9.782634014139e+00       3.342992542840e+02       4.666724878662e+02      -2.305830227774e+01       2.357417849412e+02       1.598894525468e+02      -3.600768434513e+02      -2.533339833319e+02      -2.791611966280e+02       8.881306055103e-01      -3.802307928600e-01      -2.615562431458e-01       1.095767938567e+02       3.222383504077e+02 
       3.815290677673e-01      -9.616919129710e+00       3.326584224327e+02       4.640991562495e+02      -2.307875351085e+01       2.345945839999e+02       1.594696828005e+02      -3.582334227670e+02      -2.523119087405e+02      -2.770991064674e+02       8.852116996220e-01      -3.806780185878e-01      -2.622676433427e-01       1.078293830403e+02       3.170996457678e+02 
       3.847561380041e-01      -9.373187827439e+00       3.312542690949e+02       4.616457571234e+02      -2.309623588466e+01       2.334557001176e+02       1.590530155880e+02      -3.564057169912e+02      -2.513044122430e+02      -2.750173199001e+02       8.822932172881e-01      -3.811151564316e-01      -2.630039956816e-01       1.061085140973e+02       3.120389942203e+02 
       3.879832086117e-01      -9.021370718319e+00       3.301683820392e+02       4.593467069278e+02      -2.310986889835e+01       2.323237901706e+02       1.586373128723e+02      -3.545913458387e+02      -2.503078012925e+02      -2.729103532712e+02       8.793685239603e-01      -3.815343780341e-01      -2.637518147337e-01       1.044109165245e+02       3.070467780573e+02 
       3.912102795809e-01      -8.531451257457e+00       3.294822014230e+02       4.572363563456e+02      -2.311877333615e+01       2.311975089633e+02       1.582204330788e+02      -3.527879253819e+02      -2.493183770695e+02      -2.707727468957e+02       8.764309964757e-01      -3.819278112022e-01      -2.644976139319e-01       1.027333300087e+02       3.021134094927e+02 
       3.944373509029e-01      -7.873412866370e+00       3.292771674770e+02       4.553490560963e+02      -2.312206998174e+01       2.300755113244e+02       1.578002345888e+02      -3.509930716565e+02      -2.483324407717e+02      -2.685990410940e+02       8.734739883308e-01      -3.822876048069e-01      -2.652278964616e-01       1.010724942466e+02       2.972293007401e+02 
       3.976644225689e-01      -7.017238958039e+00       3.296347204750e+02       4.537191569226e+02      -2.311887961831e+01       2.289564520395e+02       1.573745758302e+02      -3.492044007354e+02      -2.473462936000e+02      -2.663837761723e+02       8.704908552990e-01      -3.826059191049e-01      -2.659291655083e-01       9.942514890983e+01       2.923848640231e+02 
       4.008914945707e-01      -5.932912910716e+00       3.306363007058e+02       4.523810095861e+02      -2.310832302852e+01       2.278389859413e+02       1.569413151980e+02      -3.474195286540e+02      -2.463562367289e+02      -2.641214924409e+02       8.674749622624e-01      -3.828748710866e-01      -2.665879236881e-01       9.778803367517e+01       2.875705115297e+02 
       4.041185669001e-01      -4.605996644262e+00       3.323204047666e+02       4.513503623928e+02      -2.308996043982e+01       2.267220411139e+02       1.564987261742e+02      -3.456365290792e+02      -2.453592029885e+02      -2.618107509781e+02       8.644216398744e-01      -3.830880869400e-01      -2.671927589400e-01       9.615942583999e+01       2.827811771657e+02 
       4.073456395494e-01      -3.090584750839e+00       3.345366123612e+02       4.505611282828e+02      -2.306528527239e+01       2.256057478352e+02       1.560469083170e+02      -3.438554888300e+02      -2.443549038988e+02      -2.594678009159e+02       8.613347980439e-01      -3.832456099315e-01      -2.677413912428e-01       9.454436682546e+01       2.780316865811e+02 
       4.105727125109e-01      -1.459611686018e+00       3.370825692443e+02       4.499247233805e+02      -2.303632238811e+01       2.244905668493e+02       1.555864631636e+02      -3.420770481214e+02      -2.433438148422e+02      -2.571137538620e+02       8.582207120952e-01      -3.833492316283e-01      -2.682340596999e-01       9.294975759302e+01       2.733423337310e+02 
       4.137997857774e-01       2.139875139487e-01       3.397559195743e+02       4.493525630831e+02      -2.300509666546e+01       2.233769589340e+02       1.551179922502e+02      -3.403018472005e+02      -2.423264112559e+02      -2.547697216204e+02       8.550856698768e-01      -3.834007874331e-01      -2.686709908901e-01       9.138249912236e+01       2.687334127413e+02 
       4.170268593418e-01       1.857277768972e+00       3.423543073799e+02       4.487560627552e+02      -2.297363298411e+01       2.222653848756e+02       1.546420971347e+02      -3.385305263012e+02      -2.413031685205e+02      -2.524568159843e+02       8.519359467131e-01      -3.834020797297e-01      -2.690524256247e-01       8.984949241193e+01       2.642252177622e+02 
       4.202539331971e-01       3.397323938621e+00       3.446753765758e+02       4.480466377021e+02      -2.294395622484e+01       2.211563054279e+02       1.541593793630e+02      -3.367637256769e+02      -2.402745620840e+02      -2.501961487600e+02       8.487778298834e-01      -3.833549217186e-01      -2.693786012990e-01       8.835763846932e+01       2.598380429314e+02 
       4.234810073366e-01       4.761190874490e+00       3.465167709811e+02       4.471357031901e+02      -2.291809126950e+01       2.200501813653e+02       1.536704404821e+02      -3.350020855597e+02      -2.392410673259e+02      -2.480088317703e+02       8.456176066670e-01      -3.832611157834e-01      -2.696497575859e-01       8.691383831063e+01       2.555921824028e+02 
       4.267080817540e-01       5.882386174833e+00       3.476940732237e+02       4.459425725662e+02      -2.289788797280e+01       2.189474743964e+02       1.531759016379e+02      -3.332462619786e+02      -2.382032315799e+02      -2.459140356822e+02       8.424611732387e-01      -3.831226168788e-01      -2.698665133074e-01       8.552431082029e+01       2.515059244540e+02 
       4.299351564429e-01       6.762496023343e+00       3.482124190442e+02       4.444700155894e+02      -2.288334673888e+01       2.178486559361e+02       1.526765909161e+02      -3.314970777890e+02      -2.371623617622e+02      -2.439104198586e+02       8.393105596997e-01      -3.829427798523e-01      -2.700335918933e-01       8.418806738968e+01       2.475763617595e+02 
       4.331622313972e-01       7.443993135074e+00       3.481907858566e+02       4.427709242059e+02      -2.287335723071e+01       2.167542032740e+02       1.521734607137e+02      -3.297554560113e+02      -2.361202210494e+02      -2.419843249976e+02       8.361654512305e-01      -3.827257850274e-01      -2.701581812455e-01       8.289979067805e+01       2.437878574139e+02 
       4.363893066110e-01       7.969907457132e+00       3.477497025440e+02       4.408988734276e+02      -2.286679397357e+01       2.156645937863e+02       1.516674651229e+02      -3.280223210320e+02      -2.350785788061e+02      -2.401219239009e+02       8.330254903148e-01      -3.824758354994e-01      -2.702475244875e-01       8.165410439263e+01       2.401246009931e+02 
       4.396163820786e-01       8.383268949149e+00       3.470096980427e+02       4.389074382907e+02      -2.286253149214e+01       2.145803048370e+02       1.511595582225e+02      -3.262985972691e+02      -2.340392044370e+02      -2.383093893656e+02       8.298903279754e-01      -3.821971320862e-01      -2.703088311544e-01       8.044563220816e+01       2.365707820781e+02 
       4.428434577944e-01       8.727107622561e+00       3.460913013532e+02       4.368501938747e+02      -2.285944431058e+01       2.135018137897e+02       1.506506941146e+02      -3.245852090956e+02      -2.330038672902e+02      -2.365328941680e+02       8.267596072654e-01      -3.818938892691e-01      -2.703493221673e-01       7.926899780908e+01       2.331105902382e+02 
       4.460705337531e-01       9.044453460340e+00       3.451150415342e+02       4.347807152847e+02      -2.285640695252e+01       2.124295980176e+02       1.501418268659e+02      -3.228830809242e+02      -2.319743367779e+02      -2.347786111093e+02       8.236329911628e-01      -3.815703084353e-01      -2.703762292637e-01       7.811882487984e+01       2.297282150378e+02 
       4.492976099492e-01       9.378336498402e+00       3.442014477090e+02       4.327525776238e+02      -2.285229394108e+01       2.113641348736e+02       1.496339105870e+02      -3.211931371457e+02      -2.309523822642e+02      -2.330327129688e+02       8.205101210126e-01      -3.812305812942e-01      -2.703967841812e-01       7.698973707867e+01       2.264078460314e+02 
       4.525246863779e-01       9.764204879036e+00       3.434497075806e+02       4.308097942471e+02      -2.284617702478e+01       2.103057575088e+02       1.491276440950e+02      -3.195160173675e+02      -2.299392728071e+02      -2.312839512242e+02       8.173905840768e-01      -3.808779545276e-01      -2.704164054572e-01       7.587725210254e+01       2.231363018495e+02 
       4.557517630340e-01       1.020649043341e+01       3.428717046507e+02       4.289572628680e+02      -2.283793476878e+01       2.092542090426e+02       1.486226819653e+02      -3.178511961501e+02      -2.289342307242e+02      -2.295316264373e+02       8.142737621026e-01      -3.805116891924e-01      -2.704331814033e-01       7.478054487982e+01       2.199111561412e+02 
       4.589788399129e-01       1.070169487520e+01       3.424570008029e+02       4.271898802723e+02      -2.282765202202e+01       2.082090817388e+02       1.481184117852e+02      -3.161978501693e+02      -2.279359550178e+02      -2.277777363312e+02       8.111589377800e-01      -3.801300375570e-01      -2.704433450033e-01       7.369972541342e+01       2.167327324278e+02 
       4.622059170097e-01       1.124631991868e+01       3.421951579540e+02       4.255025432331e+02      -2.281541363355e+01       2.071699678847e+02       1.476142211435e+02      -3.145551561339e+02      -2.269431446929e+02      -2.260242786248e+02       8.080454387730e-01      -3.797312627063e-01      -2.704430842668e-01       7.263490371706e+01       2.136013541899e+02 
       4.654329943200e-01       1.183686727639e+01       3.420757379614e+02       4.238901485079e+02      -2.280130445250e+01       2.061364597243e+02       1.471094976173e+02      -3.129222907232e+02      -2.259544987553e+02      -2.242732510322e+02       8.049325472024e-01      -3.793136043842e-01      -2.704286424248e-01       7.158618978398e+01       2.105173449171e+02 
       4.686600718394e-01       1.246983865120e+01       3.420883027061e+02       4.223475928718e+02      -2.278540932802e+01       2.051081495550e+02       1.466036288173e+02      -3.112984306282e+02      -2.249687162021e+02      -2.225266512737e+02       8.018195907323e-01      -3.788753370618e-01      -2.703962086253e-01       7.055369361765e+01       2.074810281026e+02 
       4.718871495634e-01       1.314173575624e+01       3.422224140638e+02       4.208697731029e+02      -2.276781310931e+01       2.040846296334e+02       1.460960023003e+02      -3.096827525313e+02      -2.239844960639e+02      -2.207864770549e+02       7.987058526220e-01      -3.784147016214e-01      -2.703420033278e-01       6.953752522098e+01       2.044927272385e+02 
       4.751142274880e-01       1.384906027956e+01       3.424676339028e+02       4.194515859404e+02      -2.274860064561e+01       2.030654922159e+02       1.455860056880e+02      -3.080744331273e+02      -2.230005373096e+02      -2.190547261196e+02       7.955906593970e-01      -3.779299491929e-01      -2.702622481299e-01       6.853779459746e+01       2.015527658083e+02 
       4.783413056091e-01       1.458727014971e+01       3.428106721328e+02       4.180867176591e+02      -2.272788914051e+01       2.020503952789e+02       1.450731333148e+02      -3.064727770485e+02      -2.220157403563e+02      -2.173334824511e+02       7.924735550531e-01      -3.774196690666e-01      -2.701537185524e-01       6.755465566416e+01       1.986615964648e+02 
       4.815683839227e-01       1.534504502109e+01       3.432197184636e+02       4.167609936991e+02      -2.270600590266e+01       2.010394232800e+02       1.445575730079e+02      -3.048779198123e+02      -2.210303134414e+02      -2.156253903500e+02       7.893556474359e-01      -3.768845119452e-01      -2.700168261945e-01       6.658854753894e+01       1.958205105225e+02 
       4.847954624249e-01       1.610835764037e+01       3.436555665498e+02       4.154571002816e+02      -2.268336214603e+01       2.000328310246e+02       1.440397894884e+02      -3.032903287555e+02      -2.200449870859e+02      -2.139333178987e+02       7.862386950935e-01      -3.763259659622e-01      -2.698534508640e-01       6.564002321545e+01       1.930311342081e+02 
       4.880225411120e-01       1.686317369382e+01       3.440789907192e+02       4.141577153910e+02      -2.266036930431e+01       1.990308737637e+02       1.435202482024e+02      -3.017104720970e+02      -2.190604931551e+02      -2.122601337377e+02       7.831244679599e-01      -3.757455078656e-01      -2.696654700914e-01       6.470963600105e+01       1.902950946491e+02 
       4.912496199804e-01       1.759545884211e+01       3.444507652442e+02       4.128455170444e+02      -2.263743881134e+01       1.980338067577e+02       1.429994146084e+02      -3.001388180193e+02      -2.180775635579e+02      -2.106087065107e+02       7.800146932722e-01      -3.751446468529e-01      -2.694547517293e-01       6.379793918143e+01       1.876140189566e+02 
       4.944766990264e-01       1.829117875500e+01       3.447316644026e+02       4.115031832212e+02      -2.261498210108e+01       1.970418852449e+02       1.424777541535e+02      -2.985758347483e+02      -2.170969301692e+02      -2.089819048695e+02       7.769111512116e-01      -3.745248704884e-01      -2.692231846942e-01       6.290548606337e+01       1.849895342392e+02 
       4.977037782467e-01       1.893629910114e+01       3.448824624520e+02       4.101133918889e+02      -2.259341060764e+01       1.960553644857e+02       1.419557322932e+02      -2.970219904780e+02      -2.161193248747e+02      -2.073825974682e+02       7.738155678767e-01      -3.738876549506e-01      -2.689726487936e-01       6.203282994226e+01       1.824232676259e+02 
       5.009308576378e-01       1.951678551726e+01       3.448639336466e+02       4.086588210496e+02      -2.257313576526e+01       1.950744997292e+02       1.414338144749e+02      -2.954777534216e+02      -2.151454795690e+02      -2.058136529682e+02       7.707297251566e-01      -3.732344997592e-01      -2.687050107417e-01       6.118052412545e+01       1.799168462099e+02 
       5.041579371964e-01       2.001865109701e+01       3.446369851653e+02       4.071222076013e+02      -2.255456767729e+01       1.940995457247e+02       1.409124654167e+02      -2.939435908145e+02      -2.141761248861e+02      -2.042779291449e+02       7.676553593971e-01      -3.725668919091e-01      -2.684221486383e-01       6.034911873678e+01       1.774718878532e+02 
       5.073850169194e-01       2.043659615290e+01       3.441868765616e+02       4.054970864365e+02      -2.253787262636e+01       1.931306652548e+02       1.403920158472e+02      -2.924197948579e+02      -2.132117607562e+02      -2.027762960577e+02       7.645935243607e-01      -3.718860365952e-01      -2.681256058384e-01       5.953858532067e+01       1.750883087820e+02 
       5.106120968035e-01       2.078407185405e+01       3.435514302867e+02       4.038002990756e+02      -2.252269062550e+01       1.921678226090e+02       1.398725072369e+02      -2.909062798556e+02      -2.122523892385e+02      -2.013053332369e+02       7.615437970623e-01      -3.711925532089e-01      -2.678161730911e-01       5.874764648460e+01       1.727623525625e+02 
       5.138391768459e-01       2.107697137872e+01       3.427753143409e+02       4.020517223992e+02      -2.250859314860e+01       1.912109562112e+02       1.393539433861e+02      -2.894029109077e+02      -2.112979475620e+02      -1.998610614856e+02       7.585055353385e-01      -3.704869626539e-01      -2.674945472118e-01       5.797486220816e+01       1.704897844372e+02 
       5.170662570434e-01       2.133118791545e+01       3.419031967579e+02       4.002712332883e+02      -2.249515166943e+01       1.902600045168e+02       1.388363281054e+02      -2.879095531137e+02      -2.103483729128e+02      -1.984395015718e+02       7.554780998726e-01      -3.697698188530e-01      -2.671614216002e-01       5.721879246186e+01       1.682663696074e+02 
       5.202933373932e-01       2.156261464933e+01       3.409797455672e+02       3.984787086452e+02      -2.248193766162e+01       1.893149059385e+02       1.383196652058e+02      -2.864260715854e+02      -2.094036025090e+02      -1.970366742921e+02       7.524608820897e-01      -3.690416318934e-01      -2.668174925025e-01       5.647799721791e+01       1.660878733343e+02 
       5.235204178925e-01       2.178714479165e+01       3.400496288231e+02       3.966940253684e+02      -2.246852259870e+01       1.883755989214e+02       1.378039584766e+02      -2.849523314222e+02      -2.084635735592e+02      -1.956486003986e+02       7.494532199012e-01      -3.683029556977e-01      -2.664634755207e-01       5.575103645023e+01       1.639500608164e+02 
       5.267474985386e-01       2.202067153832e+01       3.391575145816e+02       3.949370603433e+02      -2.245447795405e+01       1.874420219005e+02       1.372892117398e+02      -2.834881977152e+02      -2.075282232710e+02      -1.942713007035e+02       7.464545047321e-01      -3.675543003531e-01      -2.661000555153e-01       5.503647011225e+01       1.618486972995e+02 
       5.299745793286e-01       2.227908808926e+01       3.383480709126e+02       3.932276905087e+02      -2.243937520098e+01       1.865141132996e+02       1.367754287950e+02      -2.820335355766e+02      -2.065974888637e+02      -1.929007959621e+02       7.434640966963e-01      -3.667962203517e-01      -2.657279372718e-01       5.433285818185e+01       1.597795479975e+02 
       5.332016602601e-01       2.257828557612e+01       3.376659600334e+02       3.915857901198e+02      -2.242278586972e+01       1.855918115635e+02       1.362626134543e+02      -2.805882100968e+02      -2.056713075233e+02      -1.915331074683e+02       7.404813655858e-01      -3.660292365972e-01      -2.653478170364e-01       5.363876078839e+01       1.577383785729e+02 
       5.364287413304e-01       2.292861023632e+01       3.371401857456e+02       3.900242125118e+02      -2.240443357673e+01       1.846750594280e+02       1.357507662156e+02      -2.791520983455e+02      -2.047496091832e+02      -1.901655934190e+02       7.375059197265e-01      -3.652537828913e-01      -2.649601821243e-01       5.295313386091e+01       1.557221187480e+02 
       5.396558225370e-01       2.332281628779e+01       3.367500730819e+02       3.885335359175e+02      -2.238452445618e+01       1.837638132994e+02       1.352398771654e+02      -2.777251152046e+02      -2.038323006127e+02      -1.887998536937e+02       7.345380864623e-01      -3.644699679692e-01      -2.645648275901e-01       5.227618923360e+01       1.537313913974e+02 
       5.428829038776e-01       2.375017717931e+01       3.364651176697e+02       3.870999312672e+02      -2.236336011273e+01       1.828580322780e+02       1.347299342807e+02      -2.763071831136e+02      -2.029192840223e+02      -1.874383274025e+02       7.315783531085e-01      -3.636778032166e-01      -2.641614374755e-01       5.160838719634e+01       1.517675501379e+02 
       5.461099853497e-01       2.419996636423e+01       3.362548151391e+02       3.857095694456e+02      -2.234124215114e+01       1.819576754736e+02       1.342209255745e+02      -2.748982244590e+02      -2.020104615995e+02      -1.860834536513e+02       7.286272195051e-01      -3.628773535332e-01      -2.637496753281e-01       5.095018802875e+01       1.498319485837e+02 
       5.493370669509e-01       2.466145730271e+01       3.360886611049e+02       3.843486213747e+02      -2.231847217620e+01       1.810627019769e+02       1.337128390466e+02      -2.734981616603e+02      -2.011057355646e+02      -1.847376715525e+02       7.256851638586e-01      -3.620686405521e-01      -2.633292268978e-01       5.030205203039e+01       1.479259403234e+02 
       5.525641486792e-01       2.512392344753e+01       3.359361511894e+02       3.830032579379e+02      -2.229535179282e+01       1.801730708971e+02       1.332056626861e+02      -2.721069171147e+02      -2.002050081062e+02      -1.834034202245e+02       7.227526854397e-01      -3.612517081088e-01      -2.628997437768e-01       4.966443950309e+01       1.460508789875e+02 
       5.557912305321e-01       2.557663824632e+01       3.357667809796e+02       3.816596500542e+02      -2.227218260594e+01       1.792887413465e+02       1.326993845054e+02      -2.707244132413e+02      -1.993081814447e+02      -1.820831387832e+02       7.198302618857e-01      -3.604265880838e-01      -2.624609008984e-01       4.903781073390e+01       1.442081181715e+02 
       5.590183125076e-01       2.600887515073e+01       3.355500460914e+02       3.803039686119e+02      -2.224926622061e+01       1.784096724139e+02       1.321939924934e+02      -2.693505724385e+02      -1.984151577589e+02      -1.807792663282e+02       7.169183924672e-01      -3.595933243128e-01      -2.620123834432e-01       4.842262601326e+01       1.423990115002e+02 
       5.622453946035e-01       2.640990759472e+01       3.352554421065e+02       3.789223844922e+02      -2.222690424191e+01       1.775358232109e+02       1.316894746507e+02      -2.679853171263e+02      -1.975258392692e+02      -1.794942419982e+02       7.140175445744e-01      -3.587519384289e-01      -2.615538543895e-01       4.781934563958e+01       1.406249125656e+02 
       5.654724768178e-01       2.676920361566e+01       3.348530176063e+02       3.775013187458e+02      -2.220539294944e+01       1.766671535540e+02       1.311858204003e+02      -2.666285709835e+02      -1.966401310743e+02      -1.782304584748e+02       7.111282174777e-01      -3.579024845149e-01      -2.610849989177e-01       4.722841811951e+01       1.388871403586e+02 
       5.686995591484e-01       2.708341780990e+01       3.343332444937e+02       3.760364309905e+02      -2.218483194060e+01       1.758036497021e+02       1.306830716570e+02      -2.652803046795e+02      -1.957580454528e+02      -1.769885940525e+02       7.082506821609e-01      -3.570452016743e-01      -2.606059365795e-01       4.664985717188e+01       1.371857351486e+02 
       5.719266415934e-01       2.735832730537e+01       3.337125197389e+02       3.745351081871e+02      -2.216507114685e+01       1.749453314580e+02       1.301813369665e+02      -2.639405485982e+02      -1.948797307484e+02      -1.757671507974e+02       7.053849722125e-01      -3.561805572971e-01      -2.601173294636e-01       4.608312450732e+01       1.355191140488e+02 
       5.751537241508e-01       2.760029793828e+01       3.330089133517e+02       3.730054940970e+02      -2.214594438790e+01       1.740922207960e+02       1.296807291614e+02      -2.626093369238e+02      -1.940053440673e+02      -1.745644903499e+02       7.025310648606e-01      -3.553090717178e-01      -2.596198624301e-01       4.552764625503e+01       1.338855893790e+02 
