# Hexadecapole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib2 (Mpc/h)^3          7:IbG2 (Mpc/h)^3         8:Ib1b2 (Mpc/h)^3        9:Ib1bG2 (Mpc/h)^3      10:Ib2b2 (Mpc/h)^3       11:Ib2bG2 (Mpc/h)^3      12:IbG2bG2 (Mpc/h)^3     13:Ptree_vv (Mpc/h)^3 
       2.524467266786e-01      -2.123472786715e+01       1.840916153525e+02       7.677031992911e+01      -6.163958391550e+00       5.339145669350e+01      -8.457673097495e+01      -2.462803448872e-02      -3.845586766918e-02      -2.810602889687e-06       3.170965788040e-07       2.391033448792e-08       9.672137122577e+01 
       2.556737684087e-01      -1.984192815817e+01       1.847988695008e+02       7.691750279113e+01      -6.172345740250e+00       5.329413775183e+01      -8.434519443400e+01      -2.464104284927e-02      -3.846293658878e-02      -2.821419469574e-06       3.387297385788e-07       2.391033448792e-08       9.442911158793e+01 
       2.589008114107e-01      -1.850069106558e+01       1.854775344659e+02       7.698234511337e+01      -6.180839946486e+00       5.319291821823e+01      -8.410945344859e+01      -2.466021893753e-02      -3.847989755534e-02      -2.832236049461e-06       3.603628983536e-07       3.472691437531e-08       9.221334915594e+01 
       2.621278556374e-01      -1.722102890589e+01       1.861217465444e+02       7.695647155084e+01      -6.189627413580e+00       5.308719887127e+01      -8.386856707990e+01      -2.468659431365e-02      -3.850856376921e-02      -2.853869209236e-06       3.819960581284e-07       4.554349426270e-08       9.007627632815e+01 
       2.653549010438e-01      -1.599841313805e+01       1.867360092672e+02       7.684225691327e+01      -6.198652600596e+00       5.297629886701e+01      -8.362143566772e+01      -2.471985358892e-02      -3.854873996268e-02      -2.864685789124e-06       4.036292179031e-07       5.636007415009e-08       8.801672633147e+01 
       2.685819475871e-01      -1.482064253695e+01       1.873311434741e+02       7.664695282482e+01      -6.207738572962e+00       5.285960397743e+01      -8.336703359761e+01      -2.475912802120e-02      -3.859932910681e-02      -2.886318948898e-06       4.252623776779e-07       7.799323392487e-08       8.603161272201e+01 
       2.718089952266e-01      -1.365912915012e+01       1.879316430304e+02       7.638805654490e+01      -6.216450472256e+00       5.273666577615e+01      -8.310452719364e+01      -2.480234481219e-02      -3.865732419241e-02      -2.897135528786e-06       4.577121173401e-07       1.104429735870e-07       8.411371775200e+01 
       2.750360439235e-01      -1.248678999328e+01       1.885593015266e+02       7.608464598481e+01      -6.224365552885e+00       5.260710851284e+01      -8.283318616587e+01      -2.484721198557e-02      -3.871927131472e-02      -2.918768688560e-06       4.907311506805e-07       1.320761333618e-07       8.225574716457e+01 
       2.782630936407e-01      -1.130337955684e+01       1.892034647477e+02       7.575657174447e+01      -6.231402913536e+00       5.247089698408e+01      -8.255280825166e+01      -2.489093829441e-02      -3.878057798164e-02      -2.940971142014e-06       5.231808903427e-07       1.645258730240e-07       8.045399906497e+01 
       2.814901443431e-01      -1.012014122301e+01       1.898396436005e+02       7.542392221210e+01      -6.237628497299e+00       5.232814553252e+01      -8.226342414049e+01      -2.493055031784e-02      -3.883624921044e-02      -2.951787721901e-06       5.448140501175e-07       1.975449063644e-07       7.870630694633e+01 
       2.847171959968e-01      -8.951695426358e+00       1.904415956083e+02       7.510299548805e+01      -6.243172348235e+00       5.217917038314e+01      -8.196541961195e+01      -2.496354885661e-02      -3.888191965719e-02      -2.962604301788e-06       5.772637897797e-07       2.299946460266e-07       7.701085451359e+01 
       2.879442485698e-01      -7.817136407229e+00       1.909807942366e+02       7.480500390639e+01      -6.248249779100e+00       5.202455779229e+01      -8.165965567776e+01      -2.498807801332e-02      -3.891419063864e-02      -2.973420881676e-06       6.102828231201e-07       2.624443856888e-07       7.536628765621e+01 
       2.911713020313e-01      -6.732447658918e+00       1.914334637350e+02       7.453950641066e+01      -6.253045234759e+00       5.186492772193e+01      -8.134705979188e+01      -2.500262802115e-02      -3.893018494453e-02      -2.984237461563e-06       6.319159828949e-07       2.840775454636e-07       7.377096490466e+01 
       2.943983563519e-01      -5.694331028599e+00       1.918034802191e+02       7.430876006641e+01      -6.257535694033e+00       5.170098337557e+01      -8.102874604896e+01      -2.500714536649e-02      -3.892967485739e-02      -2.995054041451e-06       6.535491426697e-07       3.057107052383e-07       7.222144439648e+01 
       2.976254115036e-01      -4.692755076051e+00       1.921043977352e+02       7.411242679177e+01      -6.261625865396e+00       5.153345574393e+01      -8.070589187015e+01      -2.500216120034e-02      -3.891335434622e-02      -3.005870621338e-06       6.751823024445e-07       3.279131586914e-07       7.071366796096e+01 
       3.008524674594e-01      -3.718350686430e+00       1.923503278893e+02       7.394727783934e+01      -6.265239940577e+00       5.136298613692e+01      -8.037953906345e+01      -2.498858810046e-02      -3.888263639793e-02      -3.005870621338e-06       6.968154622192e-07       3.495463184662e-07       6.924450292015e+01 
       3.040795241936e-01      -2.762841870733e+00       1.925562761084e+02       7.380536850634e+01      -6.268334052041e+00       5.119006938004e+01      -8.005050798277e+01      -2.496804399949e-02      -3.884001679600e-02      -3.005870621338e-06       7.076320421066e-07       3.603628983536e-07       6.781232896747e+01 
       3.073065816815e-01      -1.819090621013e+00       1.927360653233e+02       7.367825404064e+01      -6.270880394939e+00       5.101517138495e+01      -7.971957516630e+01      -2.494219009638e-02      -3.878811372206e-02      -3.016687201225e-06       7.184486219940e-07       3.711794782410e-07       6.641583579040e+01 
       3.105336398997e-01      -8.920109880762e-01       1.928888189175e+02       7.355673394878e+01      -6.273003584112e+00       5.083857936088e+01      -7.938724578363e+01      -2.491259024088e-02      -3.872948899765e-02      -3.016687201225e-06       7.400817817688e-07       3.819960581284e-07       6.505569474161e+01 
       3.137606988253e-01       5.709552188131e-03       1.930041792814e+02       7.343112026020e+01      -6.274926542787e+00       5.066046520036e+01      -7.905384996133e+01      -2.488076444708e-02      -3.866664068345e-02      -3.016687201225e-06       7.508983616562e-07       3.928126380157e-07       6.373385526767e+01 
       3.169877584367e-01       8.651054378674e-01       1.930759072482e+02       7.329247345136e+01      -6.276820221595e+00       5.048096724176e+01      -7.871965615894e+01      -2.484806934185e-02      -3.860191370011e-02      -3.016687201225e-06       7.622842352219e-07       3.928126380157e-07       6.245171252350e+01 
       3.202148187130e-01       1.695471250740e+00       1.931180384543e+02       7.313544087051e+01      -6.278601397568e+00       5.030007358399e+01      -7.838465419123e+01      -2.481537480590e-02      -3.853699087975e-02      -3.027503781113e-06       7.731008151093e-07       4.036292179031e-07       6.120793284530e+01 
       3.234418796343e-01       2.511494352689e+00       1.931505934973e+02       7.295573468022e+01      -6.280111754622e+00       5.011772788235e+01      -7.804875131457e+01      -2.478334235851e-02      -3.847332847558e-02      -3.027503781113e-06       7.947339748840e-07       4.144457977905e-07       6.000037577708e+01 
       3.266689411813e-01       3.320941179582e+00       1.931844096949e+02       7.275056195645e+01      -6.281275057359e+00       4.993387044810e+01      -7.771183428392e+01      -2.475237449029e-02      -3.841185899067e-02      -3.038320361000e-06       8.055505547714e-07       4.252623776779e-07       5.882749732038e+01 
       3.298960033356e-01       4.113354080948e+00       1.932061436544e+02       7.252106518962e+01      -6.282231208258e+00       4.974843280603e+01      -7.737373586527e+01      -2.472211197694e-02      -3.835221352270e-02      -3.038320361000e-06       8.163671346588e-07       4.360789575653e-07       5.768932410390e+01 
       3.331230660794e-01       4.875363761200e+00       1.931985804530e+02       7.226903797705e+01      -6.283154558031e+00       4.956134549492e+01      -7.703428065811e+01      -2.469209938351e-02      -3.829377324945e-02      -3.049136940887e-06       8.380002944336e-07       4.468955374527e-07       5.658613008485e+01 
       3.363501293957e-01       5.599369662417e+00       1.931512526124e+02       7.199749744942e+01      -6.284141748085e+00       4.937258246445e+01      -7.669335955446e+01      -2.466180442042e-02      -3.823577873315e-02      -3.049136940887e-06       8.488168743210e-07       4.690979909058e-07       5.551729149614e+01 
       3.395771932682e-01       6.288694721057e+00       1.930664693866e+02       7.171177761865e+01      -6.285142272796e+00       4.918219993066e+01      -7.635098903934e+01      -2.463053198009e-02      -3.817711074243e-02      -3.059953520775e-06       8.704500340958e-07       4.799145707932e-07       5.448048473201e+01 
       3.428042576809e-01       6.947895528426e+00       1.929479878650e+02       7.141746403565e+01      -6.286089057565e+00       4.899026365381e+01      -7.600720021158e+01      -2.459761997396e-02      -3.811666200108e-02      -3.059953520775e-06       8.812666139832e-07       4.907311506805e-07       5.347319769815e+01 
       3.460313226188e-01       7.582903412465e+00       1.928015690543e+02       7.111961328073e+01      -6.286900535155e+00       4.879686866722e+01      -7.566207603262e+01      -2.456254749832e-02      -3.805351993134e-02      -3.070770100662e-06       9.028997737579e-07       5.123643104553e-07       5.249299160022e+01 
       3.492583880672e-01       8.202019411099e+00       1.926364282508e+02       7.082237006522e+01      -6.287470156652e+00       4.860216053133e+01      -7.531578884076e+01      -2.452507488054e-02      -3.798716419879e-02      -3.070770100662e-06       9.142856473236e-07       5.231808903427e-07       5.153755396331e+01 
       3.524854540120e-01       8.813749001307e+00       1.924620885392e+02       7.052977912162e+01      -6.287689315036e+00       4.840628982260e+01      -7.496851997653e+01      -2.448499660558e-02      -3.791712741331e-02      -3.070770100662e-06       9.251022272110e-07       5.339974702301e-07       5.060458979097e+01 
       3.557125204397e-01       9.422681729098e+00       1.922836330228e+02       7.024462098389e+01      -6.287503305092e+00       4.820940849577e+01      -7.462046731787e+01      -2.444221475496e-02      -3.784302985603e-02      -3.070770100662e-06       9.359188070984e-07       5.556306300049e-07       4.969245589613e+01 
       3.589395873371e-01       1.002565252884e+01       1.920973524179e+02       6.996717274091e+01      -6.286964162894e+00       4.801167127574e+01      -7.427186162286e+01      -2.439679365883e-02      -3.776478385571e-02      -3.070770100662e-06       9.467353869858e-07       5.664472098923e-07       4.880079976930e+01 
       3.621666546917e-01       1.061858476423e+01       1.918985040921e+02       6.969741661592e+01      -6.286136473378e+00       4.781323320053e+01      -7.392293747179e+01      -2.434886482406e-02      -3.768227099928e-02      -3.070770100662e-06       9.575519668732e-07       5.772637897797e-07       4.792942072535e+01 
       3.653937224913e-01       1.119814349410e+01       1.916833921764e+02       6.943487718096e+01      -6.285076574302e+00       4.761423934213e+01      -7.357392208287e+01      -2.429859049933e-02      -3.759557725007e-02      -3.070770100662e-06       9.683685467606e-07       5.880803696671e-07       4.707812467156e+01 
       3.686207907242e-01       1.176317056960e+01       1.914513930462e+02       6.917773565203e+01      -6.283816597657e+00       4.741480549600e+01      -7.322502106448e+01      -2.424631795379e-02      -3.750523546696e-02      -3.070770100662e-06       9.791851266479e-07       5.988969495544e-07       4.624673680119e+01 
       3.718478593789e-01       1.231290519520e+01       1.912024438645e+02       6.892392807937e+01      -6.282384257334e+00       4.721504212618e+01      -7.287643605134e+01      -2.419241665904e-02      -3.741185308633e-02      -3.070770100662e-06       9.900017065353e-07       5.988969495544e-07       4.543508586786e+01 
       3.750749284447e-01       1.284693558825e+01       1.909368774563e+02       6.867144291729e+01      -6.280802343702e+00       4.701505146700e+01      -7.252835259674e+01      -2.413726690325e-02      -3.731604893038e-02      -3.070770100662e-06       1.000818286423e-06       6.102828231201e-07       4.464296598935e+01 
       3.783019979109e-01       1.336688769819e+01       1.906573365154e+02       6.841857436723e+01      -6.279064903864e+00       4.681488752848e+01      -7.218086228296e+01      -2.408111803705e-02      -3.721834504144e-02      -3.059953520775e-06       1.011634866310e-06       6.210994030075e-07       4.386996935669e+01 
       3.815290677673e-01       1.387512479628e+01       1.903672995821e+02       6.816372727171e+01      -6.277155583986e+00       4.661458689402e+01      -7.183402270317e+01      -2.402417671406e-02      -3.711920767101e-02      -3.059953520775e-06       1.022451446198e-06       6.319159828949e-07       4.311561507214e+01 
       3.847561380041e-01       1.437377844899e+01       1.900699429764e+02       6.790535031970e+01      -6.275060845305e+00       4.641418600465e+01      -7.148789063757e+01      -2.396664844928e-02      -3.701913665894e-02      -3.059953520775e-06       1.033268026085e-06       6.319159828949e-07       4.237943421704e+01 
       3.879832086117e-01       1.486075571416e+01       1.897629369470e+02       6.764268513232e+01      -6.272818500291e+00       4.621371874931e+01      -7.114250961836e+01      -2.390863229982e-02      -3.691838135588e-02      -3.059953520775e-06       1.044084605972e-06       6.427325627823e-07       4.166117720450e+01 
       3.912102795809e-01       1.533028496211e+01       1.894391570460e+02       6.737566380137e+01      -6.270511078166e+00       4.601321684676e+01      -7.079791153735e+01      -2.385010492463e-02      -3.681706131349e-02      -3.059953520775e-06       1.044084605972e-06       6.535491426697e-07       4.096078540808e+01 
       3.944373509029e-01       1.577647801564e+01       1.890913265052e+02       6.710424199197e+01      -6.268222519067e+00       4.581271193890e+01      -7.045412792773e+01      -2.379104639845e-02      -3.671525281712e-02      -3.059953520775e-06       1.055470479538e-06       6.643657225571e-07       4.027820609639e+01 
       3.976644225689e-01       1.619721385731e+01       1.887168293263e+02       6.682865648815e+01      -6.265987572761e+00       4.561223556974e+01      -7.011118455630e+01      -2.373143338022e-02      -3.661302133555e-02      -3.059953520775e-06       1.066287059425e-06       6.643657225571e-07       3.961307324890e+01 
       4.008914945707e-01       1.660047670171e+01       1.883255518343e+02       6.654989828562e+01      -6.263709037700e+00       4.541181895706e+01      -6.976909171816e+01      -2.367123455880e-02      -3.651033328045e-02      -3.059953520775e-06       1.077103639313e-06       6.751823024445e-07       3.896418054481e+01 
       4.041185669001e-01       1.699592755650e+01       1.879294548926e+02       6.626908346925e+01      -6.261267817511e+00       4.521149329872e+01      -6.942785714262e+01      -2.361039471269e-02      -3.640715620208e-02      -3.059953520775e-06       1.077103639313e-06       6.859988823318e-07       3.833018226212e+01 
       4.073456395494e-01       1.739251250009e+01       1.875396050365e+02       6.598729883777e+01      -6.258554028167e+00       4.501129043076e+01      -6.908749023441e+01      -2.354888196146e-02      -3.630343658683e-02      -3.059953520775e-06       1.087920219200e-06       6.859988823318e-07       3.770979371678e+01 
       4.105727125109e-01       1.778924572420e+01       1.871546441510e+02       6.570522384031e+01      -6.255585771179e+00       4.481125100873e+01      -6.874802350360e+01      -2.348664165291e-02      -3.619903324987e-02      -3.049136940887e-06       1.098736799088e-06       6.968154622192e-07       3.710257871311e+01 
       4.137997857774e-01       1.817786913726e+01       1.867641166567e+02       6.542323967879e+01      -6.252474860590e+00       4.461142211491e+01      -6.840950641044e+01      -2.342360831826e-02      -3.609370651857e-02      -3.049136940887e-06       1.109553378975e-06       7.076320421066e-07       3.650872228352e+01 
       4.170268593418e-01       1.854995792438e+01       1.863573584214e+02       6.514172070649e+01      -6.249335258883e+00       4.441185103883e+01      -6.807198878578e+01      -2.335971762733e-02      -3.598725087791e-02      -3.049136940887e-06       1.109553378975e-06       7.184486219940e-07       3.592842372862e+01 
       4.202539331971e-01       1.889958636574e+01       1.859268762759e+02       6.486101322703e+01      -6.246248908791e+00       4.421258476430e+01      -6.773552338092e+01      -2.329493599180e-02      -3.587945910498e-02      -3.049136940887e-06       1.120369958862e-06       7.184486219940e-07       3.536171564844e+01 
       4.234810073366e-01       1.923077970465e+01       1.854778033365e+02       6.458135186228e+01      -6.243170255830e+00       4.401366924583e+01      -6.740017458641e+01      -2.322929699999e-02      -3.577036478812e-02      -3.038320361000e-06       1.120369958862e-06       7.292652018814e-07       3.480796699289e+01 
       4.267080817540e-01       1.955003963701e+01       1.850184149413e+02       6.430294343663e+01      -6.240022016013e+00       4.381515019771e+01      -6.706600967170e+01      -2.316288718454e-02      -3.565999980777e-02      -3.038320361000e-06       1.131186538750e-06       7.292652018814e-07       3.426638150742e+01 
       4.299351564429e-01       1.986382930440e+01       1.845569378082e+02       6.402599301536e+01      -6.236727401142e+00       4.361707324712e+01      -6.673309584075e+01      -2.309577087563e-02      -3.554844044928e-02      -3.027503781113e-06       1.142003118637e-06       7.400817817688e-07       3.373616598204e+01 
       4.331622313972e-01       2.017507857390e+01       1.840971385686e+02       6.375054598767e+01      -6.233255062884e+00       4.341947770266e+01      -6.640149156630e+01      -2.302801468063e-02      -3.543577324529e-02      -3.027503781113e-06       1.142003118637e-06       7.508983616562e-07       3.321680308765e+01 
       4.363893066110e-01       2.048039261466e+01       1.836348002438e+02       6.347636185547e+01      -6.229654992180e+00       4.322239160088e+01      -6.607123974064e+01      -2.295973701262e-02      -3.532218378554e-02      -3.016687201225e-06       1.152819698524e-06       7.508983616562e-07       3.270826931013e+01 
       4.396163820786e-01       2.077571969981e+01       1.831648766490e+02       6.320317043367e+01      -6.225985627912e+00       4.302584176180e+01      -6.574238165805e+01      -2.289101415695e-02      -3.520782293286e-02      -3.016687201225e-06       1.152819698524e-06       7.622842352219e-07       3.221059245321e+01 
       4.428434577944e-01       2.105714775022e+01       1.826824978564e+02       6.293070583822e+01      -6.222303594039e+00       4.282985483291e+01      -6.541495815739e+01      -2.282195427942e-02      -3.509288652427e-02      -3.016687201225e-06       1.163636278412e-06       7.622842352219e-07       3.172379129620e+01 
       4.460705337531e-01       2.132485613438e+01       1.821879578036e+02       6.265882777409e+01      -6.218612339133e+00       4.263445161847e+01      -6.508899715682e+01      -2.275262341811e-02      -3.497752656118e-02      -3.005870621338e-06       1.163636278412e-06       7.622842352219e-07       3.124762007329e+01 
       4.492976099492e-01       2.158367363032e+01       1.816874185694e+02       6.238753869551e+01      -6.214854884068e+00       4.243964626771e+01      -6.476451184744e+01      -2.268306427003e-02      -3.486185177869e-02      -3.005870621338e-06       1.163636278412e-06       7.731008151093e-07       3.078153244359e+01 
       4.525246863779e-01       2.183868084879e+01       1.811873600610e+02       6.211684877746e+01      -6.210970976844e+00       4.224545258145e+01      -6.444151466320e+01      -2.261329903763e-02      -3.474598172847e-02      -2.995054041451e-06       1.174452858299e-06       7.731008151093e-07       3.032496579011e+01 
       4.557517630340e-01       2.209473272970e+01       1.806939736671e+02       6.184676559894e+01      -6.206903248988e+00       4.205188436051e+01      -6.412001779780e+01      -2.254338180383e-02      -3.463003539290e-02      -2.995054041451e-06       1.174452858299e-06       7.839173949966e-07       2.987737169857e+01 
       4.589788399129e-01       2.235177279911e+01       1.802071720125e+02       6.157724076204e+01      -6.202657084276e+00       4.185895524403e+01      -6.380002945873e+01      -2.247329093545e-02      -3.451403497442e-02      -2.995054041451e-06       1.185269438187e-06       7.839173949966e-07       2.943851142998e+01 
       4.622059170097e-01       2.260498360853e+01       1.797207811244e+02       6.130817156673e+01      -6.198298697563e+00       4.166667872824e+01      -6.348155387131e+01      -2.240301504663e-02      -3.439794802331e-02      -2.984237461563e-06       1.185269438187e-06       7.947339748840e-07       2.900844638494e+01 
       4.654329943200e-01       2.284935207226e+01       1.792283770166e+02       6.103945309618e+01      -6.193896802923e+00       4.147506832135e+01      -6.316459516007e+01      -2.233251144034e-02      -3.428171931807e-02      -2.984237461563e-06       1.185269438187e-06       7.947339748840e-07       2.858725026820e+01 
       4.686600718394e-01       2.308000413464e+01       1.787237134894e+02       6.077098557085e+01      -6.189518323241e+00       4.128413761809e+01      -6.284915762487e+01      -2.226174709754e-02      -3.416531697826e-02      -2.973420881676e-06       1.196086018074e-06       7.947339748840e-07       2.817498885595e+01 
       4.718871495634e-01       2.329596697981e+01       1.782055350588e+02       6.050281378163e+01      -6.185179913913e+00       4.109390300388e+01      -6.253525226505e+01      -2.219071120166e-02      -3.404869773756e-02      -2.973420881676e-06       1.196086018074e-06       8.055505547714e-07       2.777150357826e+01 
       4.751142274880e-01       2.350060541349e+01       1.776781351917e+02       6.023514325094e+01      -6.180842339505e+00       4.090438393774e+01      -6.222289745341e+01      -2.211940432198e-02      -3.393183939351e-02      -2.962604301788e-06       1.196086018074e-06       8.055505547714e-07       2.737638653166e+01 
       4.783413056091e-01       2.369751088351e+01       1.771460972679e+02       5.996818791422e+01      -6.176463444722e+00       4.071560008307e+01      -6.191211195217e+01      -2.204783613651e-02      -3.381472088225e-02      -2.962604301788e-06       1.207471891640e-06       8.163671346588e-07       2.698921679350e+01 
       4.815683839227e-01       2.389024989405e+01       1.766139727385e+02       5.970216072033e+01      -6.172001392576e+00       4.052757102985e+01      -6.160291449280e+01      -2.197599696725e-02      -3.369733024861e-02      -2.951787721901e-06       1.207471891640e-06       8.163671346588e-07       2.660957496227e+01 
       4.847954624249e-01       2.408029727895e+01       1.760836329848e+02       5.943719298254e+01      -6.167441066453e+00       4.034031391209e+01      -6.129532146072e+01      -2.190390787806e-02      -3.357965781460e-02      -2.951787721901e-06       1.207471891640e-06       8.163671346588e-07       2.623717301182e+01 
       4.880225411120e-01       2.426548625696e+01       1.755522834981e+02       5.917327393892e+01      -6.162813869359e+00       4.015384152183e+01      -6.098934514639e+01      -2.183160188798e-02      -3.346173546067e-02      -2.940971142014e-06       1.218288471527e-06       8.271837145462e-07       2.587195150105e+01 
       4.912496199804e-01       2.444328493826e+01       1.750166619736e+02       5.891037857188e+01      -6.158155868226e+00       3.996816621446e+01      -6.068499742984e+01      -2.175913251062e-02      -3.334359563656e-02      -2.940971142014e-06       1.218288471527e-06       8.271837145462e-07       2.551387395418e+01 
       4.944766990264e-01       2.461116147804e+01       1.744735060989e+02       5.864848185183e+01      -6.153503130002e+00       3.978330036982e+01      -6.038229019964e+01      -2.168652251771e-02      -3.322528274716e-02      -2.929585268448e-06       1.218288471527e-06       8.271837145462e-07       2.516290387150e+01 
       4.977037782467e-01       2.476758407608e+01       1.739208404688e+02       5.838757921703e+01      -6.148878805965e+00       3.959925535672e+01      -6.008123444542e+01      -2.161381460630e-02      -3.310682810364e-02      -2.929585268448e-06       1.218288471527e-06       8.271837145462e-07       2.481895689281e+01 
       5.009308576378e-01       2.491501207254e+01       1.733618251744e+02       5.812774776465e+01      -6.144254505356e+00       3.941603874221e+01      -5.978183770179e+01      -2.154105261198e-02      -3.298831937722e-02      -2.918768688560e-06       1.229105051414e-06       8.380002944336e-07       2.448175772989e+01 
       5.041579371964e-01       2.505690024148e+01       1.728009012034e+02       5.786908492816e+01      -6.139588981998e+00       3.923365706462e+01      -5.948410660273e+01      -2.146829004837e-02      -3.286984310054e-02      -2.907952108673e-06       1.229105051414e-06       8.380002944336e-07       2.415098344862e+01 
       5.073850169194e-01       2.519670335638e+01       1.722425095526e+02       5.761168815242e+01      -6.134840989696e+00       3.905211690272e+01      -5.918804780498e+01      -2.139554968722e-02      -3.275145392579e-02      -2.907952108673e-06       1.229105051414e-06       8.380002944336e-07       2.382631112627e+01 
       5.106120968035e-01       2.533766901053e+01       1.716908225935e+02       5.735564781394e+01      -6.129971920853e+00       3.887142462006e+01      -5.889366742049e+01      -2.132287422554e-02      -3.263327083535e-02      -2.897135528786e-06       1.229105051414e-06       8.380002944336e-07       2.350742875290e+01 
       5.138391768459e-01       2.547979163452e+01       1.711457943563e+02       5.710094351949e+01      -6.124984602057e+00       3.869158320260e+01      -5.860096341859e+01      -2.125028586580e-02      -3.251528358194e-02      -2.897135528786e-06       1.229105051414e-06       8.488168743210e-07       2.319419614335e+01 
       5.170662570434e-01       2.562048056185e+01       1.706040268335e+02       5.684746683455e+01      -6.119914785247e+00       3.851259300841e+01      -5.830992722059e+01      -2.117776240554e-02      -3.239748021039e-02      -2.886318948898e-06       1.229105051414e-06       8.488168743210e-07       2.288660961488e+01 
       5.202933373932e-01       2.575707378664e+01       1.700620294885e+02       5.659510690341e+01      -6.114799130981e+00       3.833445426580e+01      -5.802055012824e+01      -2.110528221159e-02      -3.227985104270e-02      -2.886318948898e-06       1.239921631302e-06       8.488168743210e-07       2.258466926368e+01 
       5.235204178925e-01       2.588690934461e+01       1.695163119079e+02       5.634375288062e+01      -6.109674298817e+00       3.815716726736e+01      -5.773282340005e+01      -2.103282422010e-02      -3.216235224326e-02      -2.875502369011e-06       1.239921631302e-06       8.488168743210e-07       2.228837514213e+01 
       5.267474985386e-01       2.600814329809e+01       1.689644502201e+02       5.609333047163e+01      -6.104566480037e+00       3.798073358720e+01      -5.744674109544e+01      -2.096037704519e-02      -3.204498381208e-02      -2.864685789124e-06       1.239921631302e-06       8.596334542084e-07       2.199769012374e+01 
       5.299745793286e-01       2.612176598523e+01       1.684077163331e+02       5.584389203667e+01      -6.099465592295e+00       3.780515946934e+01      -5.716230686301e+01      -2.088796232002e-02      -3.192775599643e-02      -2.864685789124e-06       1.239921631302e-06       8.596334542084e-07       2.171244794118e+01 
       5.332016602601e-01       2.622938127199e+01       1.678481820415e+02       5.559551736452e+01      -6.094353701804e+00       3.763045215575e+01      -5.687952645661e+01      -2.081558004459e-02      -3.181070238465e-02      -2.853869209236e-06       1.239921631302e-06       8.596334542084e-07       2.143245446473e+01 
       5.364287413304e-01       2.633259302490e+01       1.672879191907e+02       5.534828624340e+01      -6.089212874774e+00       3.745661888956e+01      -5.659840562041e+01      -2.074327348521e-02      -3.169384404061e-02      -2.853869209236e-06       1.239921631302e-06       8.596334542084e-07       2.115751550035e+01 
       5.396558225370e-01       2.643298874614e+01       1.667289778868e+02       5.510227746355e+01      -6.084025383168e+00       3.728366682623e+01      -5.631894992438e+01      -2.067103296391e-02      -3.157721398332e-02      -2.843052629349e-06       1.239921631302e-06       8.596334542084e-07       2.088743787359e+01 
       5.428829038776e-01       2.653142651840e+01       1.661724390768e+02       5.485752559875e+01      -6.078782686339e+00       3.711159902741e+01      -5.604115776142e+01      -2.059887840595e-02      -3.146081164351e-02      -2.832236049461e-06       1.250738211189e-06       8.596334542084e-07       2.062207130231e+01 
       5.461099853497e-01       2.662775828604e+01       1.656180469537e+02       5.461400427306e+01      -6.073488915442e+00       3.694041300700e+01      -5.576501759876e+01      -2.052682233579e-02      -3.134465922363e-02      -2.832236049461e-06       1.250738211189e-06       8.704500340958e-07       2.036132480143e+01 
       5.493370669509e-01       2.672176256765e+01       1.650654481006e+02       5.437168264725e+01      -6.068149126943e+00       3.677010582118e+01      -5.549051714421e+01      -2.045487443144e-02      -3.122873509050e-02      -2.821419469574e-06       1.250738211189e-06       8.704500340958e-07       2.010511167606e+01 
       5.525641486792e-01       2.681321786015e+01       1.645142890983e+02       5.413052988271e+01      -6.062768377307e+00       3.660067456029e+01      -5.521764414829e+01      -2.038302387630e-02      -3.111306030801e-02      -2.810602889687e-06       1.250738211189e-06       8.704500340958e-07       1.985334524098e+01 
       5.557912305321e-01       2.690187094286e+01       1.639641773071e+02       5.389051521706e+01      -6.057352120803e+00       3.643211655321e+01      -5.494638692738e+01      -2.031127180897e-02      -3.099763544545e-02      -2.810602889687e-06       1.250738211189e-06       8.704500340958e-07       1.960594013745e+01 
       5.590183125076e-01       2.698693758128e+01       1.634140630087e+02       5.365160888651e+01      -6.051912476019e+00       3.626443380840e+01      -5.467674352596e+01      -2.023962790744e-02      -3.088242748377e-02      -2.799786309799e-06       1.250738211189e-06       8.704500340958e-07       1.936283338450e+01 
       5.622453946035e-01       2.706719357597e+01       1.628623521678e+02       5.341378198516e+01      -6.046467082189e+00       3.609763216739e+01      -5.440872005710e+01      -2.016806029126e-02      -3.076739315667e-02      -2.799786309799e-06       1.250738211189e-06       8.704500340958e-07       1.912398047305e+01 
       5.654724768178e-01       2.714140147945e+01       1.623074343322e+02       5.317700566121e+01      -6.041033745076e+00       3.593171755880e+01      -5.414232289519e+01      -2.009653594141e-02      -3.065248976712e-02      -2.788400436234e-06       1.250738211189e-06       8.704500340958e-07       1.888933748949e+01 
       5.686995591484e-01       2.720832385562e+01       1.617476990606e+02       5.294125101959e+01      -6.035630270446e+00       3.576669595508e+01      -5.387755839125e+01      -2.002505485787e-02      -3.053767291020e-02      -2.777583856346e-06       1.250738211189e-06       8.812666139832e-07       1.865886047808e+01 
