# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       2.943983563519e-01      -1.904982274427e+01       8.372234846246e+01       4.453136404883e+02      -4.300082823087e+01      -1.306139622464e+03       4.744046261751e+02       6.401669120924e+01      -7.417104255549e+02      -1.081677877014e+02      -5.618070020386e+02       4.116684006938e+02      -6.601518075886e+02      -1.747519680502e+02       6.246941873648e+01       2.624388109989e+02       4.961364922033e+02 
       2.976254115036e-01      -1.819787775490e+01       8.580619183206e+01       4.459917976969e+02      -4.300052973086e+01      -1.315867054368e+03       4.726893523808e+02       6.400501329257e+01      -7.385136078563e+02      -1.078493537492e+02      -5.582785865742e+02       4.093895474900e+02      -6.537049213869e+02      -1.730526459011e+02       6.112315074897e+01       2.567830361105e+02       4.854443376979e+02 
       3.008524674594e-01      -1.765582180058e+01       8.682669881130e+01       4.453411109054e+02      -4.304458325815e+01      -1.325469143955e+03       4.709544702039e+02       6.398492442388e+01      -7.352945285352e+02      -1.075224625535e+02      -5.547671501288e+02       4.071168725310e+02      -6.480205303375e+02      -1.715543619510e+02       5.987999230168e+01       2.515604322873e+02       4.755710863574e+02 
       3.040795241936e-01      -1.742696792002e+01       8.677492042121e+01       4.433540515685e+02      -4.313435790761e+01      -1.334947959148e+03       4.692179339460e+02       6.396176848834e+01      -7.320820125702e+02      -1.071954069145e+02      -5.512741184156e+02       4.048525251749e+02      -6.430778055001e+02      -1.702507994189e+02       5.873483379712e+01       2.467495337351e+02       4.664761574283e+02 
       3.073065816815e-01      -1.745100629435e+01       8.585991410103e+01       4.402954129380e+02      -4.326073504690e+01      -1.344305857733e+03       4.674874335320e+02       6.393788591432e+01      -7.288890608249e+02      -1.068721945208e+02      -5.477995480841e+02       4.025963998781e+02      -6.387271174072e+02      -1.691021255446e+02       5.767230810315e+01       2.422857819257e+02       4.580375040497e+02 
       3.105336398997e-01      -1.763346014244e+01       8.440781175672e+01       4.365762313298e+02      -4.340896389328e+01      -1.353545353187e+03       4.657651466783e+02       6.391400421986e+01      -7.257201762157e+02      -1.065545318619e+02      -5.443427605708e+02       4.003471801494e+02      -6.347496676840e+02      -1.680505087034e+02       5.667153954225e+01       2.380814765656e+02       4.500893301211e+02 
       3.137606988253e-01      -1.787952537458e+01       8.274586688644e+01       4.326089441649e+02      -4.356423970675e+01      -1.362668960462e+03       4.640531983373e+02       6.389083545016e+01      -7.225797802822e+02      -1.062441033756e+02      -5.409030702794e+02       3.981035378917e+02      -6.309259952824e+02      -1.670379448238e+02       5.571159965027e+01       2.340486955810e+02       4.424654203615e+02 
       3.169877584367e-01      -1.809439777016e+01       8.120133345464e+01       4.288059893821e+02      -4.371175772763e+01      -1.371679194514e+03       4.623537134472e+02       6.386909167093e+01      -7.194722945803e+02      -1.059425934844e+02      -5.374797915930e+02       3.958641450355e+02      -6.270366388236e+02      -1.660064297639e+02       5.477155993859e+01       2.300995167873e+02       4.349995592518e+02 
       3.202148187130e-01      -1.818358355064e+01       8.010038968899e+01       4.255784439906e+02      -4.383676069177e+01      -1.380578566754e+03       4.606687838826e+02       6.384947438292e+01      -7.164020818460e+02      -1.056516673172e+02      -5.340722421146e+02       3.936276781280e+02      -6.228629072068e+02      -1.648981645554e+02       5.383056349301e+01       2.261463186697e+02       4.275260996535e+02 
       3.234418796343e-01      -1.808639600138e+01       7.965206979925e+01       4.231891810878e+02      -4.392966347123e+01      -1.389369198577e+03       4.589969003015e+02       6.383153719839e+01      -7.133671020411e+02      -1.053708858495e+02      -5.306800877713e+02       3.913933205503e+02      -6.182699855510e+02      -1.636776935166e+02       5.287554680664e+01       2.221342204740e+02       4.199412904115e+02 
       3.266689411813e-01      -1.780587010156e+01       7.984460765214e+01       4.216217298344e+02      -4.399062970535e+01      -1.398052476320e+03       4.573297656658e+02       6.381267008005e+01      -7.103532468215e+02      -1.050958440917e+02      -5.273036510965e+02       3.891612109437e+02      -6.132811540712e+02      -1.623516750269e+02       5.190813594620e+01       2.180700533748e+02       4.122580456858e+02 
       3.298960033356e-01      -1.735209881325e+01       8.064178072651e+01       4.208286785288e+02      -4.402090283120e+01      -1.406629704883e+03       4.556583310616e+02       6.379002330768e+01      -7.073450710919e+02      -1.048216977424e+02      -5.239433273291e+02       3.869315937470e+02      -6.079372040281e+02      -1.609314320852e+02       5.093158399581e+01       2.139674838721e+02       4.045022018287e+02 
       3.331230660794e-01      -1.673517510764e+01       8.200736641522e+01       4.207626153819e+02      -4.402172628793e+01      -1.415102189181e+03       4.539735476057e+02       6.376074719298e+01      -7.043271297629e+02      -1.045436025108e+02      -5.205995117195e+02       3.847047134187e+02      -6.022789267371e+02      -1.594282877327e+02       4.994914406805e+01       2.098401785060e+02       3.966995951983e+02 
       3.363501293957e-01      -1.596519196845e+01       8.390514209291e+01       4.213761285658e+02      -4.399434351669e+01      -1.423471234155e+03       4.522663663484e+02       6.372199202769e+01      -7.012839777205e+02      -1.042567140989e+02      -5.172725995265e+02       3.824808143853e+02      -5.963471135668e+02      -1.578535650283e+02       4.896406926184e+01       2.057018038171e+02       3.888760621845e+02 
       3.395771932682e-01      -1.505302948937e+01       8.629617257739e+01       4.226183843814e+02      -4.394013267274e+01      -1.431738142781e+03       4.505279562990e+02       6.367097442745e+01      -6.982005211647e+02      -1.039562909444e+02      -5.139629951741e+02       3.802601633557e+02      -5.901837614606e+02      -1.562188932357e+02       4.797969508594e+01       2.015663725495e+02       3.810580936606e+02 
       3.428042576809e-01      -1.403084433200e+01       8.906819983937e+01       4.243460525605e+02      -4.386411340369e+01      -1.439904165460e+03       4.487553767392e+02       6.360670383432e+01      -6.950711638640e+02      -1.036403689807e+02      -5.106713514572e+02       3.780436285060e+02      -5.838634552091e+02      -1.545441791919e+02       4.700158451193e+01       1.974572551504e+02       3.732898710943e+02 
       3.460313226188e-01      -1.295399801969e+01       9.202899791806e+01       4.263149234943e+02      -4.377527686843e+01      -1.447970495256e+03       4.469521111184e+02       6.353014499674e+01      -6.919006678987e+02      -1.033100133284e+02      -5.073985920450e+02       3.758327340371e+02      -5.774963207879e+02      -1.528583574599e+02       4.603772984920e+01       1.934080278795e+02       3.656348698956e+02 
       3.492583880672e-01      -1.187902575443e+01       9.498229604213e+01       4.282756850828e+02      -4.368281510584e+01      -1.455938322345e+03       4.451219677870e+02       6.344236158413e+01      -6.886943192151e+02      -1.029664423357e+02      -5.041456542972e+02       3.736290372887e+02      -5.711942818833e+02      -1.511908192132e+02       4.509624625162e+01       1.894527832035e+02       3.581575413183e+02 
       3.524854540120e-01      -1.086246278487e+01       9.773182328028e+01       4.299790250077e+02      -4.359592016357e+01      -1.463808836901e+03       4.432687551205e+02       6.334441722325e+01      -6.854574038150e+02      -1.026108743310e+02      -5.009134755805e+02       3.714340956510e+02      -5.650692622737e+02      -1.495709556703e+02       4.418524890606e+01       1.856256136256e+02       3.509223367263e+02 
       3.557125204397e-01      -9.960844419447e+00       1.000813084781e+02       4.311756306759e+02      -4.352378409763e+01      -1.471583229090e+03       4.413962814863e+02       6.323737558356e+01      -6.821952076470e+02      -1.022445276722e+02      -4.977029932481e+02       3.692494664659e+02      -5.592331858391e+02      -1.480281580537e+02       4.331285300283e+01       1.819606116667e+02       3.439937074992e+02 
       3.589395873371e-01      -9.230142161488e+00       1.018364472376e+02       4.316187022990e+02      -4.347550959829e+01      -1.479262692258e+03       4.395083595740e+02       6.312230242038e+01      -6.789130334051e+02      -1.018686284829e+02      -4.945151378180e+02       3.670766967976e+02      -5.537968129793e+02      -1.465915099838e+02       4.248708381343e+01       1.784914920483e+02       3.374353907958e+02 
       3.621666546917e-01      -8.692502969696e+00       1.029209212295e+02       4.312121856708e+02      -4.345483813962e+01      -1.486848608367e+03       4.376090604681e+02       6.300038952442e+01      -6.756171846089e+02      -1.014848711366e+02      -4.913504289859e+02       3.649167141052e+02      -5.488011057606e+02      -1.452716395134e+02       4.171057150595e+01       1.752293044140e+02       3.312682757968e+02 
       3.653937224913e-01      -8.317650075037e+00       1.034412755716e+02       4.300936629783e+02      -4.345720199210e+01      -1.494342651799e+03       4.357028557365e+02       6.287302406511e+01      -6.723155159440e+02      -1.010956756557e+02      -4.882087497386e+02       3.627694856309e+02      -5.441788476289e+02      -1.440505709366e+02       4.097758463318e+01       1.721499704342e+02       3.254468427939e+02 
       3.686207907242e-01      -8.070797621883e+00       1.035197839309e+02       4.284208120682e+02      -4.347731873242e+01      -1.501746522099e+03       4.337942514042e+02       6.274160999012e+01      -6.690160155747e+02      -1.007035244886e+02      -4.850899282736e+02       3.606348960172e+02      -5.398535173395e+02      -1.429078682841e+02       4.028167251763e+01       1.692263903379e+02       3.199198600717e+02 
       3.718478593789e-01      -7.917159744362e+00       1.032787200337e+02       4.263513108949e+02      -4.350990593276e+01      -1.509061918802e+03       4.318877534978e+02       6.260755127786e+01      -6.657266716306e+02      -1.003109000699e+02      -4.819937928114e+02       3.585128299085e+02      -5.357485935967e+02      -1.418230955679e+02       3.961638446758e+01       1.664314643222e+02       3.146360958816e+02 
       3.750749284447e-01      -7.821950538454e+00       1.028403577206e+02       4.240428375698e+02      -4.354968116096e+01      -1.516290541427e+03       4.299878680417e+02       6.247225187429e+01      -6.624554722499e+02      -9.992028484624e+01      -4.789201715628e+02       3.564031719268e+02      -5.317875550328e+02      -1.407758167797e+02       3.897526981011e+01       1.637380925598e+02       3.095443184402e+02 
       3.783019979109e-01      -7.750384057448e+00       1.023269709399e+02       4.216530702843e+02      -4.359136198077e+01      -1.523434089525e+03       4.280991010943e+02       6.233711574698e+01      -6.592104056135e+02      -9.953416127118e+01      -4.758688927404e+02       3.543058067279e+02      -5.278938802077e+02      -1.397455958981e+02       3.835187785406e+01       1.611191752010e+02       3.045932958924e+02 
       3.815290677673e-01      -7.670169639412e+00       1.018519982111e+02       4.193282107931e+02      -4.363002471902e+01      -1.530494204246e+03       4.262252062822e+02       6.220331504260e+01      -6.559981348575e+02      -9.915460619177e+01      -4.728397862183e+02       3.522206089978e+02      -5.239974449680e+02      -1.387137300651e+02       3.774028406715e+01       1.585498228850e+02       2.997359752738e+02 
       3.847561380041e-01      -7.565216434219e+00       1.014715164605e+02       4.171399529045e+02      -4.366307487491e+01      -1.537472147535e+03       4.243650527017e+02       6.207051675964e+01      -6.528167211294e+02      -9.878106311605e+01      -4.698326927439e+02       3.501473887763e+02      -5.200696577707e+02      -1.376727684892e+02       3.713797993307e+01       1.560194971070e+02       2.949524337354e+02 
       3.879832086117e-01      -7.425901419195e+00       1.012187008593e+02       4.151302429862e+02      -4.368884787535e+01      -1.544369029978e+03       4.225155592171e+02       6.193778702135e+01      -6.496607911418e+02      -9.841192422659e+01      -4.668474573981e+02       3.480859303456e+02      -5.160985089963e+02      -1.366197528023e+02       3.654382078157e+01       1.535233890312e+02       2.902335802059e+02 
       3.912102795809e-01      -7.242618467168e+00       1.011266667392e+02       4.133409496540e+02      -4.370568157657e+01      -1.551185961756e+03       4.206736396406e+02       6.180419033588e+01      -6.465249626702e+02      -9.804557893978e+01      -4.638839252638e+02       3.460360178669e+02      -5.120720324092e+02      -1.355517363898e+02       3.595666550616e+01       1.510567047483e+02       2.855703519205e+02 
       3.944373509029e-01      -7.005761444131e+00       1.012285294835e+02       4.118139415751e+02      -4.371191383382e+01      -1.557924053041e+03       4.188362077368e+02       6.166879124215e+01      -6.434038534370e+02      -9.768041668337e+01      -4.609419414457e+02       3.439974355479e+02      -5.079782617439e+02      -1.344657725990e+02       3.537537298954e+01       1.486146503758e+02       2.809536860961e+02 
       3.976644225689e-01      -6.705724213233e+00       1.015574044690e+02       4.105910874275e+02      -4.370588250134e+01      -1.564584414035e+03       4.170001772996e+02       6.153065426938e+01      -6.402920811871e+02      -9.731482686293e+01      -4.580213510179e+02       3.419699675517e+02      -5.038052307244e+02      -1.333589148125e+02       3.479880211443e+01       1.461924320155e+02       2.763745199424e+02 
       4.008914945707e-01      -6.332900617126e+00       1.021464070893e+02       4.097142559153e+02      -4.368592543246e+01      -1.571168154910e+03       4.151624621192e+02       6.138884394680e+01      -6.371842636752e+02      -9.694719890850e+01      -4.551219990655e+02       3.399533980863e+02      -4.995409730721e+02      -1.322282163975e+02       3.422581178799e+01       1.437852557634e+02       2.718237906711e+02 
       4.041185669001e-01      -5.882666723326e+00       1.030112255235e+02       4.092029249690e+02      -4.365121124401e+01      -1.577676362702e+03       4.133205732760e+02       6.124260486098e+01      -6.340759734413e+02      -9.657619339218e+01      -4.522437753747e+02       3.379476065565e+02      -4.951814435363e+02      -1.310727849322e+02       3.365579904397e+01       1.413905885774e+02       2.672967095877e+02 
       4.073456395494e-01      -5.372316133272e+00       1.040908827148e+02       4.089780716404e+02      -4.360456322360e+01      -1.584110022582e+03       4.114746495127e+02       6.109197377008e+01      -6.309669835311e+02      -9.620166376524e+01      -4.493867662553e+02       3.359528913304e+02      -4.907574428686e+02      -1.299007648087e+02       3.309052839332e+01       1.390158432846e+02       2.628072905329e+02 
       4.105727125109e-01      -4.825167672224e+00       1.053033259908e+02       4.089335947355e+02      -4.354980934113e+01      -1.590470091702e+03       4.096255519274e+02       6.093720516771e+01      -6.278582216419e+02      -9.582379138188e+01      -4.465511120795e+02       3.339696659411e+02      -4.863093510861e+02      -1.287227846887e+02       3.253241516069e+01       1.366711668627e+02       2.583747162011e+02 
       4.137997857774e-01      -4.264540364129e+00       1.065665020642e+02       4.089633922367e+02      -4.349077759791e+01      -1.596757527217e+03       4.077741416572e+02       6.077855359136e+01      -6.247506155748e+02      -9.544275763843e+01      -4.437369532067e+02       3.319983439327e+02      -4.818775485167e+02      -1.275494733041e+02       3.198387469177e+01       1.343667063664e+02       2.540181694705e+02 
       4.170268593418e-01      -3.713753228379e+00       1.077983575749e+02       4.089613620278e+02      -4.343129599747e+01      -1.602973286287e+03       4.059212798076e+02       6.061627354717e+01      -6.216450930628e+02      -9.505874390958e+01      -4.409444299969e+02       3.300393388373e+02      -4.775024154934e+02      -1.263914593934e+02       3.144732234082e+01       1.321126088771e+02       2.497568332022e+02 
       4.202539331971e-01      -3.196125310553e+00       1.089168391286e+02       4.088214019626e+02      -4.337519254543e+01      -1.609118326081e+03       4.040678275123e+02       6.045061953959e+01      -6.185425818998e+02      -9.467193158082e+01      -4.381736828225e+02       3.280930641846e+02      -4.732243324121e+02      -1.252593716998e+02       3.092517346207e+01       1.299190214689e+02       2.456098902989e+02 
       4.234810073366e-01      -2.734975651675e+00       1.098398932751e+02       4.084374098282e+02      -4.332629524947e+01      -1.615193603762e+03       4.022146458927e+02       6.028184610666e+01      -6.154440098322e+02      -9.428250202798e+01      -4.354248520417e+02       3.261599335170e+02      -4.690836796472e+02      -1.241638389845e+02       3.041984340636e+01       1.277960912014e+02       2.415965236361e+02 
       4.267080817540e-01      -2.351563821083e+00       1.104927369428e+02       4.077127196576e+02      -4.328810123114e+01      -1.621200082947e+03       4.003626207312e+02       6.011021731980e+01      -6.123503899793e+02      -9.389067035186e+01      -4.326980597168e+02       3.242403309870e+02      -4.651171619527e+02      -1.231145175508e+02       2.993350878892e+01       1.257529622293e+02       2.377340200753e+02 
       4.299351564429e-01      -2.045387527549e+00       1.108774104591e+02       4.066503749962e+02      -4.326061125449e+01      -1.627138795556e+03       3.985128983792e+02       5.993609825737e+01      -6.092636372523e+02      -9.349700790867e+01      -4.299932346126e+02       3.223343301110e+02      -4.613226450512e+02      -1.221107882773e+02       2.946582358283e+01       1.237881808803e+02       2.340196314918e+02 
       4.331622313972e-01      -1.802874727805e+00       1.110420926539e+02       4.053133028431e+02      -4.324172624460e+01      -1.633010814515e+03       3.966667817067e+02       5.975991468614e+01      -6.061862081491e+02      -9.310230002540e+01      -4.273101893479e+02       3.204418178693e+02      -4.576746686947e+02      -1.211458608558e+02       2.901492673800e+01       1.218939287092e+02       2.304385772012e+02 
       4.363893066110e-01      -1.610275302950e+00       1.110355911590e+02       4.037652463152e+02      -4.322931850900e+01      -1.638817213326e+03       3.948255757097e+02       5.958209318868e+01      -6.031205665664e+02      -9.270733497110e+01      -4.246487350110e+02       3.185626787136e+02      -4.541474547674e+02      -1.202128608630e+02       2.857893654243e+01       1.200623004994e+02       2.269759125459e+02 
       4.396163820786e-01      -1.453839083985e+00       1.109067136397e+02       4.020699485402e+02      -4.322126035412e+01      -1.644559065470e+03       3.929905853818e+02       5.940306036750e+01      -6.000691763788e+02      -9.231290097160e+01      -4.220086826586e+02       3.166967970732e+02      -4.507152251357e+02      -1.193049138538e+02       2.815597127385e+01       1.182853910365e+02       2.236166928416e+02 
       4.428434577944e-01      -1.319815919562e+00       1.107042677957e+02       4.002911527062e+02      -4.321542408539e+01      -1.650237444441e+03       3.911631157228e+02       5.922324278180e+01      -5.970345014842e+02      -9.191978627319e+01      -4.193898433499e+02       3.148440573895e+02      -4.473522016507e+02      -1.184151454138e+02       2.774414923392e+01       1.165552951171e+02       2.203459733954e+02 
       4.460705337531e-01      -1.194455654344e+00       1.104770613093e+02       3.984926020178e+02      -4.320968200720e+01      -1.655853423736e+03       3.893444717200e+02       5.904306702443e+01      -5.940190057719e+02      -9.152877913242e+01      -4.167920281434e+02       3.130043440936e+02      -4.440326061333e+02      -1.175366810933e+02       2.734158870208e+01       1.148641075252e+02       2.171488095315e+02 
       4.492976099492e-01      -1.064008110224e+00       1.102739019285e+02       3.967380397051e+02      -4.320190642301e+01      -1.661408076839e+03       3.875359583786e+02       5.886295969785e+01      -5.910251531309e+02      -9.114066779675e+01      -4.142150481210e+02       3.111775416377e+02      -4.407306604296e+02      -1.166626464719e+02       2.694640797201e+01       1.132039230208e+02       2.140102565462e+02 
       4.525246863779e-01      -9.171454320635e-01       1.101349601088e+02       3.950798714426e+02      -4.319034248785e+01      -1.666902421416e+03       3.857385160082e+02       5.868323438784e+01      -5.880546941578e+02      -9.075601939368e+01      -4.116587210572e+02       3.093635401657e+02      -4.374253278760e+02      -1.157874405744e+02       2.655703823486e+01       1.115681509276e+02       2.109178548229e+02 
       4.557517630340e-01      -7.524490527364e-01       1.100650725921e+02       3.935241228786e+02      -4.317476063102e+01      -1.672337246740e+03       3.839515931619e+02       5.850374252751e+01      -5.851064614432e+02      -9.037449650912e+01      -4.091228923299e+02       3.075622532458e+02      -4.341149686504e+02      -1.149106720818e+02       2.617319070674e+01       1.099555780715e+02       2.078693109306e+02 
       4.589788399129e-01      -5.710339663612e-01       1.100600421959e+02       3.920649613690e+02      -4.315532125812e+01      -1.677713283668e+03       3.821742569565e+02       5.832421735211e+01      -5.821785415227e+02      -8.999553045966e+01      -4.066074143572e+02       3.057736004088e+02      -4.308029022321e+02      -1.140332816524e+02       2.579490390093e+01       1.083663662116e+02       2.048649306085e+02 
       4.622059170097e-01      -3.740151653487e-01       1.101156716869e+02       3.906965542688e+02      -4.313218477499e+01      -1.683031263084e+03       3.804055744875e+02       5.814439213162e+01      -5.792690209411e+02      -8.961855254939e+01      -4.041121395367e+02       3.039975012063e+02      -4.274924480734e+02      -1.131562099205e+02       2.542221629770e+01       1.068006770975e+02       2.019050196704e+02 
       4.654329943200e-01      -1.625076654508e-01       1.102277638462e+02       3.894130689297e+02      -4.310551158756e+01      -1.688291915839e+03       3.786446128875e+02       5.796400011210e+01      -5.763759862265e+02      -8.924299410688e+01      -4.016369202879e+02       3.022338751587e+02      -4.241869256677e+02      -1.122803975413e+02       2.505516642115e+01       1.052586724563e+02       1.989898838788e+02 
       4.686600718394e-01       6.237354092190e-02       1.103921214474e+02       3.882086726984e+02      -4.307546210185e+01      -1.693495972814e+03       3.768904392681e+02       5.778277454131e+01      -5.734975239272e+02      -8.886828642708e+01      -3.991816090200e+02       3.004826418302e+02      -4.208896544822e+02      -1.114067851588e+02       2.469379276236e+01       1.037405140470e+02       1.961198290059e+02 
       4.718871495634e-01       2.995134596506e-01       1.106045472755e+02       3.870775329169e+02      -4.304219672393e+01      -1.698644164886e+03       3.751421207329e+02       5.760044866646e+01      -5.706317205548e+02      -8.849386083799e+01      -3.967460581434e+02       2.987437207418e+02      -4.176039540028e+02      -1.105363134147e+02       2.433813382324e+01       1.022463636204e+02       1.932951608483e+02 
       4.751142274880e-01       5.477970858001e-01       1.108608440973e+02       3.860138169289e+02      -4.300587586000e+01      -1.703737222929e+03       3.733987244087e+02       5.741675574613e+01      -5.677766626507e+02      -8.811914864541e+01      -3.943301200699e+02       2.970170314467e+02      -4.143331437019e+02      -1.096699229831e+02       2.398822810683e+01       1.007763829030e+02       1.905161851685e+02 
       4.783413056091e-01       8.057760616754e-01       1.111556579756e+02       3.850102136197e+02      -4.296672108158e+01      -1.708775879141e+03       3.716594699072e+02       5.723147577337e+01      -5.649307292006e+02      -8.774366903697e+01      -3.919336510666e+02       2.953025034573e+02      -4.110807754272e+02      -1.088086066700e+02       2.364412948026e+01       9.933079823409e+01       1.877833298215e+02 
       4.815683839227e-01       1.069837338190e+00       1.114761233258e+02       3.840498108316e+02      -4.292535116064e+01      -1.713760874440e+03       3.699245672050e+02       5.704469229486e+01      -5.620941984019e+02      -8.736751187911e+01      -3.895565324231e+02       2.936001311609e+02      -4.078519100452e+02      -1.079536962048e+02       2.330599164258e+01       9.791025526209e+01       1.850978154168e+02 
       4.847954624249e-01       1.335503380715e+00       1.118063748350e+02       3.831118623013e+02      -4.288254349077e+01      -1.718692953197e+03       3.681946217778e+02       5.685661009408e+01      -5.592681068644e+02      -8.699099494244e+01      -3.871986554192e+02       2.919099348333e+02      -4.046522109918e+02      -1.071066586169e+02       2.297400812347e+01       9.651556710976e+01       1.824611791356e+02 
       4.880225411120e-01       1.598294365489e+00       1.121305393303e+02       3.821756116802e+02      -4.283907588096e+01      -1.723572859822e+03       3.664702401227e+02       5.666743426819e+01      -5.564534932040e+02      -8.661443659308e+01      -3.848599113699e+02       2.902319348259e+02      -4.014873433097e+02      -1.062689613125e+02       2.264837260404e+01       9.514754732396e+01       1.798749590151e+02 
       4.912496199804e-01       1.853730517711e+00       1.124327436123e+02       3.812203026456e+02      -4.279572614047e+01      -1.728401338678e+03       3.647520287656e+02       5.647736991549e+01      -5.536513960423e+02      -8.623815517662e+01      -3.825401915907e+02       2.885661514810e+02      -3.983629720522e+02      -1.054420716877e+02       2.232927871074e+01       9.380700948170e+01       1.773406930463e+02 
       4.944766990264e-01       2.097332010206e+00       1.126971145072e+02       3.802251788473e+02      -4.275327207885e+01      -1.733179134169e+03       3.630405942002e+02       5.628662213312e+01      -5.508628539670e+02      -8.586246907114e+01      -3.802393873848e+02       2.869126051402e+02      -3.952847622493e+02      -1.046274571242e+02       2.201692012468e+01       9.249476711618e+01       1.748599192714e+02 
       4.977037782467e-01       2.324619044832e+00       1.129077788051e+02       3.791694839402e+02      -4.271249150586e+01      -1.737906990693e+03       3.613365429411e+02       5.609539600800e+01      -5.480889056143e+02      -8.548769663134e+01      -3.779573900699e+02       2.852713161660e+02      -3.922583789446e+02      -1.038265850356e+02       2.171149048258e+01       9.121163381525e+01       1.724341756979e+02 
       5.009308576378e-01       2.531111811491e+00       1.130488633261e+02       3.780324615577e+02      -4.267416223154e+01      -1.742585652626e+03       3.596404814990e+02       5.590389663843e+01      -5.453305895748e+02      -8.511415621365e+01      -3.756940909622e+02       2.836423048894e+02      -3.892894871926e+02      -1.030409228028e+02       2.141318344448e+01       8.995842311095e+01       1.700650003533e+02 
       5.041579371964e-01       2.712345648991e+00       1.131045486312e+02       3.767934258277e+02      -4.263905954990e+01      -1.747215864152e+03       3.579530153218e+02       5.571232881699e+01      -5.425889425345e+02      -8.474216565189e+01      -3.734493812384e+02       2.820255914135e+02      -3.863837310597e+02      -1.022719323518e+02       2.112219156086e+01       8.873594392064e+01       1.677539224567e+02 
       5.073850169194e-01       2.866628787309e+00       1.130688674059e+02       3.754445991862e+02      -4.260749781568e+01      -1.751798329484e+03       3.562745557492e+02       5.552083949317e+01      -5.398646460534e+02      -8.437194428068e+01      -3.712231312140e+02       2.804211516218e+02      -3.835429115907e+02      -1.015200694785e+02       2.083850486283e+01       8.754415438928e+01       1.655008628769e+02 
       5.106120968035e-01       2.998254622465e+00       1.129571173687e+02       3.740060658878e+02      -4.257879647908e+01      -1.756333666549e+03       3.546050951862e+02       5.532945085179e+01      -5.371576152340e+02      -8.400349885354e+01      -3.690151660832e+02       2.788288659217e+02      -3.807605349733e+02      -1.007836184190e+02       2.056167627097e+01       8.638117628154e+01       1.633022708438e+02 
       5.138391768459e-01       3.112296002335e+00       1.127873657299e+02       3.725015387534e+02      -4.255214541817e+01      -1.760822482082e+03       3.529445714892e+02       5.513816878902e+01      -5.344676653393e+02      -8.363680846659e+01      -3.668253051872e+02       2.772486022552e+02      -3.780290271052e+02      -1.000605806051e+02       2.029120177593e+01       8.524489221204e+01       1.611541434759e+02 
       5.170662570434e-01       3.213825818062e+00       1.125776796783e+02       3.709547306512e+02      -4.252673451075e+01      -1.765265382770e+03       3.512929224836e+02       5.494699925511e+01      -5.317946116568e+02      -8.327185219430e+01      -3.646533678467e+02       2.756802286071e+02      -3.753408138807e+02      -9.934895743916e+01       2.002657736834e+01       8.413318480967e+01       1.590524778947e+02 
       5.202933373932e-01       3.307916909552e+00       1.123461264433e+02       3.693893544027e+02      -4.250175363442e+01      -1.769662975336e+03       3.496500860268e+02       5.475594813542e+01      -5.291382694508e+02      -8.290860910146e+01      -3.624991733840e+02       2.741236129531e+02      -3.726883211805e+02      -9.864675033485e+01       1.976729902917e+01       8.304393666458e+01       1.569932712242e+02 
       5.235204178925e-01       3.399642169086e+00       1.121107732164e+02       3.678291228810e+02      -4.247639266652e+01      -1.774015866499e+03       3.480159999332e+02       5.456502136940e+01      -5.264984539877e+02      -8.254705828304e+01      -3.603625411417e+02       2.725786232466e+02      -3.700639749016e+02      -9.795196073038e+01       1.951286275932e+01       8.197503040335e+01       1.549725205683e+02 
       5.267474985386e-01       3.494074459910e+00       1.118896872280e+02       3.662977489521e+02      -4.244984148417e+01      -1.778324662949e+03       3.463906020712e+02       5.437422487543e+01      -5.238749805574e+02      -8.218717880439e+01      -3.582432904226e+02       2.710451274526e+02      -3.674602009238e+02      -9.726259001211e+01       1.926276454031e+01       8.092434864405e+01       1.529862230318e+02 
       5.299745793286e-01       3.596286653812e+00       1.117009357137e+02       3.648189454693e+02      -4.242128996428e+01      -1.782589971427e+03       3.447738302558e+02       5.418356454909e+01      -5.212676644172e+02      -8.182894974968e+01      -3.561412405823e+02       2.695229935472e+02      -3.648694251331e+02      -9.657663962164e+01       1.901650036393e+01       7.988977399731e+01       1.510303757429e+02 
       5.332016602601e-01       3.711350952519e+00       1.115625835064e+02       3.634164221907e+02      -4.238992809144e+01      -1.786812398613e+03       3.431656223457e+02       5.399304634181e+01      -5.186763208569e+02      -8.147235020533e+01      -3.540562109350e+02       2.680120895062e+02      -3.622840743629e+02      -9.589211120894e+01       1.877356627548e+01       7.886918928387e+01       1.491009762096e+02 
